game_id,away,home,away_rank,home_rank,away_score,home_score,date
401091934,Harvard,Notre Dame,NA,1,58,103,2018-11-09
401092182,Louisville,Chattanooga,5,NA,75,49,2018-11-09
401091406,Mississippi State,Virginia,6,NA,72,44,2018-11-09
401092329,Cal Poly,Oregon State,NA,8,54,79,2018-11-09
401094680,Coppin State,Maryland,NA,9,36,93,2018-11-09
401094660,Oral Roberts,Iowa,NA,13,77,90,2018-11-09
401090690,St. Bonaventure,Georgia,NA,14,40,67,2018-11-09
401091004,Green Bay,DePaul,NA,15,64,73,2018-11-09
401091002,Montana State,Marquette,NA,19,52,100,2018-11-09
401090427,Albany,South Florida,NA,22,37,74,2018-11-09
401091891,Stephen F. Austin,Miami,NA,25,60,81,2018-11-09
401090685,Colgate,Dayton,NA,NA,58,67,2018-11-09
401090686,Longwood,VCU,NA,NA,55,84,2018-11-09
401091403,Northwestern State,Arkansas,NA,NA,53,98,2018-11-09
401092335,Little Rock,Louisiana Tech,NA,NA,69,58,2018-11-09
401090999,Eastern Illinois,Butler,NA,NA,37,72,2018-11-09
401090681,Saint Louis,Eastern Kentucky,NA,NA,70,43,2018-11-09
401093393,Boston University,Northeastern,NA,NA,51,81,2018-11-09
401093872,Stony Brook,Rutgers,NA,NA,47,61,2018-11-09
401094991,Arkansas State,Oklahoma State,NA,NA,60,62,2018-11-09
401090425,UL Monroe,SMU,NA,NA,38,49,2018-11-09
401092615,Niagara,Iowa State,NA,NA,35,95,2018-11-09
401094297,Cleveland State,Eastern Michigan,NA,NA,63,69,2018-11-09
401090687,George Mason,Air Force,NA,NA,78,71,2018-11-09
401090688,Fairfield,Richmond,NA,NA,58,40,2018-11-09
401092331,Hawai'i,San Diego State,NA,NA,57,58,2018-11-09
401096135,NJIT,Howard,NA,NA,57,77,2018-11-09
401091955,New Orleans,Pittsburgh,NA,NA,38,90,2018-11-09
401094380,Northern New Mexico,Utah State,NA,NA,35,106,2018-11-09
401093710,Columbia,Hofstra,NA,NA,65,63,2018-11-09
401092339,Palm Beach Atlantic,Florida International,NA,NA,66,63,2018-11-09
401093394,Army,LIU Brooklyn,NA,NA,57,42,2018-11-09
401090431,Temple,Saint Joseph's,NA,NA,58,52,2018-11-09
401091003,St. John's,Iona,NA,NA,61,35,2018-11-09
401090426,Monmouth,East Carolina,NA,NA,67,73,2018-11-09
401093636,Cornell,Binghamton,NA,NA,61,72,2018-11-09
401096213,Morehead State,North Carolina A&T,NA,NA,72,67,2018-11-09
401096708,Jarvis Christian,Prairie View A&M,NA,NA,32,117,2018-11-09
401095895,Warren Wilson,Gardner-Webb,NA,NA,37,100,2018-11-09
401092614,Kent State,North Carolina,NA,NA,60,73,2018-11-09
401091000,Creighton,North Dakota State,NA,NA,86,51,2018-11-09
401092180,Campbell,Western Carolina,NA,NA,63,37,2018-11-09
401092338,Norfolk State,Old Dominion,NA,NA,53,69,2018-11-09
401095942,Southwest,Abilene Christian,NA,NA,47,90,2018-11-09
401096317,McNeese,Grambling,NA,NA,51,75,2018-11-09
401095008,Jacksonville State,Texas Tech,NA,NA,58,71,2018-11-09
401094805,La Verne,Weber State,NA,NA,43,105,2018-11-09
401095748,Liberty,Bethune-Cookman,NA,NA,76,81,2018-11-09
401095928,North Carolina Central,High Point,NA,NA,69,80,2018-11-09
401093655,Morgan State,Hartford,NA,NA,59,80,2018-11-09
401094713,Mt. St. Mary's,Michigan,NA,NA,40,88,2018-11-09
401094765,Detroit Mercy,Ohio State,NA,NA,41,55,2018-11-09
401092857,Loyola Chicago,Youngstown State,NA,NA,63,74,2018-11-09
401092858,Southern Illinois,UT Martin,NA,NA,94,95,2018-11-09
401093395,Lafayette,Fairleigh Dickinson,NA,NA,63,57,2018-11-09
401093396,Loyola (MD),Dartmouth,NA,NA,41,54,2018-11-09
401093179,Miami (OH),Canisius,NA,NA,62,59,2018-11-09
401093180,Quinnipiac,Drexel,NA,NA,56,52,2018-11-09
401093181,Rider,Vermont,NA,NA,49,54,2018-11-09
401093182,Saint Peter's,UMass Lowell,NA,NA,57,59,2018-11-09
401092330,UC Riverside,BYU,NA,NA,70,72,2018-11-09
401091942,North Florida,Florida State,NA,NA,53,74,2018-11-09
401092336,Appalachian State,UAB,NA,NA,61,80,2018-11-09
401092181,Mercer,Wake Forest,NA,NA,54,69,2018-11-09
401091405,Nicholls,Auburn,NA,NA,59,80,2018-11-09
401091001,Maryland-Eastern Shore,Georgetown,NA,NA,55,74,2018-11-09
401090428,East Tennessee State,Cincinnati,NA,NA,64,77,2018-11-09
401090429,Tulsa,American,NA,NA,52,68,2018-11-09
401090689,Wagner,Fordham,NA,NA,59,80,2018-11-09
401091407,Vanderbilt,Middle Tennessee,NA,NA,58,65,2018-11-09
401095835,Tennessee State,Lipscomb,NA,NA,62,64,2018-11-09
401095645,South Carolina Upstate,Omaha,NA,NA,69,96,2018-11-09
401095681,Florida Gulf Coast,South Dakota State,NA,NA,62,80,2018-11-09
401096035,Christian Brothers,Austin Peay,NA,NA,100,62,2018-11-09
401098875,Hendrix College,Central Arkansas,NA,NA,40,72,2018-11-09
401091404,IUPUI,Ole Miss,NA,NA,66,58,2018-11-09
401092337,Western Kentucky,Oklahoma,NA,NA,83,90,2018-11-09
401090430,Georgia Tech,Houston,NA,NA,89,95,2018-11-09
401093037,Incarnate Word,Grand Canyon,NA,NA,63,74,2018-11-09
401093038,Northern Arizona,Seattle U,NA,NA,65,58,2018-11-09
401094246,Idaho State,Arizona,NA,NA,46,71,2018-11-09
401093860,New Hampshire,Minnesota,NA,NA,47,70,2018-11-09
401094381,Wright State,UNLV,NA,NA,68,52,2018-11-09
401094382,Texas State,New Mexico,NA,NA,51,82,2018-11-09
401093039,UMKC,Denver,NA,NA,75,92,2018-11-09
401092859,Delaware,Northern Iowa,NA,NA,67,79,2018-11-09
401093913,Wyoming,Saint Mary's,NA,NA,84,90,2018-11-09
401093915,San José State,San Francisco,NA,NA,63,85,2018-11-09
401094804,Warner Pacific College,Portland State,NA,NA,49,102,2018-11-09
401092633,California Baptist,Long Beach State,NA,NA,85,83,2018-11-09
401092332,CSU Bakersfield,UC Santa Barbara,NA,NA,56,48,2018-11-09
