play_id,period,time_remaining_period,secs_remaining,secs_remaining_absolute,description,home_score,away_score,score_diff,play_length,win_prob,home,away,home_time_out_remaining,away_time_out_remaining,home_timeout_ind,away_timeout_ind,home_favored_by,game_id,date,whichScored
1,1,9:47,2387,2387,Keni Jo Lippe missed Three Point Jumper.,0,0,0,0,0.5,Purdue Fort Wayne,Oral Roberts,4,4,0,0,NA,401179956,2020-01-16,NA
2,1,9:47,2387,2387,Ellie Dykstra Defensive Rebound.,0,0,0,15,0.5,Purdue Fort Wayne,Oral Roberts,4,4,0,0,NA,401179956,2020-01-16,
3,1,9:32,2372,2372,Riley Ott missed Three Point Jumper.,0,0,0,2,0.5,Purdue Fort Wayne,Oral Roberts,4,4,0,0,NA,401179956,2020-01-16,
4,1,9:30,2370,2370,Oral Roberts Defensive Rebound.,0,0,0,22,0.5,Purdue Fort Wayne,Oral Roberts,4,4,0,0,NA,401179956,2020-01-16,
5,1,9:08,2348,2348,Foul on Riley Ott.,0,0,0,0,0.5,Purdue Fort Wayne,Oral Roberts,4,4,0,0,NA,401179956,2020-01-16,
6,1,9:08,2348,2348,Keni Jo Lippe missed Free Throw.,0,0,0,0,0.5,Purdue Fort Wayne,Oral Roberts,4,4,0,0,NA,401179956,2020-01-16,
7,1,9:08,2348,2348,Oral Roberts Offensive Rebound.,0,0,0,0,0.5,Purdue Fort Wayne,Oral Roberts,4,4,0,0,NA,401179956,2020-01-16,
8,1,9:08,2348,2348,Keni Jo Lippe made Free Throw.,0,1,-1,14,0.47738681414575845,Purdue Fort Wayne,Oral Roberts,4,4,0,0,NA,401179956,2020-01-16,Oral Roberts
9,1,8:54,2334,2334,Ellie Dykstra missed Layup.,0,1,-1,3,0.47723364473216906,Purdue Fort Wayne,Oral Roberts,4,4,0,0,NA,401179956,2020-01-16,
10,1,8:51,2331,2331,Jentry Holt Defensive Rebound.,0,1,-1,9,0.47720066428009156,Purdue Fort Wayne,Oral Roberts,4,4,0,0,NA,401179956,2020-01-16,
11,1,8:42,2322,2322,Rylie Torrey missed Three Point Jumper.,0,1,-1,4,0.4771013997479743,Purdue Fort Wayne,Oral Roberts,4,4,0,0,NA,401179956,2020-01-16,
12,1,8:38,2318,2318,Sh'Toya Sanders Defensive Rebound.,0,1,-1,9,0.4770571302290807,Purdue Fort Wayne,Oral Roberts,4,4,0,0,NA,401179956,2020-01-16,
13,1,8:29,2309,2309,Anna Lappenkuper made Three Point Jumper. Assisted by Riley Ott.,3,1,2,25,0.5459879404978363,Purdue Fort Wayne,Oral Roberts,4,4,0,0,NA,401179956,2020-01-16,Purdue Fort Wayne
14,1,8:04,2284,2284,Keni Jo Lippe missed Layup.,3,1,2,0,0.5465440686962537,Purdue Fort Wayne,Oral Roberts,4,4,0,0,NA,401179956,2020-01-16,
15,1,8:04,2284,2284,Sh'Toya Sanders Block.,3,1,2,4,0.5465440686962537,Purdue Fort Wayne,Oral Roberts,4,4,0,0,NA,401179956,2020-01-16,
16,1,8:00,2280,2280,Sh'Toya Sanders Defensive Rebound.,3,1,2,16,0.5466336154648032,Purdue Fort Wayne,Oral Roberts,4,4,0,0,NA,401179956,2020-01-16,
17,1,7:44,2264,2264,Riley Ott missed Jumper.,3,1,2,2,0.5469932384002621,Purdue Fort Wayne,Oral Roberts,4,4,0,0,NA,401179956,2020-01-16,
18,1,7:42,2262,2262,Sh'Toya Sanders Offensive Rebound.,3,1,2,4,0.547038345861369,Purdue Fort Wayne,Oral Roberts,4,4,0,0,NA,401179956,2020-01-16,
19,1,7:38,2258,2258,Anna Lappenkuper made Three Point Jumper.,6,1,5,16,0.616020194741062,Purdue Fort Wayne,Oral Roberts,4,4,0,0,NA,401179956,2020-01-16,Purdue Fort Wayne
20,1,7:22,2242,2242,Foul on Jentry Holt.,6,1,5,0,0.6168850380572362,Purdue Fort Wayne,Oral Roberts,4,4,0,0,NA,401179956,2020-01-16,
21,1,7:22,2242,2242,Jentry Holt Turnover.,6,1,5,18,0.6168850380572362,Purdue Fort Wayne,Oral Roberts,4,4,0,0,NA,401179956,2020-01-16,
22,1,7:04,2224,2224,Shayla Sellers made Jumper.,8,1,7,9,0.6621028623683558,Purdue Fort Wayne,Oral Roberts,4,4,0,0,NA,401179956,2020-01-16,Purdue Fort Wayne
23,1,6:55,2215,2215,Katie Kirkhart Turnover.,8,1,7,0,0.66275308023513535,Purdue Fort Wayne,Oral Roberts,4,4,0,0,NA,401179956,2020-01-16,
24,1,6:55,2215,2215,Anna Lappenkuper Steal.,8,1,7,5,0.66275308023513535,Purdue Fort Wayne,Oral Roberts,4,4,0,0,NA,401179956,2020-01-16,
25,1,6:50,2210,2210,Anna Lappenkuper made Jumper.,10,1,9,17,0.7048898384088353,Purdue Fort Wayne,Oral Roberts,4,4,0,0,NA,401179956,2020-01-16,Purdue Fort Wayne
26,1,6:33,2193,2193,Rylie Torrey missed Three Point Jumper.,10,1,9,3,0.706363258248775,Purdue Fort Wayne,Oral Roberts,4,4,0,0,NA,401179956,2020-01-16,
