game_id,away,home,away_rank,home_rank,away_score,home_score,date
400987679,Auburn,Mississippi State,NA,2,61,82,2018-02-22
400995131,Virginia,Louisville,NA,4,39,51,2018-02-22
400995132,Virginia Tech,Notre Dame,NA,5,59,89,2018-02-22
400987775,LSU,South Carolina,24,7,48,57,2018-02-22
400995129,Boston College,Florida State,NA,9,39,67,2018-02-22
400994521,Colorado,UCLA,NA,10,67,73,2018-02-22
400987834,Vanderbilt,Missouri,NA,11,68,83,2018-02-22
400993664,Maryland,Michigan,13,NA,65,71,2018-02-22
400987707,Tennessee,Florida,15,NA,70,42,2018-02-22
400987654,Texas A&M,Arkansas,17,NA,104,60,2018-02-22
400987608,Georgia,Alabama,19,NA,49,43,2018-02-22
400995133,NC State,Pittsburgh,21,NA,77,66,2018-02-22
400997511,Middle Tennessee,UAB,NA,NA,58,65,2018-02-22
400996969,Georgia Southern,UT Arlington,NA,NA,49,70,2018-02-22
400996557,CSU Bakersfield,Utah Valley,NA,NA,64,60,2018-02-22
400996945,Georgia State,Texas State,NA,NA,40,62,2018-02-22
400998726,UT Martin,Morehead State,NA,NA,75,88,2018-02-22
400998727,Southeast Missouri State,Eastern Kentucky,NA,NA,66,52,2018-02-22
400996995,Coastal Carolina,Little Rock,NA,NA,44,53,2018-02-22
400997015,Louisiana,Troy,NA,NA,53,72,2018-02-22
400997057,UL Monroe,South Alabama,NA,NA,55,72,2018-02-22
400997082,Appalachian State,Arkansas State,NA,NA,52,69,2018-02-22
400998728,Murray State,Eastern Illinois,NA,NA,70,63,2018-02-22
400998729,Tennessee State,Tennessee Tech,NA,NA,65,68,2018-02-22
400995128,Wake Forest,Clemson,NA,NA,61,55,2018-02-22
400995130,Miami,Georgia Tech,NA,NA,51,70,2018-02-22
400995134,Syracuse,North Carolina,NA,NA,86,80,2018-02-22
400995169,Albany,Binghamton,NA,NA,57,53,2018-02-22
400995226,Hartford,UMBC,NA,NA,61,54,2018-02-22
400995242,Maine,Vermont,NA,NA,79,47,2018-02-22
400995258,New Hampshire,UMass Lowell,NA,NA,70,49,2018-02-22
400997513,North Texas,Old Dominion,NA,NA,55,52,2018-02-22
400998177,East Tennessee State,Samford,NA,NA,64,52,2018-02-22
400998178,Chattanooga,Mercer,NA,NA,56,65,2018-02-22
400998296,Western Illinois,North Dakota State,NA,NA,77,60,2018-02-22
400997512,Marshall,Rice,NA,NA,44,87,2018-02-22
400993748,Penn State,Nebraska,NA,NA,51,59,2018-02-22
400996558,New Mexico State,Chicago State,NA,NA,63,55,2018-02-22
400996559,UT Rio Grande Valley,UMKC,NA,NA,59,79,2018-02-22
400987755,Kentucky,Ole Miss,NA,NA,79,71,2018-02-22
400994520,Utah,USC,NA,NA,52,53,2018-02-22
400996560,Grand Canyon,Seattle U,NA,NA,64,57,2018-02-22
400996714,Portland,BYU,NA,NA,35,73,2018-02-22
400996717,San Diego,Gonzaga,NA,NA,54,58,2018-02-22
400996863,Weber State,Eastern Washington,NA,NA,68,77,2018-02-22
400996864,Idaho State,Idaho,NA,NA,62,52,2018-02-22
400996865,Northern Arizona,Sacramento State,NA,NA,95,90,2018-02-22
400996718,Santa Clara,Loyola Marymount,NA,NA,45,64,2018-02-22
400996715,Pacific,San Francisco,NA,NA,78,80,2018-02-22
400996716,Saint Mary's,Pepperdine,NA,NA,82,75,2018-02-22
400995359,Hawai'i,CSU Northridge,NA,NA,56,54,2018-02-22
400995384,UC Riverside,CSU Fullerton,NA,NA,62,71,2018-02-22
400996866,Southern Utah,Portland State,NA,NA,66,70,2018-02-22
