game_id,away,home,away_rank,home_rank,away_score,home_score,date
400911774,Houston,UConn,NA,1,42,91,2017-01-28
400920712,Green Bay,Cleveland State,24,NA,65,51,2017-01-28
400911161,Oklahoma State,Kansas State,NA,25,69,74,2017-01-28
400911162,Texas Tech,Kansas,NA,NA,60,66,2017-01-28
400911776,UCF,Memphis,NA,NA,59,65,2017-01-28
400920317,UMBC,New Hampshire,NA,NA,50,60,2017-01-28
400920331,LIU Brooklyn,Sacred Heart,NA,NA,48,66,2017-01-28
400920348,Robert Morris,Mt. St. Mary's,NA,NA,50,44,2017-01-28
400920259,Bryant,Central Connecticut,NA,NA,52,53,2017-01-28
400920297,Fairleigh Dickinson,St. Francis (BKN),NA,NA,59,58,2017-01-28
400921387,UT Arlington,Appalachian State,NA,NA,73,62,2017-01-28
400913286,Ohio,Miami (OH),NA,NA,79,62,2017-01-28
400911373,Villanova,Georgetown,NA,NA,49,54,2017-01-28
400912504,North Florida,Stetson,NA,NA,44,68,2017-01-28
400912679,George Mason,La Salle,NA,NA,57,59,2017-01-28
400912680,UMass,VCU,NA,NA,52,55,2017-01-28
400913652,Texas State,Coastal Carolina,NA,NA,48,64,2017-01-28
400917313,Lipscomb,NJIT,NA,NA,68,76,2017-01-28
400921585,Navy,Holy Cross,NA,NA,73,71,2017-01-28
400921586,Lafayette,Loyola (MD),NA,NA,47,75,2017-01-28
400921587,Lehigh,Boston University,NA,NA,50,64,2017-01-28
400921588,American,Colgate,NA,NA,73,62,2017-01-28
400921302,Morgan State,Coppin State,NA,NA,45,61,2017-01-28
400921311,Savannah State,Howard,NA,NA,49,55,2017-01-28
400921341,South Carolina State,Maryland-Eastern Shore,NA,NA,67,60,2017-01-28
400920479,St. Francis (PA),Wagner,NA,NA,67,46,2017-01-28
400920563,Stony Brook,Vermont,NA,NA,43,53,2017-01-28
400920814,Valparaiso,UIC,NA,NA,60,74,2017-01-28
400920179,Western Illinois,South Dakota,NA,NA,86,78,2017-01-28
400920998,Florida A&M,Delaware State,NA,NA,65,56,2017-01-28
400921019,North Carolina A&T,North Carolina Central,NA,NA,62,38,2017-01-28
400921910,SIU-Edwardsville,Eastern Illinois,NA,NA,75,59,2017-01-28
400917406,Hartford,Albany,NA,NA,71,82,2017-01-28
400917430,Maine,Binghamton,NA,NA,52,58,2017-01-28
400920176,IUPUI,Purdue Fort Wayne,NA,NA,62,48,2017-01-28
400913581,Winthrop,Liberty,NA,NA,51,80,2017-01-28
400913813,Saint Peter's,Rider,NA,NA,46,47,2017-01-28
400913814,Siena,Monmouth,NA,NA,91,86,2017-01-28
400913815,Quinnipiac,Iona,NA,NA,44,58,2017-01-28
400914125,East Tennessee State,Wofford,NA,NA,77,69,2017-01-28
400914126,Samford,Mercer,NA,NA,49,59,2017-01-28
400914127,Chattanooga,Furman,NA,NA,48,65,2017-01-28
400914272,Campbell,Gardner-Webb,NA,NA,73,61,2017-01-28
400914273,Charleston Southern,Longwood,NA,NA,62,47,2017-01-28
400914275,Radford,UNC Asheville,NA,NA,64,62,2017-01-28
400912676,Richmond,Davidson,NA,NA,61,52,2017-01-28
400912677,Rhode Island,Dayton,NA,NA,51,81,2017-01-28
400911775,Tulane,Cincinnati,NA,NA,74,68,2017-01-28
400913285,Buffalo,Western Michigan,NA,NA,62,47,2017-01-28
400913066,Middle Tennessee,Louisiana Tech,NA,NA,79,65,2017-01-28
400913961,Colorado,Utah,NA,NA,53,58,2017-01-28
400921953,Morehead State,Jacksonville State,NA,NA,68,69,2017-01-28
400920975,Incarnate Word,Central Arkansas,NA,NA,50,63,2017-01-28
400921413,Arkansas State,UL Monroe,NA,NA,51,59,2017-01-28
400921458,Georgia State,Troy,NA,NA,68,65,2017-01-28
400921660,McNeese,Abilene Christian,NA,NA,65,77,2017-01-28
400913628,Northwestern State,Lamar,NA,NA,60,73,2017-01-28
400913496,Sacramento State,Portland State,NA,NA,77,68,2017-01-28
400914543,UMKC,CSU Bakersfield,NA,NA,33,52,2017-01-28
400920177,Oral Roberts,North Dakota State,NA,NA,70,50,2017-01-28
400920178,South Dakota State,Omaha,NA,NA,82,83,2017-01-28
400913067,Western Kentucky,UTSA,NA,NA,77,80,2017-01-28
400913284,Bowling Green,Kent State,NA,NA,78,80,2017-01-28
400913498,Northern Arizona,North Dakota,NA,NA,69,88,2017-01-28
400905197,Wyoming,Boise State,NA,NA,54,64,2017-01-28
400913287,Northern Illinois,Ball State,NA,NA,101,96,2017-01-28
400913499,Weber State,Idaho State,NA,NA,52,57,2017-01-28
400913500,Southern Utah,Northern Colorado,NA,NA,55,74,2017-01-28
400913065,Marshall,UTEP,NA,NA,74,84,2017-01-28
400912844,San Diego State,Colorado State,NA,NA,43,60,2017-01-28
400917314,Jacksonville,Florida Gulf Coast,NA,NA,57,60,2017-01-28
400914840,Santa Clara,Saint Mary's,NA,NA,53,55,2017-01-28
400914545,Utah Valley,New Mexico State,NA,NA,46,63,2017-01-28
400914128,Western Carolina,UNC Greensboro,NA,NA,45,62,2017-01-28
400921761,Arkansas-Pine Bluff,Grambling,NA,NA,54,56,2017-01-28
400921060,Southern,Alcorn State,NA,NA,63,69,2017-01-28
400921078,Alabama A&M,Prairie View A&M,NA,NA,47,71,2017-01-28
400921290,Bethune-Cookman,Norfolk State,NA,NA,68,58,2017-01-28
400921642,Mississippi Valley State,Jackson State,NA,NA,62,57,2017-01-28
400920760,Milwaukee,Youngstown State,NA,NA,78,74,2017-01-28
400921838,New Orleans,Stephen F. Austin,NA,NA,61,88,2017-01-28
400913289,Central Michigan,Toledo,NA,NA,72,74,2017-01-28
400917315,Kennesaw State,South Carolina Upstate,NA,NA,79,71,2017-01-28
400914836,BYU,Loyola Marymount,NA,NA,74,77,2017-01-28
400914837,Portland,San Diego,NA,NA,40,57,2017-01-28
400914838,Pepperdine,Gonzaga,NA,NA,61,83,2017-01-28
400914839,Pacific,San Francisco,NA,NA,64,67,2017-01-28
400913497,Montana State,Eastern Washington,NA,NA,72,61,2017-01-28
400912845,Utah State,Fresno State,NA,NA,52,47,2017-01-28
400911560,UC Santa Barbara,UC Irvine,NA,NA,85,60,2017-01-28
400913069,UAB,Southern Miss,NA,NA,59,64,2017-01-28
400913501,Montana,Idaho,NA,NA,50,75,2017-01-28
400913288,Eastern Michigan,Akron,NA,NA,62,80,2017-01-28
400921855,Southeast Missouri State,Austin Peay,NA,NA,74,84,2017-01-28
400921824,SE Louisiana,Sam Houston State,NA,NA,61,68,2017-01-28
400921750,Nicholls,Texas A&M-CC,NA,NA,60,65,2017-01-28
400911559,CSU Fullerton,UC Davis,NA,NA,39,59,2017-01-28
400905228,TCU,Iowa State,NA,NA,69,72,2017-01-28
400921471,Little Rock,Louisiana,NA,NA,82,64,2017-01-28
400921446,Georgia Southern,South Alabama,NA,NA,53,45,2017-01-28
400921589,Army,Bucknell,NA,NA,62,68,2017-01-28
400920858,Columbia,Harvard,NA,NA,68,70,2017-01-28
400920874,Cornell,Dartmouth,NA,NA,74,84,2017-01-28
400922000,UT Martin,Murray State,NA,NA,90,70,2017-01-28
400921924,Eastern Kentucky,Tennessee Tech,NA,NA,51,53,2017-01-28
400921038,Alabama State,Texas Southern,NA,NA,48,52,2017-01-28
400921891,Belmont,Tennessee State,NA,NA,70,60,2017-01-28
400911561,UC Riverside,Long Beach State,NA,NA,51,55,2017-01-28
400912846,San José State,UNLV,NA,NA,76,65,2017-01-28
400913070,Rice,Charlotte,NA,NA,55,52,2017-01-28
400913068,North Texas,Old Dominion,NA,NA,47,62,2017-01-28
400913812,Canisius,Marist,NA,NA,60,67,2017-01-28
400914546,Seattle U,UT Rio Grande Valley,NA,NA,67,54,2017-01-28
400911777,SMU,Tulsa,NA,NA,59,66,2017-01-28
400912678,Fordham,Saint Louis,NA,NA,58,82,2017-01-28
400912847,Nevada,New Mexico,NA,NA,50,59,2017-01-28
400914544,Chicago State,Grand Canyon,NA,NA,39,57,2017-01-28
400911562,Cal Poly,Hawai'i,NA,NA,57,66,2017-01-28
