play_id,period,time_remaining_period,secs_remaining,secs_remaining_absolute,description,home_score,away_score,score_diff,play_length,win_prob,home,away,home_time_out_remaining,away_time_out_remaining,home_timeout_ind,away_timeout_ind,home_favored_by,game_id,date,whichScored
1,1,9:42,2382,2382,Tobulayefa Watts made Layup.,0,0,0,21,0.5,Siena,Canisius,4,4,0,0,NA,401178880,2020-02-01,NA
2,1,9:21,2361,2361,D'Jhai Patterson-Ricks missed Jumper.,2,0,2,3,0.5448535841976563,Siena,Canisius,4,4,0,0,NA,401178880,2020-02-01,Siena
3,1,9:18,2358,2358,Tobulayefa Watts Defensive Rebound.,2,0,2,11,0.5449181103473372,Siena,Canisius,4,4,0,0,NA,401178880,2020-02-01,
4,1,9:07,2347,2347,Rayshel Brown missed Jumper.,2,0,2,3,0.5451557187753678,Siena,Canisius,4,4,0,0,NA,401178880,2020-02-01,
5,1,9:04,2344,2344,Danielle Sanderlin Defensive Rebound.,2,0,2,6,0.5452207909535292,Siena,Canisius,4,4,0,0,NA,401178880,2020-02-01,
6,1,8:58,2338,2338,D'Jhai Patterson-Ricks missed Three Point Jumper.,2,0,2,3,0.5453512728162102,Siena,Canisius,4,4,0,0,NA,401178880,2020-02-01,
7,1,8:55,2335,2335,Canisius Offensive Rebound.,2,0,2,0,0.5454166796565887,Siena,Canisius,4,4,0,0,NA,401178880,2020-02-01,
8,1,8:55,2335,2335,Danielle Sanderlin missed Jumper.,2,0,2,0,0.5454166796565887,Siena,Canisius,4,4,0,0,NA,401178880,2020-02-01,
9,1,8:55,2335,2335,Tobulayefa Watts Block.,2,0,2,0,0.5454166796565887,Siena,Canisius,4,4,0,0,NA,401178880,2020-02-01,
10,1,8:55,2335,2335,Erika Joseph Offensive Rebound.,2,0,2,0,0.5454166796565887,Siena,Canisius,4,4,0,0,NA,401178880,2020-02-01,
11,1,8:55,2335,2335,Erika Joseph made Layup.,2,2,0,9,0.5,Siena,Canisius,4,4,0,0,NA,401178880,2020-02-01,Canisius
12,1,8:46,2326,2326,Amari Anthony made Layup.,4,2,2,5,0.5456135467511029,Siena,Canisius,4,4,0,0,NA,401178880,2020-02-01,Siena
13,1,8:41,2321,2321,Foul on Anna Sweny.,4,2,2,15,0.5457233259911143,Siena,Canisius,4,4,0,0,NA,401178880,2020-02-01,
14,1,8:26,2306,2306,Amari Anthony made Free Throw.,5,2,3,13,0.5688379241829442,Siena,Canisius,4,4,0,0,NA,401178880,2020-02-01,Siena
15,1,8:13,2293,2293,Anna Sweny missed Jumper.,5,2,3,0,0.569266527603221,Siena,Canisius,4,4,0,0,NA,401178880,2020-02-01,
