play_id,period,time_remaining_period,secs_remaining,secs_remaining_absolute,description,home_score,away_score,score_diff,play_length,win_prob,home,away,home_time_out_remaining,away_time_out_remaining,home_timeout_ind,away_timeout_ind,home_favored_by,game_id,date,whichScored
1,1,9:42,2382,2382,Lauren Schwartz made Layup.,0,0,0,25,0.5,North Texas,Rice,4,4,0,0,NA,401177782,2020-02-01,NA
2,1,9:17,2357,2357,Anisha George missed Jumper.,0,2,-2,0,0.4550603542849654,North Texas,Rice,4,4,0,0,NA,401177782,2020-02-01,Rice
3,1,9:17,2357,2357,Nancy Mulkey Block.,0,2,-2,4,0.4550603542849654,North Texas,Rice,4,4,0,0,NA,401177782,2020-02-01,
4,1,9:13,2353,2353,Anisha George Offensive Rebound.,0,2,-2,2,0.45497408096351394,North Texas,Rice,4,4,0,0,NA,401177782,2020-02-01,
5,1,9:11,2351,2351,Madison Townley made Jumper.,2,2,0,34,0.5,North Texas,Rice,4,4,0,0,NA,401177782,2020-02-01,North Texas
6,1,8:37,2317,2317,Sydne Wiggins missed Jumper.,2,2,0,3,0.5,North Texas,Rice,4,4,0,0,NA,401177782,2020-02-01,
7,1,8:34,2314,2314,Madison Townley Defensive Rebound.,2,2,0,6,0.5,North Texas,Rice,4,4,0,0,NA,401177782,2020-02-01,
8,1,8:28,2308,2308,Randi Thompson made Three Point Jumper. Assisted by N'Yah Boyd.,5,2,3,13,0.5687722107427648,North Texas,Rice,4,4,0,0,NA,401177782,2020-02-01,North Texas
9,1,8:15,2295,2295,Nancy Mulkey made Layup. Assisted by Erica Ogwumike.,5,4,1,18,0.5231991359454641,North Texas,Rice,4,4,0,0,NA,401177782,2020-02-01,Rice
10,1,7:57,2277,2277,Randi Thompson missed Jumper.,5,4,1,3,0.5234015860734704,North Texas,Rice,4,4,0,0,NA,401177782,2020-02-01,
11,1,7:54,2274,2274,Erica Ogwumike Defensive Rebound.,5,4,1,28,0.523435477271786,North Texas,Rice,4,4,0,0,NA,401177782,2020-02-01,
12,1,7:26,2246,2246,Nancy Mulkey made Layup. Assisted by Jasmine Smith.,5,6,-1,24,0.4762463316928163,North Texas,Rice,4,4,0,0,NA,401177782,2020-02-01,Rice
13,1,7:02,2222,2222,Madison Townley missed Jumper.,5,6,-1,3,0.47597120459978587,North Texas,Rice,4,4,0,0,NA,401177782,2020-02-01,
14,1,6:59,2219,2219,Erica Ogwumike Defensive Rebound.,5,6,-1,7,0.47593667802322864,North Texas,Rice,4,4,0,0,NA,401177782,2020-02-01,
15,1,6:52,2212,2212,Lauren Schwartz missed Three Point Jumper.,5,6,-1,4,0.4758560091939416,North Texas,Rice,4,4,0,0,NA,401177782,2020-02-01,
16,1,6:48,2208,2208,Nancy Mulkey Offensive Rebound.,5,6,-1,0,0.47580984828110745,North Texas,Rice,4,4,0,0,NA,401177782,2020-02-01,
17,1,6:48,2208,2208,Nancy Mulkey missed Jumper.,5,6,-1,4,0.47580984828110745,North Texas,Rice,4,4,0,0,NA,401177782,2020-02-01,
18,1,6:44,2204,2204,Sydne Wiggins Offensive Rebound.,5,6,-1,1,0.4757636426100163,North Texas,Rice,4,4,0,0,NA,401177782,2020-02-01,
19,1,6:43,2203,2203,Erica Ogwumike missed Three Point Jumper.,5,6,-1,3,0.47575208439623795,North Texas,Rice,4,4,0,0,NA,401177782,2020-02-01,
20,1,6:40,2200,2200,Lauren Schwartz Offensive Rebound.,5,6,-1,19,0.4757173938657539,North Texas,Rice,4,4,0,0,NA,401177782,2020-02-01,
21,1,6:21,2181,2181,Erica Ogwumike made Jumper.,5,8,-3,26,0.42695891901770777,North Texas,Rice,4,4,0,0,NA,401177782,2020-02-01,Rice
22,1,5:55,2155,2155,Anisha George missed Jumper.,5,8,-3,2,0.4260680477365394,North Texas,Rice,4,4,0,0,NA,401177782,2020-02-01,
23,1,5:53,2153,2153,Lauren Schwartz Defensive Rebound.,5,8,-3,28,0.4259992452426769,North Texas,Rice,4,4,0,0,NA,401177782,2020-02-01,
24,1,5:25,2125,2125,Foul on Trena Mims.,5,8,-3,2,0.4250311545640417,North Texas,Rice,4,4,0,0,NA,401177782,2020-02-01,
25,1,5:23,2123,2123,Foul on Erica Ogwumike.,5,8,-3,0,0.4249616426561243,North Texas,Rice,4,4,0,0,NA,401177782,2020-02-01,
26,1,5:23,2123,2123,Erica Ogwumike Turnover.,5,8,-3,24,0.4249616426561243,North Texas,Rice,4,4,0,0,NA,401177782,2020-02-01,
27,1,4:59,2099,2099,Charlene Shepherd missed Jumper.,5,8,-3,2,0.42412345328782564,North Texas,Rice,4,4,0,0,NA,401177782,2020-02-01,
28,1,4:57,2097,2097,Kendall Ellig Defensive Rebound.,5,8,-3,25,0.4240532550727402,North Texas,Rice,4,4,0,0,NA,401177782,2020-02-01,
29,1,4:32,2072,2072,Erica Ogwumike missed Jumper.,5,8,-3,3,0.42317096496634965,North Texas,Rice,4,4,0,0,NA,401177782,2020-02-01,
30,1,4:29,2069,2069,Madison Townley Defensive Rebound.,5,8,-3,27,0.42306447075041204,North Texas,Rice,4,4,0,0,NA,401177782,2020-02-01,
31,1,4:02,2042,2042,Madison Townley missed Jumper.,5,8,-3,2,0.422099687763143,North Texas,Rice,4,4,0,0,NA,401177782,2020-02-01,
32,1,4:00,2040,2040,Rice Defensive Rebound.,5,8,-3,0,0.4220277536717237,North Texas,Rice,4,4,0,0,NA,401177782,2020-02-01,
33,1,4:00,2040,2040,Official TV Timeout,5,8,-3,26,0.4220277536717237,North Texas,Rice,4,4,0,0,NA,401177782,2020-02-01,
34,1,3:34,2014,2014,Lauren Schwartz Turnover.,5,8,-3,13,0.42108640328208347,North Texas,Rice,4,4,0,0,NA,401177782,2020-02-01,
35,1,3:21,2001,2001,Anisha George made Layup.,7,8,-1,20,0.47333659200161876,North Texas,Rice,4,4,0,0,NA,401177782,2020-02-01,North Texas
36,1,3:01,1981,1981,Nancy Mulkey made Layup. Assisted by Jasmine Smith.,7,10,-3,16,0.4198740520905297,North Texas,Rice,4,4,0,0,NA,401177782,2020-02-01,Rice
37,1,2:45,1965,1965,Anisha George missed Jumper.,7,10,-3,3,0.41927870065997547,North Texas,Rice,4,4,0,0,NA,401177782,2020-02-01,
38,1,2:42,1962,1962,Anisha George Offensive Rebound.,7,10,-3,4,0.419166499913556,North Texas,Rice,4,4,0,0,NA,401177782,2020-02-01,
39,1,2:38,1958,1958,Summer Jones missed Three Point Jumper.,7,10,-3,2,0.419016612598369,North Texas,Rice,4,4,0,0,NA,401177782,2020-02-01,
40,1,2:36,1956,1956,Destiny Jackson Defensive Rebound.,7,10,-3,16,0.418941545367018,North Texas,Rice,4,4,0,0,NA,401177782,2020-02-01,
41,1,2:20,1940,1940,Nancy Mulkey made Layup. Assisted by Sydne Wiggins.,7,12,-5,0,0.36601915582408157,North Texas,Rice,4,4,0,0,NA,401177782,2020-02-01,Rice
42,1,2:20,1940,1940,Foul on Anisha George.,7,12,-5,0,0.36601915582408157,North Texas,Rice,4,4,0,0,NA,401177782,2020-02-01,
43,1,2:20,1940,1940,Nancy Mulkey made Free Throw.,7,13,-6,18,0.34091941450663477,North Texas,Rice,4,4,0,0,NA,401177782,2020-02-01,Rice
44,1,2:02,1922,1922,Charlene Shepherd missed Jumper.,7,13,-6,2,0.3396558929113862,North Texas,Rice,4,4,0,0,NA,401177782,2020-02-01,
45,1,2:00,1920,1920,Sydne Wiggins Defensive Rebound.,7,13,-6,23,0.3395155821984521,North Texas,Rice,4,4,0,0,NA,401177782,2020-02-01,
46,1,1:37,1897,1897,Lauren Schwartz Turnover.,7,13,-6,0,0.33790603808191105,North Texas,Rice,4,4,0,0,NA,401177782,2020-02-01,
47,1,1:37,1897,1897,Charlene Shepherd Steal.,7,13,-6,9,0.33790603808191105,North Texas,Rice,4,4,0,0,NA,401177782,2020-02-01,
48,1,1:28,1888,1888,Jazion Jackson made Layup.,9,13,-4,31,0.38928942791554094,North Texas,Rice,4,4,0,0,NA,401177782,2020-02-01,North Texas
49,1,0:57,1857,1857,Destiny Jackson missed Jumper.,9,13,-4,2,0.38775333409892104,North Texas,Rice,4,4,0,0,NA,401177782,2020-02-01,
50,1,0:55,1855,1855,Charlene Shepherd Defensive Rebound.,9,13,-4,4,0.3876540173449324,North Texas,Rice,4,4,0,0,NA,401177782,2020-02-01,
51,1,0:51,1851,1851,Foul on Randi Thompson.,9,13,-4,0,0.387455262574647,North Texas,Rice,4,4,0,0,NA,401177782,2020-02-01,
52,1,0:51,1851,1851,Randi Thompson Turnover.,9,13,-4,17,0.387455262574647,North Texas,Rice,4,4,0,0,NA,401177782,2020-02-01,
53,1,0:34,1834,1834,Foul on Summer Jones.,9,13,-4,0,0.38660835012248373,North Texas,Rice,4,4,0,0,NA,401177782,2020-02-01,
54,1,0:34,1834,1834,Kendall Ellig missed Free Throw.,9,13,-4,0,0.38660835012248373,North Texas,Rice,4,4,0,0,NA,401177782,2020-02-01,
55,1,0:34,1834,1834,Rice Offensive Rebound.,9,13,-4,0,0.38660835012248373,North Texas,Rice,4,4,0,0,NA,401177782,2020-02-01,
56,1,0:34,1834,1834,Kendall Ellig missed Free Throw.,9,13,-4,0,0.38660835012248373,North Texas,Rice,4,4,0,0,NA,401177782,2020-02-01,
57,1,0:34,1834,1834,Charlene Shepherd Defensive Rebound.,9,13,-4,8,0.38660835012248373,North Texas,Rice,4,4,0,0,NA,401177782,2020-02-01,
58,1,0:26,1826,1826,Foul on Lauren Schwartz.,9,13,-4,0,0.38620828522386225,North Texas,Rice,4,4,0,0,NA,401177782,2020-02-01,
59,1,0:26,1826,1826,Trena Mims made Free Throw.,10,13,-3,0,0.4139987142200684,North Texas,Rice,4,4,0,0,NA,401177782,2020-02-01,North Texas
60,1,0:26,1826,1826,Trena Mims missed Free Throw.,10,13,-3,0,0.4139987142200684,North Texas,Rice,4,4,0,0,NA,401177782,2020-02-01,
61,1,0:26,1826,1826,Erica Ogwumike Defensive Rebound.,10,13,-3,23,0.4139987142200684,North Texas,Rice,4,4,0,0,NA,401177782,2020-02-01,
62,1,0:03,1803,1803,Erica Ogwumike made Jumper.,10,15,-5,3,0.3577359639553854,North Texas,Rice,4,4,0,0,NA,401177782,2020-02-01,Rice
63,1,0:00,1800,1800,End of 1st Quarter,10,15,-5,20,0.35755179113636576,North Texas,Rice,4,4,0,0,NA,401177782,2020-02-01,
64,2,9:40,1780,1780,Charlene Shepherd made Layup.,12,15,-3,13,0.41221110846196957,North Texas,Rice,4,4,0,0,NA,401177782,2020-02-01,North Texas
65,2,9:27,1767,1767,Nancy Mulkey missed Jumper.,12,15,-3,2,0.41169718104063374,North Texas,Rice,4,4,0,0,NA,401177782,2020-02-01,
66,2,9:25,1765,1765,Nancy Mulkey Offensive Rebound.,12,15,-3,0,0.4116177053452754,North Texas,Rice,4,4,0,0,NA,401177782,2020-02-01,
67,2,9:25,1765,1765,Foul on Jazion Jackson.,12,15,-3,0,0.4116177053452754,North Texas,Rice,4,4,0,0,NA,401177782,2020-02-01,
68,2,9:25,1765,1765,Nancy Mulkey made Free Throw.,12,16,-4,0,0.38310828267373354,North Texas,Rice,4,4,0,0,NA,401177782,2020-02-01,Rice
69,2,9:25,1765,1765,Nancy Mulkey made Free Throw.,12,17,-5,30,0.35538081521858106,North Texas,Rice,4,4,0,0,NA,401177782,2020-02-01,Rice
70,2,8:55,1735,1735,Randi Thompson made Jumper.,14,17,-3,27,0.4104108443613656,North Texas,Rice,4,4,0,0,NA,401177782,2020-02-01,North Texas
71,2,8:28,1708,1708,Foul on Nancy Mulkey.,14,17,-3,0,0.40929769234037844,North Texas,Rice,4,4,0,0,NA,401177782,2020-02-01,
72,2,8:28,1708,1708,Nancy Mulkey Turnover.,14,17,-3,11,0.40929769234037844,North Texas,Rice,4,4,0,0,NA,401177782,2020-02-01,
73,2,8:17,1697,1697,Charlene Shepherd missed Three Point Jumper.,14,17,-3,2,0.4088358065761856,North Texas,Rice,4,4,0,0,NA,401177782,2020-02-01,
74,2,8:15,1695,1695,Erica Ogwumike Defensive Rebound.,14,17,-3,2,0.40875126774425313,North Texas,Rice,4,4,0,0,NA,401177782,2020-02-01,
75,2,8:13,1693,1693,Foul on Nancy Mulkey.,14,17,-3,0,0.4086665523042945,North Texas,Rice,4,4,0,0,NA,401177782,2020-02-01,
76,2,8:13,1693,1693,Nancy Mulkey Turnover.,14,17,-3,22,0.4086665523042945,North Texas,Rice,4,4,0,0,NA,401177782,2020-02-01,
77,2,7:51,1671,1671,Anisha George made Layup.,16,17,-1,23,0.4689313797248332,North Texas,Rice,4,4,0,0,NA,401177782,2020-02-01,North Texas
78,2,7:28,1648,1648,Erica Ogwumike Turnover.,16,17,-1,0,0.4686089521417577,North Texas,Rice,4,4,0,0,NA,401177782,2020-02-01,
79,2,7:28,1648,1648,Anisha George Steal.,16,17,-1,6,0.4686089521417577,North Texas,Rice,4,4,0,0,NA,401177782,2020-02-01,
80,2,7:22,1642,1642,Jazion Jackson Turnover.,16,17,-1,19,0.46852605275690906,North Texas,Rice,4,4,0,0,NA,401177782,2020-02-01,
81,2,7:03,1623,1623,Foul on Randi Thompson.,16,17,-1,18,0.46826580314931165,North Texas,Rice,4,4,0,0,NA,401177782,2020-02-01,
82,2,6:45,1605,1605,Kendall Ellig made Layup. Assisted by Sydne Wiggins.,16,19,-3,10,0.40509716244003047,North Texas,Rice,4,4,0,0,NA,401177782,2020-02-01,Rice
83,2,6:35,1595,1595,Jazion Jackson Turnover.,16,19,-3,26,0.4047030097286457,North Texas,Rice,4,4,0,0,NA,401177782,2020-02-01,
84,2,6:09,1569,1569,Sydne Wiggins made Layup.,16,21,-5,25,0.34292163629223105,North Texas,Rice,4,4,0,0,NA,401177782,2020-02-01,Rice
85,2,5:44,1544,1544,Anisha George Turnover.,16,21,-5,9,0.34135331273605607,North Texas,Rice,4,4,0,0,NA,401177782,2020-02-01,
86,2,5:35,1535,1535,Foul on Madison Townley.,16,21,-5,0,0.340779370301556,North Texas,Rice,4,4,0,0,NA,401177782,2020-02-01,
87,2,5:35,1535,1535,Erica Ogwumike made Free Throw.,16,22,-6,0,0.31178496257492705,North Texas,Rice,4,4,0,0,NA,401177782,2020-02-01,Rice
88,2,5:35,1535,1535,Erica Ogwumike made Free Throw.,16,23,-7,11,0.28419397121837564,North Texas,Rice,4,4,0,0,NA,401177782,2020-02-01,Rice
89,2,5:24,1524,1524,N'Yah Boyd made Jumper.,18,23,-5,27,0.34006915645195807,North Texas,Rice,4,4,0,0,NA,401177782,2020-02-01,North Texas
90,2,4:57,1497,1497,Foul on Anisha George.,18,23,-5,0,0.33827548168177907,North Texas,Rice,4,4,0,0,NA,401177782,2020-02-01,
91,2,4:57,1497,1497,Official TV Timeout,18,23,-5,0,0.33827548168177907,North Texas,Rice,4,4,0,0,NA,401177782,2020-02-01,
92,2,4:57,1497,1497,Lauren Schwartz missed Free Throw.,18,23,-5,0,0.33827548168177907,North Texas,Rice,4,4,0,0,NA,401177782,2020-02-01,
93,2,4:57,1497,1497,Rice Offensive Rebound.,18,23,-5,0,0.33827548168177907,North Texas,Rice,4,4,0,0,NA,401177782,2020-02-01,
94,2,4:57,1497,1497,Lauren Schwartz made Free Throw.,18,24,-6,17,0.3089171744188481,North Texas,Rice,4,4,0,0,NA,401177782,2020-02-01,Rice
95,2,4:40,1480,1480,N'Yah Boyd made Layup.,20,24,-4,31,0.36795695549631907,North Texas,Rice,4,4,0,0,NA,401177782,2020-02-01,North Texas
96,2,4:09,1449,1449,Sydne Wiggins missed Jumper.,20,24,-4,2,0.3660801847224355,North Texas,Rice,4,4,0,0,NA,401177782,2020-02-01,
97,2,4:07,1447,1447,Charlene Shepherd Defensive Rebound.,20,24,-4,9,0.36595556182813915,North Texas,Rice,4,4,0,0,NA,401177782,2020-02-01,
98,2,3:58,1438,1438,N'Yah Boyd missed Three Point Jumper.,20,24,-4,3,0.3654017424380529,North Texas,Rice,4,4,0,0,NA,401177782,2020-02-01,
99,2,3:55,1435,1435,Erica Ogwumike Defensive Rebound.,20,24,-4,13,0.3652195198827522,North Texas,Rice,4,4,0,0,NA,401177782,2020-02-01,
100,2,3:42,1422,1422,Kendall Ellig made Layup. Assisted by Destiny Jackson.,20,26,-6,12,0.302756993605702,North Texas,Rice,4,4,0,0,NA,401177782,2020-02-01,Rice
101,2,3:30,1410,1410,N'Yah Boyd made Jumper.,22,26,-4,26,0.36373937945756274,North Texas,Rice,4,4,0,0,NA,401177782,2020-02-01,North Texas
102,2,3:04,1384,1384,Erica Ogwumike missed Three Point Jumper.,22,26,-4,2,0.36225079410988836,North Texas,Rice,4,4,0,0,NA,401177782,2020-02-01,
103,2,3:02,1382,1382,Charlene Shepherd Defensive Rebound.,22,26,-4,0,0.3621375252295142,North Texas,Rice,4,4,0,0,NA,401177782,2020-02-01,
104,2,3:02,1382,1382,Foul on Kendall Ellig.,22,26,-4,18,0.3621375252295142,North Texas,Rice,4,4,0,0,NA,401177782,2020-02-01,
105,2,2:44,1364,1364,Madison Townley missed Jumper.,22,26,-4,4,0.3611210307779102,North Texas,Rice,4,4,0,0,NA,401177782,2020-02-01,
106,2,2:40,1360,1360,Erica Ogwumike Defensive Rebound.,22,26,-4,23,0.3608952187520571,North Texas,Rice,4,4,0,0,NA,401177782,2020-02-01,
107,2,2:17,1337,1337,Lauren Schwartz made Three Point Jumper. Assisted by Sydne Wiggins.,22,29,-7,15,0.2669777868405751,North Texas,Rice,4,4,0,0,NA,401177782,2020-02-01,Rice
108,2,2:02,1322,1322,N'Yah Boyd made Jumper.,24,29,-5,5,0.3260420322691037,North Texas,Rice,4,4,0,0,NA,401177782,2020-02-01,North Texas
109,2,1:57,1317,1317,Foul on N'Yah Boyd.,24,29,-5,0,0.3256926710111221,North Texas,Rice,4,4,0,0,NA,401177782,2020-02-01,
110,2,1:57,1317,1317,Jasmine Smith made Free Throw.,24,30,-6,0,0.294572649472317,North Texas,Rice,4,4,0,0,NA,401177782,2020-02-01,Rice
111,2,1:57,1317,1317,Jasmine Smith made Free Throw.,24,31,-7,27,0.26525643985531633,North Texas,Rice,4,4,0,0,NA,401177782,2020-02-01,Rice
112,2,1:30,1290,1290,N'Yah Boyd made Jumper.,26,31,-5,25,0.32375348498497414,North Texas,Rice,4,4,0,0,NA,401177782,2020-02-01,North Texas
113,2,1:05,1265,1265,Erica Ogwumike missed Jumper.,26,31,-5,1,0.32185281241621333,North Texas,Rice,4,4,0,0,NA,401177782,2020-02-01,
114,2,1:04,1264,1264,Erica Ogwumike Offensive Rebound.,26,31,-5,0,0.321774204622241,North Texas,Rice,4,4,0,0,NA,401177782,2020-02-01,
115,2,1:04,1264,1264,Foul on N'Yah Boyd.,26,31,-5,0,0.321774204622241,North Texas,Rice,4,4,0,0,NA,401177782,2020-02-01,
116,2,1:04,1264,1264,Erica Ogwumike made Free Throw.,26,32,-6,0,0.2901292844059129,North Texas,Rice,4,4,0,0,NA,401177782,2020-02-01,Rice
117,2,1:04,1264,1264,Erica Ogwumike made Free Throw.,26,33,-7,15,0.26040160234842263,North Texas,Rice,4,4,0,0,NA,401177782,2020-02-01,Rice
118,2,0:49,1249,1249,Charlene Shepherd missed Jumper.,26,33,-7,2,0.2589124943423559,North Texas,Rice,4,4,0,0,NA,401177782,2020-02-01,
119,2,0:47,1247,1247,Lauren Schwartz Defensive Rebound.,26,33,-7,30,0.25870913408265594,North Texas,Rice,4,4,0,0,NA,401177782,2020-02-01,
120,2,0:17,1217,1217,Kendall Ellig made Layup. Assisted by Sydne Wiggins.,26,35,-9,17,0.20180910980316405,North Texas,Rice,4,4,0,0,NA,401177782,2020-02-01,Rice
121,2,0:00,1200,1200,Foul on Jasmine Smith.,26,35,-9,0,0.19971602450818063,North Texas,Rice,4,4,0,0,NA,401177782,2020-02-01,
122,2,0:00,1200,1200,Charlene Shepherd made Free Throw.,27,35,-8,0,0.22551001878002297,North Texas,Rice,4,4,0,0,NA,401177782,2020-02-01,North Texas
123,2,0:00,1200,1200,Charlene Shepherd missed Free Throw.,27,35,-8,0,0.22551001878002297,North Texas,Rice,4,4,0,0,NA,401177782,2020-02-01,
124,2,0:00,1200,1200,Sydne Wiggins Defensive Rebound.,27,35,-8,0,0.22551001878002297,North Texas,Rice,4,4,0,0,NA,401177782,2020-02-01,
125,2,0:00,1200,1200,End of 2nd Quarter,26,35,-9,25,0.19971602450818063,North Texas,Rice,4,4,0,0,NA,401177782,2020-02-01,
126,3,9:35,1175,1175,Lauren Schwartz Turnover.,27,35,-8,0,0.22263703118417053,North Texas,Rice,5,5,0,0,NA,401177782,2020-02-01,North Texas
