play_id,period,time_remaining_period,secs_remaining,secs_remaining_absolute,description,home_score,away_score,score_diff,play_length,win_prob,home,away,home_time_out_remaining,away_time_out_remaining,home_timeout_ind,away_timeout_ind,home_favored_by,game_id,date,whichScored
1,1,9:42,2382,2382,Haley Cavinder made Layup.,0,0,0,10,0.5,New Mexico,Fresno State,4,4,0,0,NA,401177100,2020-02-01,NA
2,1,9:32,2372,2372,Jordan Hosey missed Layup.,0,2,-2,2,0.4553819653286264,New Mexico,Fresno State,4,4,0,0,NA,401177100,2020-02-01,Fresno State
3,1,9:30,2370,2370,Aly Gamez Defensive Rebound.,0,2,-2,15,0.4553392623404728,New Mexico,Fresno State,4,4,0,0,NA,401177100,2020-02-01,
4,1,9:15,2355,2355,Haley Cavinder Turnover.,0,2,-2,0,0.45501724388899867,New Mexico,Fresno State,4,4,0,0,NA,401177100,2020-02-01,
5,1,9:15,2355,2355,Antonia Anderson Steal.,0,2,-2,3,0.45501724388899867,New Mexico,Fresno State,4,4,0,0,NA,401177100,2020-02-01,
6,1,9:12,2352,2352,Foul on Wytalla Motta.,0,2,-2,8,0.4549524799339148,New Mexico,Fresno State,4,4,0,0,NA,401177100,2020-02-01,
7,1,9:04,2344,2344,Jaedyn De La Cerda made Three Point Jumper. Assisted by Ahlise Hurst.,3,2,1,25,0.522656821997175,New Mexico,Fresno State,4,4,0,0,NA,401177100,2020-02-01,New Mexico
8,1,8:39,2319,2319,Wytalla Motta missed Jumper.,3,2,1,0,0.522931793783012,New Mexico,Fresno State,4,4,0,0,NA,401177100,2020-02-01,
9,1,8:39,2319,2319,Jordan Hosey Block.,3,2,1,5,0.522931793783012,New Mexico,Fresno State,4,4,0,0,NA,401177100,2020-02-01,
10,1,8:34,2314,2314,Wytalla Motta Offensive Rebound.,3,2,1,1,0.5229872304077562,New Mexico,Fresno State,4,4,0,0,NA,401177100,2020-02-01,
11,1,8:33,2313,2313,Maddi Utti Turnover.,3,2,1,0,0.5229983346065157,New Mexico,Fresno State,4,4,0,0,NA,401177100,2020-02-01,
