play_id,period,time_remaining_period,secs_remaining,secs_remaining_absolute,description,home_score,away_score,score_diff,play_length,win_prob,home,away,home_time_out_remaining,away_time_out_remaining,home_timeout_ind,away_timeout_ind,home_favored_by,game_id,date,whichScored
1,1,9:41,2381,2381,Zykera Rice missed Layup.,0,0,0,0,0.5,Gonzaga,Washington State,4,4,0,0,NA,401093963,2018-12-09,NA
2,1,9:41,2381,2381,LeeAnne Wirth Offensive Rebound.,0,0,0,19,0.5,Gonzaga,Washington State,4,4,0,0,NA,401093963,2018-12-09,
3,1,9:22,2362,2362,Laura Stockton made Jumper.,2,0,2,19,0.5448321023078697,Gonzaga,Washington State,4,4,0,0,NA,401093963,2018-12-09,Gonzaga
4,1,9:03,2343,2343,Shir Levy missed Three Point Jumper.,2,0,2,0,0.5452425068556261,Gonzaga,Washington State,4,4,0,0,NA,401093963,2018-12-09,
5,1,9:03,2343,2343,Washington State Offensive Rebound.,2,0,2,7,0.5452425068556261,Gonzaga,Washington State,4,4,0,0,NA,401093963,2018-12-09,
6,1,8:56,2336,2336,Chanelle Molina missed Layup.,2,0,2,0,0.5453948652273468,Gonzaga,Washington State,4,4,0,0,NA,401093963,2018-12-09,
7,1,8:56,2336,2336,Katie Campbell Defensive Rebound.,2,0,2,10,0.5453948652273468,Gonzaga,Washington State,4,4,0,0,NA,401093963,2018-12-09,
8,1,8:46,2326,2326,Zykera Rice Turnover.,2,0,2,2,0.5456135467511029,Gonzaga,Washington State,4,4,0,0,NA,401093963,2018-12-09,
9,1,8:44,2324,2324,Alexys Swedlund Steal.,2,0,2,22,0.5456574240006768,Gonzaga,Washington State,4,4,0,0,NA,401093963,2018-12-09,
10,1,8:22,2302,2302,Maria Kostourkova made Layup. Assisted by Shir Levy.,2,2,0,16,0.5,Gonzaga,Washington State,4,4,0,0,NA,401093963,2018-12-09,Washington State
11,1,8:06,2286,2286,Laura Stockton missed Jumper.,2,2,0,0,0.5,Gonzaga,Washington State,4,4,0,0,NA,401093963,2018-12-09,
12,1,8:06,2286,2286,Gonzaga Offensive Rebound.,2,2,0,6,0.5,Gonzaga,Washington State,4,4,0,0,NA,401093963,2018-12-09,
13,1,8:00,2280,2280,Chandler Smith missed Jumper.,2,2,0,0,0.5,Gonzaga,Washington State,4,4,0,0,NA,401093963,2018-12-09,
14,1,8:00,2280,2280,Maria Kostourkova Defensive Rebound.,2,2,0,8,0.5,Gonzaga,Washington State,4,4,0,0,NA,401093963,2018-12-09,
15,1,7:52,2272,2272,Shir Levy missed Layup.,2,2,0,0,0.5,Gonzaga,Washington State,4,4,0,0,NA,401093963,2018-12-09,
16,1,7:52,2272,2272,Shir Levy Offensive Rebound.,2,2,0,4,0.5,Gonzaga,Washington State,4,4,0,0,NA,401093963,2018-12-09,
17,1,7:48,2268,2268,Borislava Hristova made Jumper. Assisted by Shir Levy.,2,4,-2,19,0.45309687598260123,Gonzaga,Washington State,4,4,0,0,NA,401093963,2018-12-09,Washington State
18,1,7:29,2249,2249,Foul on LeeAnne Wirth.,2,4,-2,0,0.4526676712149446,Gonzaga,Washington State,4,4,0,0,NA,401093963,2018-12-09,
19,1,7:29,2249,2249,LeeAnne Wirth Turnover.,2,4,-2,15,0.4526676712149446,Gonzaga,Washington State,4,4,0,0,NA,401093963,2018-12-09,
20,1,7:14,2234,2234,Shir Levy missed Three Point Jumper.,2,4,-2,0,0.4523268809635964,Gonzaga,Washington State,4,4,0,0,NA,401093963,2018-12-09,
21,1,7:14,2234,2234,Chandler Smith Defensive Rebound.,2,4,-2,9,0.4523268809635964,Gonzaga,Washington State,4,4,0,0,NA,401093963,2018-12-09,
22,1,7:05,2225,2225,Katie Campbell missed Layup.,2,4,-2,0,0.4521216646323532,Gonzaga,Washington State,4,4,0,0,NA,401093963,2018-12-09,
23,1,7:05,2225,2225,LeeAnne Wirth Offensive Rebound.,2,4,-2,27,0.4521216646323532,Gonzaga,Washington State,4,4,0,0,NA,401093963,2018-12-09,
24,1,6:38,2198,2198,Melody Kempton missed Jumper.,2,4,-2,0,0.45150310963045764,Gonzaga,Washington State,4,4,0,0,NA,401093963,2018-12-09,
25,1,6:38,2198,2198,Melody Kempton Offensive Rebound.,2,4,-2,2,0.45150310963045764,Gonzaga,Washington State,4,4,0,0,NA,401093963,2018-12-09,
26,1,6:36,2196,2196,Melody Kempton made Layup.,4,4,0,12,0.5,Gonzaga,Washington State,4,4,0,0,NA,401093963,2018-12-09,Gonzaga
27,1,6:24,2184,2184,Maria Kostourkova made Jumper. Assisted by Chanelle Molina.,4,6,-2,15,0.4511809123319471,Gonzaga,Washington State,4,4,0,0,NA,401093963,2018-12-09,Washington State
28,1,6:09,2169,2169,Chandler Smith missed Jumper.,4,6,-2,0,0.45083480168459683,Gonzaga,Washington State,4,4,0,0,NA,401093963,2018-12-09,
29,1,6:09,2169,2169,Chandler Smith Offensive Rebound.,4,6,-2,26,0.45083480168459683,Gonzaga,Washington State,4,4,0,0,NA,401093963,2018-12-09,
30,1,5:43,2143,2143,Melody Kempton missed Layup.,4,6,-2,0,0.45023152697512836,Gonzaga,Washington State,4,4,0,0,NA,401093963,2018-12-09,
31,1,5:43,2143,2143,Maria Kostourkova Defensive Rebound.,4,6,-2,24,0.45023152697512836,Gonzaga,Washington State,4,4,0,0,NA,401093963,2018-12-09,
32,1,5:19,2119,2119,Chanelle Molina missed Jumper.,4,6,-2,0,0.44966980006767543,Gonzaga,Washington State,4,4,0,0,NA,401093963,2018-12-09,
