play_id,period,time_remaining_period,secs_remaining,secs_remaining_absolute,description,home_score,away_score,score_diff,play_length,win_prob,home,away,home_time_out_remaining,away_time_out_remaining,home_timeout_ind,away_timeout_ind,home_favored_by,game_id,date,whichScored
1,1,9:45,2385,2385,Marina Ewodo missed Three Point Jumper.,0,0,0,13,0.5,UC Riverside,CSU Bakersfield,4,4,0,0,NA,401173863,2019-12-31,NA
2,1,9:32,2372,2372,Jayden Eggleston Defensive Rebound.,0,0,0,13,0.5,UC Riverside,CSU Bakersfield,4,4,0,0,NA,401173863,2019-12-31,
3,1,9:19,2359,2359,Miracle Saxon Turnover.,0,0,0,0,0.5,UC Riverside,CSU Bakersfield,4,4,0,0,NA,401173863,2019-12-31,
4,1,9:19,2359,2359,Marina Ewodo Steal.,0,0,0,19,0.5,UC Riverside,CSU Bakersfield,4,4,0,0,NA,401173863,2019-12-31,
5,1,9:00,2340,2340,Daphne Gnago missed Layup.,0,0,0,3,0.5,UC Riverside,CSU Bakersfield,4,4,0,0,NA,401173863,2019-12-31,
6,1,8:57,2337,2337,Jayden Eggleston Defensive Rebound.,0,0,0,14,0.5,UC Riverside,CSU Bakersfield,4,4,0,0,NA,401173863,2019-12-31,
7,1,8:43,2323,2323,Miracle Saxon missed Three Point Jumper.,0,0,0,7,0.5,UC Riverside,CSU Bakersfield,4,4,0,0,NA,401173863,2019-12-31,
8,1,8:36,2316,2316,Daphne Gnago Defensive Rebound.,0,0,0,0,0.5,UC Riverside,CSU Bakersfield,4,4,0,0,NA,401173863,2019-12-31,
9,1,8:36,2316,2316,Daphne Gnago Turnover.,0,0,0,0,0.5,UC Riverside,CSU Bakersfield,4,4,0,0,NA,401173863,2019-12-31,
10,1,8:36,2316,2316,Miracle Saxon Steal.,0,0,0,17,0.5,UC Riverside,CSU Bakersfield,4,4,0,0,NA,401173863,2019-12-31,
11,1,8:19,2299,2299,Kate Tokuhara missed Three Point Jumper.,0,0,0,2,0.5,UC Riverside,CSU Bakersfield,4,4,0,0,NA,401173863,2019-12-31,
12,1,8:17,2297,2297,CSU Bakersfield Deadball Team Rebound.,0,0,0,6,0.5,UC Riverside,CSU Bakersfield,4,4,0,0,NA,401173863,2019-12-31,
13,1,8:11,2291,2291,Foul on Daphne Gnago.,0,0,0,0,0.5,UC Riverside,CSU Bakersfield,4,4,0,0,NA,401173863,2019-12-31,
14,1,8:11,2291,2291,Dalis Jones made Free Throw.,0,1,-1,0,0.47675601221531133,UC Riverside,CSU Bakersfield,4,4,0,0,NA,401173863,2019-12-31,CSU Bakersfield
15,1,8:11,2291,2291,Dalis Jones missed Free Throw.,0,1,-1,2,0.47675601221531133,UC Riverside,CSU Bakersfield,4,4,0,0,NA,401173863,2019-12-31,
16,1,8:09,2289,2289,Daphne Gnago Defensive Rebound.,0,1,-1,5,0.4767335562895253,UC Riverside,CSU Bakersfield,4,4,0,0,NA,401173863,2019-12-31,
17,1,8:04,2284,2284,Daphne Gnago Turnover.,0,1,-1,0,0.476677330647579,UC Riverside,CSU Bakersfield,4,4,0,0,NA,401173863,2019-12-31,
