game_id,away,home,away_rank,home_rank,away_score,home_score,date
401090576,Cincinnati,UConn,NA,3,38,82,2019-01-09
401092574,Kansas State,Baylor,NA,4,50,65,2019-01-09
401092598,Oklahoma,Texas,NA,11,63,73,2019-01-09
401094702,Minnesota,Michigan State,18,23,68,86,2019-01-09
401092625,TCU,Iowa State,NA,20,54,92,2019-01-09
401090846,Richmond,Fordham,NA,NA,48,60,2019-01-09
401094119,Bowling Green,Ball State,NA,NA,70,77,2019-01-09
401090845,Saint Louis,Saint Joseph's,NA,NA,62,49,2019-01-09
401093466,Boston University,Loyola (MD),NA,NA,64,62,2019-01-09
401093467,Lafayette,Colgate,NA,NA,49,60,2019-01-09
401090847,Davidson,Duquesne,NA,NA,62,47,2019-01-09
401093468,Holy Cross,Lehigh,NA,NA,55,64,2019-01-09
401093469,Bucknell,Army,NA,NA,66,52,2019-01-09
401093470,American,Navy,NA,NA,58,45,2019-01-09
401093642,Stony Brook,Binghamton,NA,NA,65,56,2019-01-09
401093664,Hartford,UMBC,NA,NA,66,52,2019-01-09
401093686,Maine,Vermont,NA,NA,63,51,2019-01-09
401093702,New Hampshire,UMass Lowell,NA,NA,56,53,2019-01-09
401094118,Northern Illinois,Kent State,NA,NA,78,87,2019-01-09
401090848,UMass,Dayton,NA,NA,47,75,2019-01-09
401090849,George Washington,Rhode Island,NA,NA,64,59,2019-01-09
401092147,Akron,Western Michigan,NA,NA,72,59,2019-01-09
401090577,Wichita State,East Carolina,NA,NA,56,78,2019-01-09
401094985,Oklahoma State,West Virginia,NA,NA,58,67,2019-01-09
401095620,Oral Roberts,Purdue Fort Wayne,NA,NA,72,61,2019-01-09
401094120,Buffalo,Eastern Michigan,NA,NA,91,84,2019-01-09
401094121,Toledo,Miami (OH),NA,NA,64,65,2019-01-09
401094122,Central Michigan,Ohio,NA,NA,88,70,2019-01-09
401095949,McNeese,Abilene Christian,NA,NA,52,109,2019-01-09
401096232,Le Moyne-Owen,Arkansas-Pine Bluff,NA,NA,43,52,2019-01-09
401096021,Central Arkansas,Sam Houston State,NA,NA,62,66,2019-01-09
401096347,Nicholls,Stephen F. Austin,NA,NA,62,70,2019-01-09
401093359,Kansas,Texas Tech,NA,NA,66,69,2019-01-09
401094621,Rutgers,Illinois,NA,NA,71,60,2019-01-09
401095634,Omaha,North Dakota,NA,NA,57,68,2019-01-09
401095600,Denver,South Dakota State,NA,NA,59,76,2019-01-09
401090578,Houston,SMU,NA,NA,72,61,2019-01-09
401090579,Memphis,Tulsa,NA,NA,39,46,2019-01-09
401096735,Northwestern State,Texas A&M-CC,NA,NA,55,79,2019-01-09
401096286,Lamar,New Orleans,NA,NA,79,57,2019-01-09
401094443,San Diego State,Wyoming,NA,NA,45,87,2019-01-09
401094444,New Mexico,UNLV,NA,NA,57,66,2019-01-09
401094445,Colorado State,Air Force,NA,NA,48,63,2019-01-09
401094446,Nevada,San José State,NA,NA,52,49,2019-01-09
401094447,Utah State,Fresno State,NA,NA,59,70,2019-01-09
