game_id,away,home,away_rank,home_rank,away_score,home_score,date
400987779,Arizona State,Mississippi State,24,7,57,65,2017-11-23
400993965,Missouri State,Baylor,NA,8,58,100,2017-11-23
400993773,Memphis,Ohio State,NA,9,69,100,2017-11-23
400994170,Butler,West Virginia,NA,11,68,75,2017-11-23
400987870,Tennessee,Marquette,12,20,101,99,2017-11-23
400994362,Kent State,Stanford,NA,14,54,79,2017-11-23
400993833,Wisconsin,Syracuse,NA,NA,74,77,2017-11-23
400995710,Green Bay,Columbia,NA,NA,61,43,2017-11-23
400993621,Charlotte,Iowa,NA,NA,64,77,2017-11-23
400987901,Vanderbilt,George Washington,NA,NA,69,59,2017-11-23
400996140,Wright State,Richmond,NA,NA,85,69,2017-11-23
400996977,North Texas,Coastal Carolina,NA,NA,50,34,2017-11-23
400987505,Alabama,NC State,NA,NA,49,68,2017-11-23
400994934,Drexel,Virginia Tech,NA,NA,67,79,2017-11-23
400993442,Florida Gulf Coast,DePaul,NA,NA,89,84,2017-11-23
400994100,South Dakota,Oklahoma State,NA,NA,68,76,2017-11-23
401001957,Binghamton,Maryland-Eastern Shore,NA,NA,68,51,2017-11-23
400993734,Nebraska,Buffalo,NA,NA,72,82,2017-11-23
400993854,Stetson,Providence,NA,NA,45,56,2017-11-23
400994935,Pennsylvania,Georgia Tech,NA,NA,55,69,2017-11-23
400994939,Clemson,Detroit Mercy,NA,NA,72,44,2017-11-23
401001958,Tulsa,Alaska Anchorage,NA,NA,53,59,2017-11-23
400987686,Florida,Savannah State,NA,NA,90,40,2017-11-23
400996892,Montana,Indiana State,NA,NA,45,57,2017-11-23
400996581,Belmont,Gonzaga,NA,NA,71,63,2017-11-23
