game_id,away,home,away_rank,home_rank,away_score,home_score,date
400911989,Louisiana,Notre Dame,NA,1,51,91,2016-11-22
400911656,Dayton,UConn,NA,2,65,98,2016-11-22
400912228,Saint Peter's,South Carolina,NA,3,38,93,2016-11-22
400905154,SE Louisiana,Baylor,NA,5,38,109,2016-11-22
400913395,Idaho,Washington,NA,15,53,105,2016-11-22
400911852,Florida,Arkansas State,16,NA,71,60,2016-11-22
400911076,West Virginia,North Carolina A&T,19,NA,80,64,2016-11-22
400911289,Marquette,Oregon State,NA,22,74,73,2016-11-22
400913880,Michigan State,Oregon,24,NA,55,88,2016-11-22
400913710,Canisius,St. Francis (PA),NA,NA,74,95,2016-11-22
400914487,Western Illinois,UMKC,NA,NA,78,65,2016-11-22
400911657,Cincinnati,Miami (OH),NA,NA,49,43,2016-11-22
400912592,Robert Morris,Vanderbilt,NA,NA,59,75,2016-11-22
400912951,North Texas,Arizona,NA,NA,62,58,2016-11-22
400913169,Buffalo,Duquesne,NA,NA,71,69,2016-11-22
400911226,Marist,East Carolina,NA,NA,68,70,2016-11-22
400911985,Charleston Southern,North Carolina,NA,NA,77,93,2016-11-22
400921735,Wiley,McNeese,NA,NA,56,72,2016-11-22
400913711,Manhattan,Brown,NA,NA,58,57,2016-11-22
400920339,Lehigh,Mt. St. Mary's,NA,NA,74,57,2016-11-22
400911227,Ball State,Auburn,NA,NA,40,54,2016-11-22
400911986,Louisiana Tech,Clemson,NA,NA,67,78,2016-11-22
400912241,Maine,Hampton,NA,NA,49,58,2016-11-22
400920250,Bryant,New Hampshire,NA,NA,60,62,2016-11-22
400913879,Colorado,North Dakota State,NA,NA,76,59,2016-11-22
400914047,Gardner-Webb,Wofford,NA,NA,66,75,2016-11-22
400921902,Eastern Illinois,Florida A&M,NA,NA,66,50,2016-11-22
400914423,IUPUI,VCU,NA,NA,71,62,2016-11-22
400921946,New Orleans,Jacksonville State,NA,NA,81,79,2016-11-22
400921050,Bethune-Cookman,Southern,NA,NA,59,61,2016-11-22
400911987,Virginia Tech,Charleston,NA,NA,71,61,2016-11-22
400911655,Prairie View A&M,SMU,NA,NA,54,61,2016-11-22
400911290,Georgetown,Florida International,NA,NA,66,53,2016-11-22
400911988,Old Dominion,Duke,NA,NA,64,92,2016-11-22
400911286,UCF,Butler,NA,NA,66,59,2016-11-22
400911287,Providence,Hartford,NA,NA,77,65,2016-11-22
400911288,North Florida,Xavier,NA,NA,46,83,2016-11-22
400913170,Oakland,Central Michigan,NA,NA,67,70,2016-11-22
400921479,LSU-Alexandria,UL Monroe,NA,NA,61,73,2016-11-22
400921689,Jackson State,Nicholls,NA,NA,76,83,2016-11-22
400920308,Towson,UMBC,NA,NA,59,48,2016-11-22
400917256,Lipscomb,Murray State,NA,NA,59,79,2016-11-22
400917257,William & Mary,South Carolina Upstate,NA,NA,49,46,2016-11-22
400917258,Kennesaw State,Georgia State,NA,NA,59,62,2016-11-22
400920520,Columbia,Stony Brook,NA,NA,53,55,2016-11-22
400920603,Princeton,Delaware,NA,NA,62,66,2016-11-22
400920622,Bucknell,Elon,NA,NA,58,64,2016-11-22
400920655,Delaware State,Hofstra,NA,NA,44,64,2016-11-22
400920739,Green Bay,Belmont,NA,NA,62,53,2016-11-22
400920871,Howard,Cornell,NA,NA,55,67,2016-11-22
400920916,Harvard,Boston University,NA,NA,65,52,2016-11-22
400920964,Williams Baptist,Central Arkansas,NA,NA,32,82,2016-11-22
400914048,NC Pembroke,UNC Greensboro,NA,NA,69,72,2016-11-22
400914189,North Carolina Central,Campbell,NA,NA,30,61,2016-11-22
400914192,Albany,Fordham,NA,NA,82,89,2016-11-22
400914388,Saint Joseph's,Pennsylvania,NA,NA,57,53,2016-11-22
400914046,Western Carolina,Eastern Kentucky,NA,NA,72,61,2016-11-22
400913712,Colgate,Siena,NA,NA,63,71,2016-11-22
400912755,Southern Utah,Utah State,NA,NA,70,54,2016-11-22
400922545,Concordia College (AL),Alabama A&M,NA,NA,58,61,2016-11-22
400911075,Grambling,TCU,NA,NA,47,83,2016-11-22
400905212,Savannah State,Iowa State,NA,NA,51,74,2016-11-22
400913171,Chicago State,Northern Illinois,NA,NA,85,94,2016-11-22
400913396,Mayville State,North Dakota,NA,NA,43,70,2016-11-22
400911827,Georgia Southern,Alabama,NA,NA,48,66,2016-11-22
400912337,Indiana State,Missouri,NA,NA,48,77,2016-11-22
400912338,Yale,Illinois State,NA,NA,59,45,2016-11-22
400912949,High Point,UAB,NA,NA,66,75,2016-11-22
400912950,Grand Canyon,Rice,NA,NA,50,64,2016-11-22
400914045,Mercer,Illinois,NA,NA,51,33,2016-11-22
400917222,Omaha,Nebraska,NA,NA,58,66,2016-11-22
400917372,Wisconsin,Milwaukee,NA,NA,63,80,2016-11-22
400912756,Adams State,Wyoming,NA,NA,40,79,2016-11-22
400913397,Westminster (UT),Weber State,NA,NA,68,81,2016-11-22
400913398,Eastern Washington,Utah Valley,NA,NA,83,50,2016-11-22
400911444,CSU Fullerton,Denver,NA,NA,58,77,2016-11-22
400912250,Missouri State,USC,NA,NA,67,89,2016-11-22
400912251,Portland,Alaska Anchorage,NA,NA,66,57,2016-11-22
