game_id,away,home,away_rank,home_rank,away_score,home_score,date
400994970,UT Martin,Louisville,NA,4,56,91,2017-12-05
400987859,Charleston,South Carolina,NA,5,43,69,2017-12-05
400994007,North Dakota,Baylor,NA,8,43,105,2017-12-05
400987741,Evansville,Kentucky,NA,20,62,100,2017-12-05
400995284,New Hampshire,Dartmouth,NA,NA,49,57,2017-12-05
400997383,Coppin State,Middle Tennessee,NA,NA,39,69,2017-12-05
400998743,Iowa Wesleyan,Drake,NA,NA,25,102,2017-12-05
400995648,UC Irvine,Southern Utah,NA,NA,71,64,2017-12-05
400993443,Southeastern,Florida Gulf Coast,NA,NA,66,76,2017-12-05
400995231,Maine Maritime Acade,Maine,NA,NA,49,89,2017-12-05
400998561,Bob Jones University,Furman,NA,NA,46,93,2017-12-05
400997074,UTEP,Arkansas State,NA,NA,73,76,2017-12-05
400994969,Presbyterian,North Carolina,NA,NA,56,91,2017-12-05
400993369,South Carolina Upstate,William & Mary,NA,NA,63,83,2017-12-05
400993598,North Texas,Indiana,NA,NA,63,68,2017-12-05
400996164,Saint Joseph's,Towson,NA,NA,66,90,2017-12-05
400998616,Bradley,Eastern Illinois,NA,NA,67,52,2017-12-05
400998427,Austin Peay,Northern Kentucky,NA,NA,53,52,2017-12-05
400997732,Youngstown State,Akron,NA,NA,58,75,2017-12-05
400997733,Kent State,Eastern Kentucky,NA,NA,65,57,2017-12-05
400998122,Wofford,Gardner-Webb,NA,NA,55,73,2017-12-05
400998225,Southeast Missouri State,Western Illinois,NA,NA,59,87,2017-12-05
400997972,Texas A&M-International,Texas A&M-CC,NA,NA,34,53,2017-12-05
400996482,UT Rio Grande Valley,North Dakota State,NA,NA,82,79,2017-12-05
400995506,Arkansas-Pine Bluff,Tulsa,NA,NA,37,87,2017-12-05
400995507,New Orleans,Tulane,NA,NA,56,79,2017-12-05
400997384,UTSA,Texas State,NA,NA,38,91,2017-12-05
400994396,Pepperdine,Utah,NA,NA,65,89,2017-12-05
