game_id,away,home,away_rank,home_rank,away_score,home_score,date
400905165,Baylor,Kansas,2,NA,92,43,2017-01-15
400910937,South Carolina,LSU,5,NA,84,61,2017-01-15
400912131,Florida State,Clemson,7,NA,86,27,2017-01-15
400913943,Washington,Arizona State,8,19,65,54,2017-01-15
400912130,Miami,Louisville,14,9,59,63,2017-01-15
400913942,Oregon State,USC,10,NA,74,60,2017-01-15
400917344,Ohio State,Purdue,11,NA,61,56,2017-01-15
400912134,Duke,NC State,12,23,52,55,2017-01-15
400913940,Stanford,Colorado,13,NA,84,70,2017-01-15
400913941,Oregon,UCLA,NA,17,63,79,2017-01-15
400911366,Xavier,DePaul,NA,21,69,85,2017-01-15
400913938,California,Utah,24,NA,57,63,2017-01-15
400912652,Dayton,Saint Louis,NA,NA,78,67,2017-01-15
400912653,Duquesne,UMass,NA,NA,67,75,2017-01-15
400912656,VCU,George Mason,NA,NA,59,70,2017-01-15
400912655,Fordham,St. Bonaventure,NA,NA,60,44,2017-01-15
400913577,Liberty,Gardner-Webb,NA,NA,82,84,2017-01-15
400910935,Texas A&M,Florida,NA,NA,67,59,2017-01-15
400905225,Iowa State,TCU,NA,NA,75,80,2017-01-15
400911364,Butler,Marquette,NA,NA,53,91,2017-01-15
400912129,Syracuse,Georgia Tech,NA,NA,66,75,2017-01-15
400921998,Murray State,SIU-Edwardsville,NA,NA,84,77,2017-01-15
400912132,North Carolina,Pittsburgh,NA,NA,48,68,2017-01-15
400912133,Boston College,Virginia,NA,NA,55,62,2017-01-15
400912417,Wichita State,Evansville,NA,NA,74,67,2017-01-15
400911365,Seton Hall,Georgetown,NA,NA,58,77,2017-01-15
400913792,Canisius,Monmouth,NA,NA,53,55,2017-01-15
400913793,Niagara,Manhattan,NA,NA,62,59,2017-01-15
400913794,Saint Peter's,Siena,NA,NA,55,80,2017-01-15
400913795,Marist,Iona,NA,NA,68,62,2017-01-15
400913939,Washington State,Arizona,NA,NA,55,56,2017-01-15
400912654,Davidson,George Washington,NA,NA,62,76,2017-01-15
400922540,St. John's,Villanova,NA,NA,50,55,2017-01-15
400920572,Charleston,Towson,NA,NA,59,61,2017-01-15
400920669,Northeastern,James Madison,NA,NA,54,74,2017-01-15
400920678,William & Mary,UNC Wilmington,NA,NA,57,43,2017-01-15
400921574,American,Army,NA,NA,51,53,2017-01-15
400921739,McNeese,SE Louisiana,NA,NA,86,83,2017-01-15
400920625,Drexel,Elon,NA,NA,65,75,2017-01-15
400913046,Middle Tennessee,Western Kentucky,NA,NA,51,66,2017-01-15
400914337,Nebraska,Illinois,NA,NA,59,79,2017-01-15
400910936,Georgia,Kentucky,NA,NA,61,82,2017-01-15
400910938,Missouri,Vanderbilt,NA,NA,74,68,2017-01-15
400912418,Missouri State,Southern Illinois,NA,NA,78,60,2017-01-15
400912419,Northern Iowa,Bradley,NA,NA,72,53,2017-01-15
400912420,Drake,Illinois State,NA,NA,87,36,2017-01-15
400920610,Delaware,Hofstra,NA,NA,73,56,2017-01-15
400914447,Minnesota,Michigan,NA,NA,69,84,2017-01-15
400910934,Arkansas,Alabama,NA,NA,68,50,2017-01-15
