game_id,away,home,away_rank,home_rank,away_score,home_score,date
400994156,Texas Tech,Texas,NA,6,72,87,2018-02-14
400995617,SMU,South Florida,NA,22,54,64,2018-02-14
400993709,Michigan,Minnesota,23,NA,87,93,2018-02-14
400995224,Hartford,New Hampshire,NA,NA,58,76,2018-02-14
400996411,Colgate,Lehigh,NA,NA,54,48,2018-02-14
400996412,American,Boston University,NA,NA,61,54,2018-02-14
400996413,Bucknell,Loyola (MD),NA,NA,74,69,2018-02-14
400996414,Navy,Lafayette,NA,NA,59,43,2018-02-14
400997836,Central Michigan,Buffalo,NA,NA,82,85,2018-02-14
400997837,Ohio,Eastern Michigan,NA,NA,58,73,2018-02-14
400998074,Lamar,Incarnate Word,NA,NA,71,47,2018-02-14
400995241,UMass Lowell,Maine,NA,NA,65,70,2018-02-14
400995276,UMBC,Stony Brook,NA,NA,49,53,2018-02-14
400995616,Memphis,East Carolina,NA,NA,62,75,2018-02-14
400996279,UMass,George Washington,NA,NA,49,55,2018-02-14
400996280,Richmond,St. Bonaventure,NA,NA,79,57,2018-02-14
400996281,Saint Joseph's,Davidson,NA,NA,64,62,2018-02-14
400993686,Nebraska,Michigan State,NA,NA,79,69,2018-02-14
400993765,Northwestern,Penn State,NA,NA,59,67,2018-02-14
400994094,Kansas,West Virginia,NA,NA,46,76,2018-02-14
400994782,Marist,Fairfield,NA,NA,48,34,2018-02-14
400995193,Vermont,Binghamton,NA,NA,38,52,2018-02-14
400997498,Florida Atlantic,Old Dominion,NA,NA,54,59,2018-02-14
400996415,Army,Holy Cross,NA,NA,66,57,2018-02-14
400998075,Central Arkansas,McNeese,NA,NA,51,45,2018-02-14
400998076,Nicholls,Sam Houston State,NA,NA,70,65,2018-02-14
400994047,Iowa State,TCU,NA,NA,66,63,2018-02-14
400998712,Eastern Illinois,Southeast Missouri State,NA,NA,48,51,2018-02-14
400997499,Florida International,UTSA,NA,NA,66,69,2018-02-14
400998077,Texas A&M-CC,Stephen F. Austin,NA,NA,58,59,2018-02-14
400998078,Northwestern State,Houston Baptist,NA,NA,51,57,2018-02-14
400998079,SE Louisiana,New Orleans,NA,NA,73,82,2018-02-14
400998288,South Dakota,Omaha,NA,NA,72,50,2018-02-14
400993829,Rutgers,Wisconsin,NA,NA,63,50,2018-02-14
400996282,Duquesne,Saint Louis,NA,NA,76,66,2018-02-14
400995618,Temple,Wichita State,NA,NA,81,88,2018-02-14
400997311,San Diego State,Wyoming,NA,NA,50,70,2018-02-14
400997312,New Mexico,Utah State,NA,NA,74,50,2018-02-14
400997313,UNLV,Air Force,NA,NA,67,59,2018-02-14
400997314,Boise State,Nevada,NA,NA,63,55,2018-02-14
400997315,San José State,Fresno State,NA,NA,71,81,2018-02-14
