game_id,away,home,away_rank,home_rank,away_score,home_score,date
401174111,Gonzaga,Stanford,NA,3,70,76,2019-11-17
401169192,UConn,Temple,4,NA,83,54,2019-11-17
401166793,Texas A&M,Rice,5,NA,62,61,2019-11-17
401166780,Appalachian State,South Carolina,NA,6,50,92,2019-11-17
401177279,Delaware,Maryland,NA,8,55,99,2019-11-17
401171114,Samford,Florida State,NA,12,59,88,2019-11-17
401171112,IUPUI,Miami,NA,17,65,74,2019-11-17
401177182,Arizona State,Minnesota,19,NA,66,80,2019-11-17
401177265,Jackson State,Indiana,NA,21,51,91,2019-11-17
401176841,Arizona,Texas,NA,22,83,58,2019-11-17
401166929,Stony Brook,Arkansas,NA,23,58,88,2019-11-17
401169191,George Washington,Memphis,NA,NA,64,63,2019-11-17
401176279,Columbia,Robert Morris,NA,NA,61,59,2019-11-17
401175814,St. Francis (PA),Morehead State,NA,NA,54,65,2019-11-17
401175504,Boston University,Maine,NA,NA,62,49,2019-11-17
401174225,Florida Gulf Coast,Princeton,NA,NA,53,67,2019-11-17
401171113,Boston College,Providence,NA,NA,60,76,2019-11-17
401178513,Elon,Marist,NA,NA,55,63,2019-11-17
401178803,Iona,Pennsylvania,NA,NA,42,74,2019-11-17
401178804,Dartmouth,Fairfield,NA,NA,52,51,2019-11-17
401178805,Saint Peter's,Howard,NA,NA,80,92,2019-11-17
401177320,Ohio,Ohio State,NA,NA,74,68,2019-11-17
401177328,La Salle,Penn State,NA,NA,69,67,2019-11-17
401177335,Western Illinois,Purdue,NA,NA,59,66,2019-11-17
401177345,Harvard,Rutgers,NA,NA,46,74,2019-11-17
401176204,Bryant,Vermont,NA,NA,66,71,2019-11-17
401179633,Coastal Carolina,Wofford,NA,NA,78,73,2019-11-17
401178444,St. John's,James Madison,NA,NA,73,76,2019-11-17
401173354,Duquesne,Lafayette,NA,NA,73,65,2019-11-17
401166954,Georgia Tech,Georgia,NA,NA,73,40,2019-11-17
401174226,Kennesaw State,Georgia Southern,NA,NA,95,69,2019-11-17
401175608,UMass Lowell,Kansas,NA,NA,44,79,2019-11-17
401175420,Hartford,UMass,NA,NA,48,74,2019-11-17
401176840,Radford,West Virginia,NA,NA,37,74,2019-11-17
401177065,Northern Illinois,Colorado State,NA,NA,80,75,2019-11-17
401178076,Seton Hall,Saint Joseph's,NA,NA,55,39,2019-11-17
401179966,Valparaiso,North Dakota,NA,NA,63,65,2019-11-17
401179996,Morgan State,Omaha,NA,NA,64,70,2019-11-17
401177271,Iowa,Northern Iowa,NA,NA,66,88,2019-11-17
401176125,SIU-Edwardsville,Nebraska,NA,NA,49,63,2019-11-17
401177191,Colorado,Wyoming,NA,NA,66,56,2019-11-17
401177500,Cal Poly,Denver,NA,NA,66,96,2019-11-17
401177672,Central Michigan,Western Kentucky,NA,NA,58,93,2019-11-17
401169193,Southern,Wichita State,NA,NA,63,69,2019-11-17
401167029,Saint Louis,Vanderbilt,NA,NA,50,62,2019-11-17
401166749,Mercer,Alabama,NA,NA,56,111,2019-11-17
401169190,Houston Baptist,Houston,NA,NA,60,82,2019-11-17
401171115,Northwestern,Duke,NA,NA,63,42,2019-11-17
401173854,Fresno State,Portland,NA,NA,64,75,2019-11-17
401173929,New Mexico,New Mexico State,NA,NA,86,67,2019-11-17
401174534,Montana State-Northern,Montana State,NA,NA,34,93,2019-11-17
401176114,Northern Kentucky,Belmont,NA,NA,45,62,2019-11-17
401177373,CSU Fullerton,San Diego State,NA,NA,45,55,2019-11-17
401179916,Maryland-Eastern Shore,UNC Greensboro,NA,NA,48,86,2019-11-17
401182053,Fresno Pacific,CSU Bakersfield,NA,NA,64,95,2019-11-17
401178077,Villanova,Fordham,NA,NA,73,66,2019-11-17
401179570,SE Louisiana,Louisiana,NA,NA,50,60,2019-11-17
401174535,Sacramento State,San José State,NA,NA,67,73,2019-11-17
401169189,Charlotte,East Carolina,NA,NA,59,47,2019-11-17
401166980,LSU,Tulane,NA,NA,59,54,2019-11-17
401175965,Eastern Kentucky,Butler,NA,NA,41,73,2019-11-17
401178078,St. Bonaventure,Canisius,NA,NA,82,84,2019-11-17
401177350,Milwaukee,Wisconsin,NA,NA,40,71,2019-11-17
401177186,UC Riverside,California,NA,NA,61,84,2019-11-17
401184893,Missouri State,Oregon State,NA,7,69,80,2019-11-17
