game_id,away,home,away_rank,home_rank,away_score,home_score,date
400993656,Ohio State,Maryland,12,14,69,99,2018-01-22
400987771,LSU,Texas A&M,NA,15,59,69,2018-01-22
400995824,Creighton,Xavier,NA,NA,71,64,2018-01-22
400995982,St. Francis (BKN),Bryant,NA,NA,63,73,2018-01-22
400999001,Delaware State,Morgan State,NA,NA,62,54,2018-01-22
400999024,Hampton,South Carolina State,NA,NA,70,78,2018-01-22
400999033,North Carolina A&T,Howard,NA,NA,76,68,2018-01-22
400999048,North Carolina Central,Maryland-Eastern Shore,NA,NA,73,84,2018-01-22
400999071,Norfolk State,Savannah State,NA,NA,78,58,2018-01-22
401013488,Appalachian State,Troy,NA,NA,74,81,2018-01-22
400998864,Alabama A&M,Southern,NA,NA,62,77,2018-01-22
400998883,Alabama State,Alcorn State,NA,NA,41,73,2018-01-22
400998916,Arkansas-Pine Bluff,Texas Southern,NA,NA,52,58,2018-01-22
400998938,Mississippi Valley State,Prairie View A&M,NA,NA,73,78,2018-01-22
400995999,LIU Brooklyn,Central Connecticut,NA,NA,61,54,2018-01-22
400996070,Robert Morris,Mt. St. Mary's,NA,NA,77,68,2018-01-22
400996314,St. Francis (PA),Wagner,NA,NA,79,76,2018-01-22
400998568,Converse,Furman,NA,NA,41,80,2018-01-22
400993408,Stetson,Kennesaw State,NA,NA,49,66,2018-01-22
400993864,North Florida,NJIT,NA,NA,65,75,2018-01-22
400994747,Iona,Monmouth,NA,NA,56,68,2018-01-22
400994748,Fairfield,Siena,NA,NA,40,51,2018-01-22
400993406,Jacksonville,South Carolina Upstate,NA,NA,71,45,2018-01-22
400993407,Florida Gulf Coast,Lipscomb,NA,NA,68,54,2018-01-22
