game_id,away,home,away_rank,home_rank,away_score,home_score,date
401166795,Prairie View A&M,Texas A&M,NA,6,38,80,2019-11-27
401179098,Pittsburgh-Johnstown,Robert Morris,NA,NA,30,63,2019-11-27
401171140,Charlotte,Boston College,NA,NA,84,68,2019-11-27
401174245,Samford,North Alabama,NA,NA,79,63,2019-11-27
401175968,Alice Lloyd College,Eastern Kentucky,NA,NA,65,102,2019-11-27
401176193,Stony Brook,Long Island University,NA,NA,80,49,2019-11-27
401177685,Rice,McNeese,NA,NA,81,50,2019-11-27
401174553,Northern Colorado,Chattanooga,NA,NA,59,42,2019-11-27
401175398,St. Bonaventure,Binghamton,NA,NA,67,78,2019-11-27
401169213,Stetson,UCF,NA,NA,40,66,2019-11-27
401179572,LSU-Alexandria,SE Louisiana,NA,NA,67,89,2019-11-27
401175611,Cornell,UMass Lowell,NA,NA,70,56,2019-11-27
401175301,Albany,Canisius,NA,NA,70,53,2019-11-27
401177288,Michigan,Eastern Michigan,NA,NA,57,38,2019-11-27
401176709,Western Carolina,Gardner-Webb,NA,NA,62,88,2019-11-27
401169212,Iowa,Cincinnati,NA,NA,69,61,2019-11-27
401179222,Bucknell,Howard,NA,NA,70,60,2019-11-27
401178091,Saint Louis,Southern Illinois,NA,NA,53,61,2019-11-27
401177314,Colgate,Northwestern,NA,NA,44,73,2019-11-27
401177021,Air Force,Navy,NA,NA,59,67,2019-11-27
401178522,Northeastern,Central Michigan,NA,NA,63,79,2019-11-27
401177686,Alderson-Broaddus,Marshall,NA,NA,41,85,2019-11-27
401177684,Alabama-Huntsvlle,UAB,NA,NA,57,74,2019-11-27
401171141,Davidson,Duke,NA,NA,52,82,2019-11-27
401178666,Akron,Cleveland State,NA,NA,62,66,2019-11-27
401178959,Valparaiso,Toledo,NA,NA,61,54,2019-11-27
401179531,LSU Shreveport,Northwestern State,NA,NA,68,63,2019-11-27
401179515,New Orleans,Texas State,NA,NA,49,51,2019-11-27
