game_id,away,home,away_rank,home_rank,away_score,home_score,date
401091997,Binghamton,Notre Dame,NA,2,53,103,2018-12-16
401092593,Stetson,Texas,NA,12,46,65,2018-12-16
401092705,UC Santa Barbara,California,NA,13,45,69,2018-12-16
401092921,Northern Iowa,Iowa,NA,16,57,83,2018-12-16
401094279,Arizona State,Kansas State,17,NA,65,51,2018-12-16
401092922,Gonzaga,Missouri State,21,NA,70,67,2018-12-16
401093659,Michigan State,Hartford,23,NA,74,66,2018-12-16
401091996,Maryland-Eastern Shore,Miami,NA,24,53,71,2018-12-16
401091508,South Carolina,Purdue,25,NA,82,73,2018-12-16
401092620,Drake,Iowa State,NA,NA,81,86,2018-12-16
401091509,Florida,Ohio State,NA,NA,41,46,2018-12-16
401092918,UMKC,Loyola Chicago,NA,NA,88,74,2018-12-16
401093865,New Hampshire,Central Connecticut,NA,NA,47,56,2018-12-16
401095003,Southern,TCU,NA,NA,40,69,2018-12-16
401095616,Goshen College,Purdue Fort Wayne,NA,NA,45,86,2018-12-16
401094243,Miami (OH),Florida A&M,NA,NA,56,57,2018-12-16
401094275,Ohio,IUPUI,NA,NA,73,66,2018-12-16
401093244,Sacred Heart,Manhattan,NA,NA,74,46,2018-12-16
401093446,American,Penn State,NA,NA,59,80,2018-12-16
401093742,Gardner-Webb,Drexel,NA,NA,48,65,2018-12-16
401092919,North Dakota State,Valparaiso,NA,NA,51,48,2018-12-16
401091998,Mt. St. Mary's,Virginia Tech,NA,NA,51,83,2018-12-16
401092142,Canisius,Akron,NA,NA,53,62,2018-12-16
401092238,Liberty,UNC Greensboro,NA,NA,45,48,2018-12-16
401092423,Western Michigan,Florida Atlantic,NA,NA,69,59,2018-12-16
401090527,Xavier,Cincinnati,NA,NA,61,79,2018-12-16
401090528,South Carolina Upstate,East Carolina,NA,NA,53,63,2018-12-16
401090797,Davidson,Clemson,NA,NA,90,80,2018-12-16
401090798,UMass,Siena,NA,NA,59,64,2018-12-16
401090799,VCU,Old Dominion,NA,NA,57,60,2018-12-16
401091065,Creighton,Florida State,NA,NA,52,71,2018-12-16
401090800,East Tennessee State,Duquesne,NA,NA,58,66,2018-12-16
401091505,Northwestern State,Alabama,NA,NA,73,87,2018-12-16
401091506,Prairie View A&M,Arkansas,NA,NA,44,71,2018-12-16
401091507,Samford,Auburn,NA,NA,46,73,2018-12-16
401095662,Oral Roberts,Houston Baptist,NA,NA,74,56,2018-12-16
401094826,Omaha,Montana State,NA,NA,56,59,2018-12-16
401104394,St. Francis (PA),Montana,NA,NA,77,79,2018-12-16
401093743,Charleston,Lipscomb,NA,NA,65,63,2018-12-16
401091994,Boston University,Boston College,NA,NA,51,78,2018-12-16
401091995,Kennesaw State,Georgia Tech,NA,NA,35,60,2018-12-16
401092424,UAB,Alabama State,NA,NA,62,47,2018-12-16
401092920,Maryville University,Illinois State,NA,NA,52,61,2018-12-16
401092706,CSU Northridge,USC,NA,NA,42,58,2018-12-16
401092707,UC Irvine,Portland,NA,NA,84,69,2018-12-16
401093895,North Texas,Xavier (LA),NA,NA,59,46,2018-12-16
401094995,Oklahoma State,UCLA,NA,NA,59,71,2018-12-16
401092425,Ball State,Western Kentucky,NA,NA,86,83,2018-12-16
401092708,Grand Canyon,Long Beach State,NA,NA,50,57,2018-12-16
401104393,Boise State,Washington,NA,NA,73,69,2018-12-16
