play_id,period,time_remaining_period,secs_remaining,secs_remaining_absolute,description,home_score,away_score,score_diff,play_length,win_prob,home,away,home_time_out_remaining,away_time_out_remaining,home_timeout_ind,away_timeout_ind,home_favored_by,game_id,date,whichScored
1,1,10:00,2400,2400,Jump Ball won by Maine,0,0,0,20,0.5,Maine,Hartford,4,4,0,0,NA,401121547,2019-03-15,NA
2,1,9:40,2380,2380,Foul on Jade Young.,0,0,0,9,0.5,Maine,Hartford,4,4,0,0,NA,401121547,2019-03-15,
3,1,9:31,2371,2371,Parise Rossignol made Three Point Jumper. Assisted by Dor Saar.,3,0,3,23,0.5667372195911224,Maine,Hartford,4,4,0,0,NA,401121547,2019-03-15,Maine
4,1,9:08,2348,2348,Jade Young missed Jumper.,3,0,3,0,0.5674717857605485,Maine,Hartford,4,4,0,0,NA,401121547,2019-03-15,
5,1,9:08,2348,2348,Sierra DaCosta Offensive Rebound.,3,0,3,4,0.5674717857605485,Maine,Hartford,4,4,0,0,NA,401121547,2019-03-15,
6,1,9:04,2344,2344,Sierra DaCosta Turnover.,3,0,3,28,0.5676005697509393,Maine,Hartford,4,4,0,0,NA,401121547,2019-03-15,
7,1,8:36,2316,2316,Parise Rossignol made Three Point Jumper. Assisted by Fanny Wadling.,6,0,6,21,0.6344948946980221,Maine,Hartford,4,4,0,0,NA,401121547,2019-03-15,Maine
8,1,8:15,2295,2295,Alexia Douglas missed Layup.,6,0,6,0,0.6357996394908297,Maine,Hartford,4,4,0,0,NA,401121547,2019-03-15,
9,1,8:15,2295,2295,Fanny Wadling Defensive Rebound.,6,0,6,4,0.6357996394908297,Maine,Hartford,4,4,0,0,NA,401121547,2019-03-15,
10,1,8:11,2291,2291,Parise Rossignol missed Three Point Jumper.,6,0,6,0,0.6360494014293046,Maine,Hartford,4,4,0,0,NA,401121547,2019-03-15,
11,1,8:11,2291,2291,Tanesha Sutton Offensive Rebound.,6,0,6,20,0.6360494014293046,Maine,Hartford,4,4,0,0,NA,401121547,2019-03-15,
12,1,7:51,2271,2271,Fanny Wadling made Layup. Assisted by Dor Saar.,8,0,8,27,0.6795214364314253,Maine,Hartford,4,4,0,0,NA,401121547,2019-03-15,Maine
13,1,7:24,2244,2244,Jade Young missed Layup.,8,0,8,0,0.681662564600867,Maine,Hartford,4,4,0,0,NA,401121547,2019-03-15,
14,1,7:24,2244,2244,Fanny Wadling Block.,8,0,8,0,0.681662564600867,Maine,Hartford,4,4,0,0,NA,401121547,2019-03-15,
15,1,7:24,2244,2244,Maine Defensive Rebound.,8,0,8,17,0.681662564600867,Maine,Hartford,4,4,0,0,NA,401121547,2019-03-15,
16,1,7:07,2227,2227,Blanca Millan made Layup.,10,0,10,4,0.7230393574283335,Maine,Hartford,4,4,0,0,NA,401121547,2019-03-15,Maine
17,1,7:03,2223,2223,Hartford  Timeout,10,0,10,0,0.7234083463148663,Maine,Hartford,3,4,1,0,NA,401121547,2019-03-15,
18,1,7:03,2223,2223,Official TV Timeout,10,0,10,15,0.7234083463148663,Maine,Hartford,3,4,1,0,NA,401121547,2019-03-15,
19,1,6:48,2208,2208,Ella Awobajo made Jumper.,10,2,8,22,0.6845344870525383,Maine,Hartford,3,4,1,0,NA,401121547,2019-03-15,Hartford
20,1,6:26,2186,2186,Fanny Wadling made Layup. Assisted by Tanesha Sutton.,12,2,10,18,0.7268247423269742,Maine,Hartford,3,4,1,0,NA,401121547,2019-03-15,Maine
21,1,6:08,2168,2168,Ella Awobajo missed Three Point Jumper.,12,2,10,0,0.7284867130689837,Maine,Hartford,3,4,1,0,NA,401121547,2019-03-15,
22,1,6:08,2168,2168,Maine Defensive Rebound.,12,2,10,1,0.7284867130689837,Maine,Hartford,3,4,1,0,NA,401121547,2019-03-15,
23,1,6:07,2167,2167,Foul on Alexia Douglas.,12,2,10,22,0.7285790405582838,Maine,Hartford,3,4,1,0,NA,401121547,2019-03-15,
24,1,5:45,2145,2145,Parise Rossignol missed Three Point Jumper.,12,2,10,0,0.7306130600634273,Maine,Hartford,3,4,0,0,NA,401121547,2019-03-15,
25,1,5:45,2145,2145,Lindsey Abed Defensive Rebound.,12,2,10,7,0.7306130600634273,Maine,Hartford,3,4,0,0,NA,401121547,2019-03-15,
26,1,5:38,2138,2138,Foul on Dor Saar.,12,2,10,11,0.7312614900231498,Maine,Hartford,3,4,0,0,NA,401121547,2019-03-15,
27,1,5:27,2127,2127,Lindsey Abed made Three Point Jumper. Assisted by Kelly Douglass.,12,5,7,23,0.66915403186519,Maine,Hartford,3,4,0,0,NA,401121547,2019-03-15,Hartford
28,1,5:04,2104,2104,Fanny Wadling missed Layup.,12,5,7,0,0.6708472483659227,Maine,Hartford,3,4,0,0,NA,401121547,2019-03-15,
29,1,5:04,2104,2104,Jade Young Defensive Rebound.,12,5,7,25,0.6708472483659227,Maine,Hartford,3,4,0,0,NA,401121547,2019-03-15,
30,1,4:39,2079,2079,Jade Young Turnover.,12,5,7,25,0.672700770691759,Maine,Hartford,3,4,0,0,NA,401121547,2019-03-15,
31,1,4:14,2054,2054,Tanesha Sutton missed Three Point Jumper.,12,5,7,0,0.6745693092275206,Maine,Hartford,3,4,0,0,NA,401121547,2019-03-15,
32,1,4:14,2054,2054,Ella Awobajo Defensive Rebound.,12,5,7,11,0.6745693092275206,Maine,Hartford,3,4,0,0,NA,401121547,2019-03-15,
33,1,4:03,2043,2043,Sierra DaCosta made Three Point Jumper. Assisted by Jade Young.,12,8,4,21,0.6031681487995326,Maine,Hartford,3,4,0,0,NA,401121547,2019-03-15,Hartford
34,1,3:42,2022,2022,Parise Rossignol made Three Point Jumper. Assisted by Fanny Wadling.,15,8,7,21,0.6769852089176915,Maine,Hartford,3,4,0,0,NA,401121547,2019-03-15,Maine
35,1,3:21,2001,2001,Lindsey Abed missed Jumper.,15,8,7,0,0.6785866794859096,Maine,Hartford,3,4,0,0,NA,401121547,2019-03-15,
36,1,3:21,2001,2001,Maine Defensive Rebound.,15,8,7,11,0.6785866794859096,Maine,Hartford,3,4,0,0,NA,401121547,2019-03-15,
37,1,3:10,1990,1990,Tanesha Sutton missed Layup.,15,8,7,0,0.6794309454619605,Maine,Hartford,3,4,0,0,NA,401121547,2019-03-15,
38,1,3:10,1990,1990,Tanesha Sutton Offensive Rebound.,15,8,7,4,0.6794309454619605,Maine,Hartford,3,4,0,0,NA,401121547,2019-03-15,
39,1,3:06,1986,1986,Parise Rossignol missed Three Point Jumper.,15,8,7,0,0.6797389029106076,Maine,Hartford,3,4,0,0,NA,401121547,2019-03-15,
40,1,3:06,1986,1986,Hartford Defensive Rebound.,15,8,7,32,0.6797389029106076,Maine,Hartford,3,4,0,0,NA,401121547,2019-03-15,
41,1,2:34,1954,1954,Sierra DaCosta missed Jumper.,15,8,7,0,0.6822216031801139,Maine,Hartford,3,4,0,0,NA,401121547,2019-03-15,
42,1,2:34,1954,1954,Blanca Millan Defensive Rebound.,15,8,7,10,0.6822216031801139,Maine,Hartford,3,4,0,0,NA,401121547,2019-03-15,
43,1,2:24,1944,1944,Parise Rossignol missed Jumper.,15,8,7,0,0.6830046601478881,Maine,Hartford,3,4,0,0,NA,401121547,2019-03-15,
44,1,2:24,1944,1944,Blanca Millan Offensive Rebound.,15,8,7,4,0.6830046601478881,Maine,Hartford,3,4,0,0,NA,401121547,2019-03-15,
45,1,2:20,1940,1940,Blanca Millan missed Layup.,15,8,7,0,0.6833188804601862,Maine,Hartford,3,4,0,0,NA,401121547,2019-03-15,
46,1,2:20,1940,1940,Lindsey Abed Defensive Rebound.,15,8,7,2,0.6833188804601862,Maine,Hartford,3,4,0,0,NA,401121547,2019-03-15,
47,1,2:18,1938,1938,Foul on Tanesha Sutton.,15,8,7,8,0.6834762070098407,Maine,Hartford,3,4,0,0,NA,401121547,2019-03-15,
48,1,2:10,1930,1930,Foul on Maeve Carroll.,15,8,7,3,0.6841069711367523,Maine,Hartford,3,4,0,0,NA,401121547,2019-03-15,
49,1,2:07,1927,1927,Lindsey Abed missed Layup.,15,8,7,0,0.6843438312902609,Maine,Hartford,3,4,0,0,NA,401121547,2019-03-15,
50,1,2:07,1927,1927,Fanny Wadling Defensive Rebound.,15,8,7,13,0.6843438312902609,Maine,Hartford,3,4,0,0,NA,401121547,2019-03-15,
51,1,1:54,1914,1914,Maddy McVicar made Three Point Jumper. Assisted by Fanny Wadling.,18,8,10,17,0.7525420146710557,Maine,Hartford,3,4,0,0,NA,401121547,2019-03-15,Maine
52,1,1:37,1897,1897,Jade Young missed Jumper.,18,8,10,0,0.7541864009266008,Maine,Hartford,3,4,0,0,NA,401121547,2019-03-15,
53,1,1:37,1897,1897,Fanny Wadling Defensive Rebound.,18,8,10,10,0.7541864009266008,Maine,Hartford,3,4,0,0,NA,401121547,2019-03-15,
54,1,1:27,1887,1887,Maddy McVicar missed Three Point Jumper.,18,8,10,0,0.7551500097493533,Maine,Hartford,3,4,0,0,NA,401121547,2019-03-15,
55,1,1:27,1887,1887,Ella Awobajo Defensive Rebound.,18,8,10,10,0.7551500097493533,Maine,Hartford,3,4,0,0,NA,401121547,2019-03-15,
56,1,1:17,1877,1877,Alexia Douglas missed Jumper.,18,8,10,0,0.7561116016357281,Maine,Hartford,3,4,0,0,NA,401121547,2019-03-15,
57,1,1:17,1877,1877,Tanesha Sutton Defensive Rebound.,18,8,10,30,0.7561116016357281,Maine,Hartford,3,4,0,0,NA,401121547,2019-03-15,
58,1,0:47,1847,1847,Tanesha Sutton missed Three Point Jumper.,18,8,10,0,0.7589899059595326,Maine,Hartford,3,4,0,0,NA,401121547,2019-03-15,
59,1,0:47,1847,1847,Ella Awobajo Defensive Rebound.,18,8,10,23,0.7589899059595326,Maine,Hartford,3,4,0,0,NA,401121547,2019-03-15,
60,1,0:24,1824,1824,Ella Awobajo missed Three Point Jumper.,18,8,10,0,0.7611970955263522,Maine,Hartford,3,4,0,0,NA,401121547,2019-03-15,
61,1,0:24,1824,1824,Fanny Wadling Defensive Rebound.,18,8,10,22,0.7611970955263522,Maine,Hartford,3,4,0,0,NA,401121547,2019-03-15,
62,1,0:02,1802,1802,Tanesha Sutton missed Layup.,18,8,10,0,0.7633153833916291,Maine,Hartford,3,4,0,0,NA,401121547,2019-03-15,
63,1,0:02,1802,1802,Ella Awobajo Defensive Rebound.,18,8,10,2,0.7633153833916291,Maine,Hartford,3,4,0,0,NA,401121547,2019-03-15,
64,1,0:00,1800,1800,End of 1st Quarter,18,8,10,0,0.7635084954020187,Maine,Hartford,3,4,0,0,NA,401121547,2019-03-15,
65,2,10:00,1800,1800,Jump Ball won by Hartford,18,8,10,19,0.7635084954020187,Maine,Hartford,4,4,0,0,NA,401121547,2019-03-15,
66,2,9:41,1781,1781,Jade Young made Layup. Assisted by Ella Awobajo.,18,10,8,14,0.7202669646735935,Maine,Hartford,4,4,0,0,NA,401121547,2019-03-15,Hartford
67,2,9:27,1767,1767,Fanny Wadling missed Layup.,18,10,8,0,0.7214924245101721,Maine,Hartford,4,4,0,0,NA,401121547,2019-03-15,
68,2,9:27,1767,1767,Alexia Douglas Defensive Rebound.,18,10,8,5,0.7214924245101721,Maine,Hartford,4,4,0,0,NA,401121547,2019-03-15,
69,2,9:22,1762,1762,Alexia Douglas Turnover.,18,10,8,0,0.7219322936709841,Maine,Hartford,4,4,0,0,NA,401121547,2019-03-15,
70,2,9:22,1762,1762,Blanca Millan Steal.,18,10,8,15,0.7219322936709841,Maine,Hartford,4,4,0,0,NA,401121547,2019-03-15,
71,2,9:07,1747,1747,Dor Saar made Three Point Jumper. Assisted by Parise Rossignol.,21,10,11,16,0.789339179853059,Maine,Hartford,4,4,0,0,NA,401121547,2019-03-15,Maine
72,2,8:51,1731,1731,Ella Awobajo missed Layup.,21,10,11,0,0.7909706290506332,Maine,Hartford,4,4,0,0,NA,401121547,2019-03-15,
73,2,8:51,1731,1731,Fanny Wadling Defensive Rebound.,21,10,11,8,0.7909706290506332,Maine,Hartford,4,4,0,0,NA,401121547,2019-03-15,
74,2,8:43,1723,1723,Blanca Millan made Layup. Assisted by Fanny Wadling.,23,10,13,15,0.8290096374944155,Maine,Hartford,4,4,0,0,NA,401121547,2019-03-15,Maine
75,2,8:28,1708,1708,Ella Awobajo made Jumper.,23,12,11,12,0.7933418001463329,Maine,Hartford,4,4,0,0,NA,401121547,2019-03-15,Hartford
76,2,8:16,1696,1696,Blanca Millan missed Three Point Jumper.,23,12,11,0,0.7945927181326715,Maine,Hartford,4,4,0,0,NA,401121547,2019-03-15,
77,2,8:16,1696,1696,Sierra DaCosta Defensive Rebound.,23,12,11,11,0.7945927181326715,Maine,Hartford,4,4,0,0,NA,401121547,2019-03-15,
78,2,8:05,1685,1685,Lindsey Abed missed Jumper.,23,12,11,0,0.7957450044642133,Maine,Hartford,4,4,0,0,NA,401121547,2019-03-15,
79,2,8:05,1685,1685,Blanca Millan Defensive Rebound.,23,12,11,11,0.7957450044642133,Maine,Hartford,4,4,0,0,NA,401121547,2019-03-15,
80,2,7:54,1674,1674,Tanesha Sutton missed Layup.,23,12,11,0,0.7968782061798372,Maine,Hartford,4,4,0,0,NA,401121547,2019-03-15,
81,2,7:54,1674,1674,Ella Awobajo Defensive Rebound.,23,12,11,9,0.7968782061798372,Maine,Hartford,4,4,0,0,NA,401121547,2019-03-15,
82,2,7:45,1665,1665,Ella Awobajo missed Three Point Jumper.,23,12,11,0,0.7977892789589314,Maine,Hartford,4,4,0,0,NA,401121547,2019-03-15,
83,2,7:45,1665,1665,Fanny Wadling Defensive Rebound.,23,12,11,16,0.7977892789589314,Maine,Hartford,4,4,0,0,NA,401121547,2019-03-15,
84,2,7:29,1649,1649,Dor Saar Turnover.,23,12,11,26,0.7993782510688578,Maine,Hartford,4,4,0,0,NA,401121547,2019-03-15,
85,2,7:03,1623,1623,Kelly Douglass Turnover.,23,12,11,0,0.8018955726217861,Maine,Hartford,4,4,0,0,NA,401121547,2019-03-15,
86,2,7:03,1623,1623,Fanny Wadling Steal.,23,12,11,17,0.8018955726217861,Maine,Hartford,4,4,0,0,NA,401121547,2019-03-15,
87,2,6:46,1606,1606,Fanny Wadling made Layup. Assisted by Maeve Carroll.,25,12,13,20,0.8408366296818001,Maine,Hartford,4,4,0,0,NA,401121547,2019-03-15,Maine
88,2,6:26,1586,1586,Kelly Douglass made Three Point Jumper. Assisted by Jade Young.,25,15,10,21,0.7843622662293733,Maine,Hartford,4,4,0,0,NA,401121547,2019-03-15,Hartford
89,2,6:05,1565,1565,Fanny Wadling made Layup.,27,15,12,22,0.8268370423832595,Maine,Hartford,4,4,0,0,NA,401121547,2019-03-15,Maine
90,2,5:43,1543,1543,Lindsey Abed Turnover.,27,15,12,0,0.8289386391853313,Maine,Hartford,4,4,0,0,NA,401121547,2019-03-15,
91,2,5:43,1543,1543,Fanny Wadling Steal.,27,15,12,9,0.8289386391853313,Maine,Hartford,4,4,0,0,NA,401121547,2019-03-15,
92,2,5:34,1534,1534,Dor Saar Turnover.,27,15,12,0,0.8298070735116938,Maine,Hartford,4,4,0,0,NA,401121547,2019-03-15,
93,2,5:34,1534,1534,Sierra Smith Steal.,27,15,12,6,0.8298070735116938,Maine,Hartford,4,4,0,0,NA,401121547,2019-03-15,
94,2,5:28,1528,1528,Lindsey Abed missed Jumper.,27,15,12,0,0.8303897933332834,Maine,Hartford,4,4,0,0,NA,401121547,2019-03-15,
95,2,5:28,1528,1528,Dor Saar Defensive Rebound.,27,15,12,21,0.8303897933332834,Maine,Hartford,4,4,0,0,NA,401121547,2019-03-15,
96,2,5:07,1507,1507,Foul on Kelly Douglass.,27,15,12,0,0.8324587354495027,Maine,Hartford,4,4,0,0,NA,401121547,2019-03-15,
97,2,5:07,1507,1507,Blanca Millan made Free Throw.,28,15,13,0,0.8502738024774535,Maine,Hartford,4,4,0,0,NA,401121547,2019-03-15,Maine
98,2,5:07,1507,1507,Blanca Millan made Free Throw.,29,15,14,31,0.8664983429489389,Maine,Hartford,4,4,0,0,NA,401121547,2019-03-15,Maine
99,2,4:36,1476,1476,Jade Young missed Jumper.,29,15,14,0,0.8695523656917421,Maine,Hartford,4,4,0,0,NA,401121547,2019-03-15,
100,2,4:36,1476,1476,Blanca Millan Defensive Rebound.,29,15,14,3,0.8695523656917421,Maine,Hartford,4,4,0,0,NA,401121547,2019-03-15,
101,2,4:33,1473,1473,Official TV Timeout,29,15,14,17,0.8698552422168305,Maine,Hartford,4,4,0,0,NA,401121547,2019-03-15,
102,2,4:16,1456,1456,Dor Saar missed Three Point Jumper.,29,15,14,0,0.8715998585143572,Maine,Hartford,4,4,0,0,NA,401121547,2019-03-15,
103,2,4:16,1456,1456,Sierra Smith Defensive Rebound.,29,15,14,3,0.8715998585143572,Maine,Hartford,4,4,0,0,NA,401121547,2019-03-15,
104,2,4:13,1453,1453,Sierra Smith Turnover.,29,15,14,13,0.8719130226266979,Maine,Hartford,4,4,0,0,NA,401121547,2019-03-15,
105,2,4:00,1440,1440,Tanesha Sutton Turnover.,29,15,14,0,0.873264733922686,Maine,Hartford,4,4,0,0,NA,401121547,2019-03-15,
106,2,4:00,1440,1440,Lindsey Abed Steal.,29,15,14,0,0.873264733922686,Maine,Hartford,4,4,0,0,NA,401121547,2019-03-15,
107,2,4:00,1440,1440,Foul on Maeve Carroll.,29,15,14,1,0.873264733922686,Maine,Hartford,4,4,0,0,NA,401121547,2019-03-15,
108,2,3:59,1439,1439,Sierra Smith made Jumper. Assisted by Sierra DaCosta.,29,17,12,34,0.8395919412990275,Maine,Hartford,4,4,0,0,NA,401121547,2019-03-15,Hartford
109,2,3:25,1405,1405,Fanny Wadling Turnover.,29,17,12,0,0.8430716962174917,Maine,Hartford,4,4,0,0,NA,401121547,2019-03-15,
110,2,3:25,1405,1405,Jordan McLemore Steal.,29,17,12,6,0.8430716962174917,Maine,Hartford,4,4,0,0,NA,401121547,2019-03-15,
111,2,3:19,1399,1399,Foul on Tanesha Sutton.,29,17,12,0,0.8436627208733861,Maine,Hartford,4,4,0,0,NA,401121547,2019-03-15,
112,2,3:19,1399,1399,Sierra DaCosta made Free Throw.,29,18,11,0,0.8242279270087117,Maine,Hartford,4,4,0,0,NA,401121547,2019-03-15,Hartford
113,2,3:19,1399,1399,Sierra DaCosta missed Free Throw.,29,18,11,0,0.8242279270087117,Maine,Hartford,4,4,0,0,NA,401121547,2019-03-15,
114,2,3:19,1399,1399,Blanca Millan Defensive Rebound.,29,18,11,31,0.8242279270087117,Maine,Hartford,4,4,0,0,NA,401121547,2019-03-15,
115,2,2:48,1368,1368,Maine  Turnover.,29,18,11,17,0.8272398109396859,Maine,Hartford,4,4,0,0,NA,401121547,2019-03-15,
116,2,2:31,1351,1351,Sierra DaCosta Turnover.,29,18,11,0,0.8288705247287375,Maine,Hartford,4,4,0,0,NA,401121547,2019-03-15,
117,2,2:31,1351,1351,Blanca Millan Steal.,29,18,11,10,0.8288705247287375,Maine,Hartford,4,4,0,0,NA,401121547,2019-03-15,
118,2,2:21,1341,1341,Foul on Jordan McLemore.,29,18,11,2,0.8298308560513886,Maine,Hartford,4,4,0,0,NA,401121547,2019-03-15,
119,2,2:19,1339,1339,Maddy McVicar missed Three Point Jumper.,29,18,11,0,0.8300233661860535,Maine,Hartford,4,4,0,0,NA,401121547,2019-03-15,
120,2,2:19,1339,1339,Lindsey Abed Defensive Rebound.,29,18,11,14,0.8300233661860535,Maine,Hartford,4,4,0,0,NA,401121547,2019-03-15,
121,2,2:05,1325,1325,Sierra DaCosta made Three Point Jumper. Assisted by Lindsey Abed.,29,21,8,30,0.7613888107239645,Maine,Hartford,4,4,0,0,NA,401121547,2019-03-15,Hartford
122,2,1:35,1295,1295,Blanca Millan missed Layup.,29,21,8,0,0.7641990531709802,Maine,Hartford,4,4,0,0,NA,401121547,2019-03-15,
123,2,1:35,1295,1295,Sierra Smith Defensive Rebound.,29,21,8,3,0.7641990531709802,Maine,Hartford,4,4,0,0,NA,401121547,2019-03-15,
124,2,1:32,1292,1292,Foul on Blanca Millan.,29,21,8,15,0.7644880510186718,Maine,Hartford,4,4,0,0,NA,401121547,2019-03-15,
125,2,1:17,1277,1277,Ella Awobajo made Layup.,29,23,6,28,0.7087313868046582,Maine,Hartford,4,4,0,0,NA,401121547,2019-03-15,Hartford
126,2,0:49,1249,1249,Dor Saar made Three Point Jumper. Assisted by Fanny Wadling.,32,23,9,31,0.7944717393183895,Maine,Hartford,4,4,0,0,NA,401121547,2019-03-15,Maine
127,2,0:18,1218,1218,Sierra DaCosta made Three Point Jumper. Assisted by Lindsey Abed.,32,26,6,17,0.7142631130038221,Maine,Hartford,4,4,0,0,NA,401121547,2019-03-15,Hartford
128,2,0:01,1201,1201,Parise Rossignol missed Jumper.,32,26,6,0,0.7160339662966757,Maine,Hartford,4,4,0,0,NA,401121547,2019-03-15,
