game_id,away,home,away_rank,home_rank,away_score,home_score,date
400912562,Northwestern State,Mississippi State,NA,5,30,106,2016-12-28
400913907,Yale,Stanford,NA,13,44,102,2016-12-28
400914473,Minnesota,Ohio State,NA,14,62,87,2016-12-28
400922537,Marquette,Villanova,NA,NA,77,71,2016-12-28
400914444,Rutgers,Michigan,NA,NA,50,63,2016-12-28
400912903,George Mason,Florida International,NA,NA,67,51,2016-12-28
400913232,Ohio,North Carolina A&T,NA,NA,57,63,2016-12-28
400913762,Siena,Northeastern,NA,NA,50,61,2016-12-28
400911346,DePaul,Georgetown,NA,NA,76,53,2016-12-28
400912531,Western Carolina,Georgia,NA,NA,43,78,2016-12-28
400912087,Coppin State,North Carolina,NA,NA,55,90,2016-12-28
400912588,Prairie View A&M,Texas A&M,NA,NA,62,90,2016-12-28
400911726,Maine,Tulane,NA,NA,62,77,2016-12-28
400913012,Miles,UAB,NA,NA,48,106,2016-12-28
400914323,UMKC,La Salle,NA,NA,59,64,2016-12-28
400921653,Sul Ross,Abilene Christian,NA,NA,58,106,2016-12-28
400913011,CSU Bakersfield,UTEP,NA,NA,61,74,2016-12-28
400914333,Iowa,Illinois,NA,NA,65,70,2016-12-28
400912622,Rhode Island,St. Bonaventure,NA,NA,69,78,2016-12-28
400912277,Liberty,Dayton,NA,NA,53,82,2016-12-28
400911727,Vanderbilt,Memphis,NA,NA,59,75,2016-12-28
400911347,Butler,Creighton,NA,NA,52,67,2016-12-28
400920141,Indiana-Northwest,IUPUI,NA,NA,36,89,2016-12-28
400920623,King College TN,Elon,NA,NA,47,93,2016-12-28
400920140,Western Illinois,Purdue Fort Wayne,NA,NA,75,53,2016-12-28
400921703,Texas A&M-Kingsville,Incarnate Word,NA,NA,66,79,2016-12-28
400921918,Eastern Kentucky,UNC Greensboro,NA,NA,66,81,2016-12-28
400922453,Xavier,Providence,NA,NA,54,51,2016-12-28
400917291,Rutgers-Newark,NJIT,NA,NA,52,83,2016-12-28
400914091,Gardner-Webb,Furman,NA,NA,62,84,2016-12-28
400914239,Delaware State,Longwood,NA,NA,77,88,2016-12-28
400911517,UC Davis,UCF,NA,NA,77,71,2016-12-28
400911849,Jacksonville,Auburn,NA,NA,41,53,2016-12-28
400911859,SE Louisiana,Florida,NA,NA,51,102,2016-12-28
400911728,East Carolina,William & Mary,NA,NA,72,82,2016-12-28
400911729,Chicago State,Cincinnati,NA,NA,53,81,2016-12-28
400912088,UMBC,Virginia,NA,NA,30,56,2016-12-28
400912544,Alabama State,LSU,NA,NA,40,93,2016-12-28
400912556,Mississippi Valley State,Ole Miss,NA,NA,30,67,2016-12-28
400913233,Cedarville,Miami (OH),NA,NA,57,70,2016-12-28
400913234,Urbana,Ball State,NA,NA,49,93,2016-12-28
400913235,Ohio Christian,Akron,NA,NA,52,69,2016-12-28
400913236,Malone University,Bowling Green,NA,NA,78,65,2016-12-28
400914353,Indiana,Penn State,NA,NA,89,70,2016-12-28
400914413,James Madison,Saint Joseph's,NA,NA,85,72,2016-12-28
400913013,Central Michigan,Middle Tennessee,NA,NA,69,79,2016-12-28
400913014,Old Dominion,East Tennessee State,NA,NA,60,70,2016-12-28
400913763,New Hampshire,Manhattan,NA,NA,59,42,2016-12-28
400911730,Alcorn State,Houston,NA,NA,70,85,2016-12-28
400911834,Florida A&M,Alabama,NA,NA,46,81,2016-12-28
400911842,Houston Baptist,Arkansas,NA,NA,40,101,2016-12-28
400917223,Northwestern,Nebraska,NA,NA,62,58,2016-12-28
400920138,Oral Roberts,Omaha,NA,NA,67,65,2016-12-28
400920139,South Dakota State,North Dakota State,NA,NA,69,66,2016-12-28
400920142,Denver,South Dakota,NA,NA,64,70,2016-12-28
400912807,Biola,San Diego State,NA,NA,48,63,2016-12-28
400912904,Drexel,UMass,NA,NA,65,47,2016-12-28
