play_id,period,time_remaining_period,secs_remaining,secs_remaining_absolute,description,home_score,away_score,score_diff,play_length,win_prob,home,away,home_time_out_remaining,away_time_out_remaining,home_timeout_ind,away_timeout_ind,home_favored_by,game_id,date,whichScored
1,1,9:29,2369,2369,Lexie Barrier missed Three Point Jumper.,0,0,0,4,0.5,Maryland,James Madison,4,4,0,0,NA,401093738,2018-12-08,NA
2,1,9:25,2365,2365,Stephanie Jones Defensive Rebound.,0,0,0,3,0.5,Maryland,James Madison,4,4,0,0,NA,401093738,2018-12-08,
3,1,9:22,2362,2362,Taylor Mikesell made Three Point Jumper. Assisted by Channise Lewis.,3,0,3,28,0.5670234231052643,Maryland,James Madison,4,4,0,0,NA,401093738,2018-12-08,Maryland
4,1,8:54,2334,2334,Kamiah Smalls made Three Point Jumper.,3,3,0,5,0.5,Maryland,James Madison,4,4,0,0,NA,401093738,2018-12-08,James Madison
5,1,8:49,2329,2329,Stephanie Jones made Layup. Assisted by Blair Watson.,5,3,2,19,0.5455478180458078,Maryland,James Madison,4,4,0,0,NA,401093738,2018-12-08,Maryland
6,1,8:30,2310,2310,Lexie Barrier missed Jumper.,5,3,2,6,0.5459658291288992,Maryland,James Madison,4,4,0,0,NA,401093738,2018-12-08,
7,1,8:24,2304,2304,Taylor Mikesell Defensive Rebound.,5,3,2,2,0.5460986569417104,Maryland,James Madison,4,4,0,0,NA,401093738,2018-12-08,
8,1,8:22,2302,2302,Foul on Kayla Cooper-Williams.,5,3,2,0,0.5461430170165493,Maryland,James Madison,4,4,0,0,NA,401093738,2018-12-08,
9,1,8:22,2302,2302,Kaila Charles made Free Throw.,6,3,3,0,0.5689695343354628,Maryland,James Madison,4,4,0,0,NA,401093738,2018-12-08,Maryland
10,1,8:22,2302,2302,Kaila Charles made Free Throw.,7,3,4,22,0.5915066978344744,Maryland,James Madison,4,4,0,0,NA,401093738,2018-12-08,Maryland
11,1,8:00,2280,2280,Lexie Barrier missed Layup.,7,3,4,3,0.5924629166951938,Maryland,James Madison,4,4,0,0,NA,401093738,2018-12-08,
12,1,7:57,2277,2277,Stephanie Jones Defensive Rebound.,7,3,4,5,0.5925939651426274,Maryland,James Madison,4,4,0,0,NA,401093738,2018-12-08,
13,1,7:52,2272,2272,Kaila Charles missed Layup.,7,3,4,0,0.5928127076693451,Maryland,James Madison,4,4,0,0,NA,401093738,2018-12-08,
14,1,7:52,2272,2272,Kayla Cooper-Williams Block.,7,3,4,5,0.5928127076693451,Maryland,James Madison,4,4,0,0,NA,401093738,2018-12-08,
15,1,7:47,2267,2267,Lexie Barrier Defensive Rebound.,7,3,4,5,0.5930318494630225,Maryland,James Madison,4,4,0,0,NA,401093738,2018-12-08,
16,1,7:42,2262,2262,Kamiah Smalls made Jumper.,7,5,2,24,0.547038345861369,Maryland,James Madison,4,4,0,0,NA,401093738,2018-12-08,James Madison
17,1,7:18,2238,2238,Kaila Charles made Jumper. Assisted by Taylor Mikesell.,9,5,4,27,0.5943100781269467,Maryland,James Madison,4,4,0,0,NA,401093738,2018-12-08,Maryland
18,1,6:51,2211,2211,Lexie Barrier missed Layup.,9,5,4,2,0.5955096062437427,Maryland,James Madison,4,4,0,0,NA,401093738,2018-12-08,
19,1,6:49,2209,2209,James Madison Offensive Rebound.,9,5,4,1,0.5955987646459386,Maryland,James Madison,4,4,0,0,NA,401093738,2018-12-08,
20,1,6:48,2208,2208,Kamiah Smalls missed Three Point Jumper.,9,5,4,8,0.5956433580423564,Maryland,James Madison,4,4,0,0,NA,401093738,2018-12-08,
21,1,6:40,2200,2200,Channise Lewis Defensive Rebound.,9,5,4,4,0.5960004322513307,Maryland,James Madison,4,4,0,0,NA,401093738,2018-12-08,
22,1,6:36,2196,2196,Taylor Mikesell missed Jumper.,9,5,4,4,0.5961791766315144,Maryland,James Madison,4,4,0,0,NA,401093738,2018-12-08,
23,1,6:32,2192,2192,Kamiah Smalls Defensive Rebound.,9,5,4,14,0.5963580503803333,Maryland,James Madison,4,4,0,0,NA,401093738,2018-12-08,
24,1,6:18,2178,2178,Foul on Blair Watson.,9,5,4,9,0.5969850319212389,Maryland,James Madison,4,4,0,0,NA,401093738,2018-12-08,
25,1,6:09,2169,2169,Lexie Barrier Turnover.,9,5,4,8,0.5973887576949446,Maryland,James Madison,4,4,0,0,NA,401093738,2018-12-08,
26,1,6:01,2161,2161,Channise Lewis Turnover.,9,5,4,7,0.5977483003240017,Maryland,James Madison,4,4,0,0,NA,401093738,2018-12-08,
27,1,5:54,2154,2154,Lexie Barrier missed Three Point Jumper.,9,5,4,8,0.5980636006694571,Maryland,James Madison,4,4,0,0,NA,401093738,2018-12-08,
28,1,5:46,2146,2146,Kamiah Smalls Offensive Rebound.,9,5,4,0,0.5984247737818268,Maryland,James Madison,4,4,0,0,NA,401093738,2018-12-08,
29,1,5:46,2146,2146,Kamiah Smalls made Layup.,9,7,2,4,0.5496985955087812,Maryland,James Madison,4,4,0,0,NA,401093738,2018-12-08,James Madison
30,1,5:42,2142,2142,Channise Lewis Turnover.,9,7,2,0,0.5497917817235468,Maryland,James Madison,4,4,0,0,NA,401093738,2018-12-08,
31,1,5:42,2142,2142,Kamiah Smalls Steal.,9,7,2,4,0.5497917817235468,Maryland,James Madison,4,4,0,0,NA,401093738,2018-12-08,
32,1,5:38,2138,2138,Kamiah Smalls made Layup.,9,9,0,24,0.5,Maryland,James Madison,4,4,0,0,NA,401093738,2018-12-08,James Madison
33,1,5:14,2114,2114,Kaila Charles made Jumper.,11,9,2,1,0.550447858030201,Maryland,James Madison,4,4,0,0,NA,401093738,2018-12-08,Maryland
34,1,5:13,2113,2113,Foul on Jackie Benitez.,11,9,2,0,0.5504714167946465,Maryland,James Madison,4,4,0,0,NA,401093738,2018-12-08,
35,1,5:13,2113,2113,Kaila Charles missed Free Throw.,11,9,2,0,0.5504714167946465,Maryland,James Madison,4,4,0,0,NA,401093738,2018-12-08,
36,1,5:13,2113,2113,Blair Watson Offensive Rebound.,11,9,2,0,0.5504714167946465,Maryland,James Madison,4,4,0,0,NA,401093738,2018-12-08,
37,1,5:13,2113,2113,Brianna Fraser Turnover.,11,9,2,0,0.5504714167946465,Maryland,James Madison,4,4,0,0,NA,401093738,2018-12-08,
38,1,5:13,2113,2113,Kayla Cooper-Williams Steal.,11,9,2,0,0.5504714167946465,Maryland,James Madison,4,4,0,0,NA,401093738,2018-12-08,
39,1,5:13,2113,2113,Kayla Cooper-Williams made Layup. Assisted by Madison Green.,11,11,0,31,0.5,Maryland,James Madison,4,4,0,0,NA,401093738,2018-12-08,James Madison
40,1,4:42,2082,2082,Kaila Charles missed Layup.,11,11,0,4,0.5,Maryland,James Madison,4,4,0,0,NA,401093738,2018-12-08,
41,1,4:38,2078,2078,Brianna Fraser Offensive Rebound.,11,11,0,1,0.5,Maryland,James Madison,4,4,0,0,NA,401093738,2018-12-08,
42,1,4:37,2077,2077,Brianna Fraser made Layup.,13,11,2,37,0.551325871278967,Maryland,James Madison,4,4,0,0,NA,401093738,2018-12-08,Maryland
43,1,4:00,2040,2040,Kayla Cooper-Williams missed Jumper.,13,11,2,4,0.5522180310582003,Maryland,James Madison,4,4,0,0,NA,401093738,2018-12-08,
44,1,3:56,2036,2036,Kaila Charles Defensive Rebound.,13,11,2,5,0.5523153994888015,Maryland,James Madison,4,4,0,0,NA,401093738,2018-12-08,
45,1,3:51,2031,2031,Kaila Charles missed Layup.,13,11,2,1,0.5524373736537096,Maryland,James Madison,4,4,0,0,NA,401093738,2018-12-08,
46,1,3:50,2030,2030,Brianna Fraser Offensive Rebound.,13,11,2,0,0.552461803971112,Maryland,James Madison,4,4,0,0,NA,401093738,2018-12-08,
47,1,3:50,2030,2030,Foul on Kayla Cooper-Williams.,13,11,2,0,0.552461803971112,Maryland,James Madison,4,4,0,0,NA,401093738,2018-12-08,
48,1,3:50,2030,2030,Official TV Timeout,13,11,2,14,0.552461803971112,Maryland,James Madison,4,4,0,0,NA,401093738,2018-12-08,
49,1,3:36,2016,2016,Brianna Fraser made Layup. Assisted by Shakira Austin.,15,11,4,23,0.6044452561239052,Maryland,James Madison,4,4,0,0,NA,401093738,2018-12-08,Maryland
50,1,3:13,1993,1993,Kamiah Smalls made Layup.,15,13,2,7,0.5533743774178698,Maryland,James Madison,4,4,0,0,NA,401093738,2018-12-08,James Madison
51,1,3:06,1986,1986,Kaila Charles made Layup. Assisted by Brianna Fraser.,17,13,4,18,0.6058835156585967,Maryland,James Madison,4,4,0,0,NA,401093738,2018-12-08,Maryland
52,1,2:48,1968,1968,Jackie Benitez missed Three Point Jumper.,17,13,4,6,0.6067568627313638,Maryland,James Madison,4,4,0,0,NA,401093738,2018-12-08,
53,1,2:42,1962,1962,Kaila Charles Defensive Rebound.,17,13,4,4,0.6070497896283937,Maryland,James Madison,4,4,0,0,NA,401093738,2018-12-08,
54,1,2:38,1958,1958,Kaila Charles made Layup.,19,13,6,4,0.6578264755996845,Maryland,James Madison,4,4,0,0,NA,401093738,2018-12-08,Maryland
55,1,2:34,1954,1954,James Madison  Timeout,19,13,6,2,0.6581042229888883,Maryland,James Madison,3,4,1,0,NA,401093738,2018-12-08,
56,1,2:32,1952,1952,Lexie Barrier Turnover.,19,13,6,0,0.6582432970252516,Maryland,James Madison,3,4,1,0,NA,401093738,2018-12-08,
57,1,2:32,1952,1952,Taylor Mikesell Steal.,19,13,6,8,0.6582432970252516,Maryland,James Madison,3,4,1,0,NA,401093738,2018-12-08,
58,1,2:24,1944,1944,Kaila Charles Turnover.,19,13,6,9,0.6588009434086132,Maryland,James Madison,3,4,1,0,NA,401093738,2018-12-08,
59,1,2:15,1935,1935,Foul on Brianna Fraser.,19,13,6,1,0.6594309157421306,Maryland,James Madison,3,4,1,0,NA,401093738,2018-12-08,
