play_id,period,time_remaining_period,secs_remaining,secs_remaining_absolute,description,home_score,away_score,score_diff,play_length,win_prob,home,away,home_time_out_remaining,away_time_out_remaining,home_timeout_ind,away_timeout_ind,home_favored_by,game_id,date,whichScored
1,1,9:29,2369,2369,Karli Wheeler Turnover.,0,0,0,10,0.5,Baylor,Oklahoma State,4,4,0,0,NA,400905174,2017-02-18,NA
2,1,9:19,2359,2359,Alexis Jones missed Jumper.,0,0,0,0,0.5,Baylor,Oklahoma State,4,4,0,0,NA,400905174,2017-02-18,
3,1,9:19,2359,2359,Mandy Coleman Defensive Rebound.,0,0,0,7,0.5,Baylor,Oklahoma State,4,4,0,0,NA,400905174,2017-02-18,
4,1,9:12,2352,2352,Kaylee Jensen missed Jumper.,0,0,0,0,0.5,Baylor,Oklahoma State,4,4,0,0,NA,400905174,2017-02-18,
5,1,9:12,2352,2352,Kalani Brown Block.,0,0,0,2,0.5,Baylor,Oklahoma State,4,4,0,0,NA,400905174,2017-02-18,
6,1,9:10,2350,2350,Kalani Brown Defensive Rebound.,0,0,0,18,0.5,Baylor,Oklahoma State,4,4,0,0,NA,400905174,2017-02-18,
7,1,8:52,2332,2332,Kristy Wallace missed Three Point Jumper.,0,0,0,0,0.5,Baylor,Oklahoma State,4,4,0,0,NA,400905174,2017-02-18,
8,1,8:52,2332,2332,Baylor Offensive Rebound.,0,0,0,6,0.5,Baylor,Oklahoma State,4,4,0,0,NA,400905174,2017-02-18,
9,1,8:46,2326,2326,Kalani Brown missed Jumper.,0,0,0,0,0.5,Baylor,Oklahoma State,4,4,0,0,NA,400905174,2017-02-18,
10,1,8:46,2326,2326,Kaylee Jensen Defensive Rebound.,0,0,0,15,0.5,Baylor,Oklahoma State,4,4,0,0,NA,400905174,2017-02-18,
11,1,8:31,2311,2311,Mandy Coleman Turnover.,0,0,0,1,0.5,Baylor,Oklahoma State,4,4,0,0,NA,400905174,2017-02-18,
12,1,8:30,2310,2310,Kalani Brown Steal.,0,0,0,5,0.5,Baylor,Oklahoma State,4,4,0,0,NA,400905174,2017-02-18,
13,1,8:25,2305,2305,Nina Davis made Jumper.,2,0,2,24,0.5460764925484636,Baylor,Oklahoma State,4,4,0,0,NA,400905174,2017-02-18,Baylor
14,1,8:01,2281,2281,Katelyn Loecker missed Jumper.,2,0,2,0,0.5466112148644995,Baylor,Oklahoma State,4,4,0,0,NA,400905174,2017-02-18,
15,1,8:01,2281,2281,Katelyn Loecker Offensive Rebound.,2,0,2,29,0.5466112148644995,Baylor,Oklahoma State,4,4,0,0,NA,400905174,2017-02-18,
