play_id,period,time_remaining_period,secs_remaining,secs_remaining_absolute,description,home_score,away_score,score_diff,play_length,win_prob,home,away,home_time_out_remaining,away_time_out_remaining,home_timeout_ind,away_timeout_ind,home_favored_by,game_id,date,whichScored
1,1,9:40,2380,2380,Johnasia Cash missed Jumper.,0,0,0,2,0.5,Memphis,SMU,4,4,0,0,NA,401169316,2020-01-21,NA
2,1,9:38,2378,2378,Memphis Defensive Rebound.,0,0,0,25,0.5,Memphis,SMU,4,4,0,0,NA,401169316,2020-01-21,
3,1,9:13,2353,2353,Dulcy Fankam Mendjiadeu missed Jumper.,0,0,0,0,0.5,Memphis,SMU,4,4,0,0,NA,401169316,2020-01-21,
4,1,9:13,2353,2353,Paige Bayliss Block.,0,0,0,5,0.5,Memphis,SMU,4,4,0,0,NA,401169316,2020-01-21,
5,1,9:08,2348,2348,Paige Bayliss Defensive Rebound.,0,0,0,19,0.5,Memphis,SMU,4,4,0,0,NA,401169316,2020-01-21,
6,1,8:49,2329,2329,Johnasia Cash missed Layup.,0,0,0,0,0.5,Memphis,SMU,4,4,0,0,NA,401169316,2020-01-21,
7,1,8:49,2329,2329,Lanetta Williams Block.,0,0,0,2,0.5,Memphis,SMU,4,4,0,0,NA,401169316,2020-01-21,
8,1,8:47,2327,2327,Memphis Defensive Rebound.,0,0,0,16,0.5,Memphis,SMU,4,4,0,0,NA,401169316,2020-01-21,
9,1,8:31,2311,2311,Madison Griggs made Three Point Jumper. Assisted by Gazmyne Herndon.,3,0,3,20,0.5686737568993776,Memphis,SMU,4,4,0,0,NA,401169316,2020-01-21,Memphis
10,1,8:11,2291,2291,Reagan Bradley made Jumper.,3,2,1,27,0.5232439877846887,Memphis,SMU,4,4,0,0,NA,401169316,2020-01-21,SMU
11,1,7:44,2264,2264,Dulcy Fankam Mendjiadeu Turnover.,3,2,1,18,0.5235487387520344,Memphis,SMU,4,4,0,0,NA,401169316,2020-01-21,
12,1,7:26,2246,2246,Reagan Bradley Turnover.,3,2,1,0,0.5237536683071837,Memphis,SMU,4,4,0,0,NA,401169316,2020-01-21,
13,1,7:26,2246,2246,Dulcy Fankam Mendjiadeu Steal.,3,2,1,12,0.5237536683071837,Memphis,SMU,4,4,0,0,NA,401169316,2020-01-21,
14,1,7:14,2234,2234,Foul on Paige Bayliss.,3,2,1,11,0.5238909811467304,Memphis,SMU,4,4,0,0,NA,401169316,2020-01-21,
15,1,7:03,2223,2223,Dulcy Fankam Mendjiadeu made Jumper.,5,2,3,18,0.5716116011849327,Memphis,SMU,4,4,0,0,NA,401169316,2020-01-21,Memphis
16,1,6:45,2205,2205,Johnasia Cash made Layup.,5,4,1,24,0.5242248018682784,Memphis,SMU,4,4,0,0,NA,401169316,2020-01-21,SMU
17,1,6:21,2181,2181,Dulcy Fankam Mendjiadeu missed Layup.,5,4,1,2,0.5245028241138812,Memphis,SMU,4,4,0,0,NA,401169316,2020-01-21,
18,1,6:19,2179,2179,Johnasia Cash Defensive Rebound.,5,4,1,16,0.5245260519043405,Memphis,SMU,4,4,0,0,NA,401169316,2020-01-21,
19,1,6:03,2163,2163,Foul on Johnasia Cash.,5,4,1,0,0.5247121988153477,Memphis,SMU,4,4,0,0,NA,401169316,2020-01-21,
20,1,6:03,2163,2163,Johnasia Cash Turnover.,5,4,1,13,0.5247121988153477,Memphis,SMU,4,4,0,0,NA,401169316,2020-01-21,
21,1,5:50,2150,2150,Gazmyne Herndon Turnover.,5,4,1,13,0.5248641034247604,Memphis,SMU,4,4,0,0,NA,401169316,2020-01-21,
22,1,5:37,2137,2137,Florence Tshimanga made Layup.,5,6,-1,14,0.4749833070103019,Memphis,SMU,4,4,0,0,NA,401169316,2020-01-21,SMU
23,1,5:23,2123,2123,Foul on Dulcy Fankam Mendjiadeu.,5,6,-1,0,0.47481817078922034,Memphis,SMU,4,4,0,0,NA,401169316,2020-01-21,
24,1,5:23,2123,2123,Dulcy Fankam Mendjiadeu Turnover.,5,6,-1,20,0.47481817078922034,Memphis,SMU,4,4,0,0,NA,401169316,2020-01-21,
25,1,5:03,2103,2103,Johnasia Cash missed Layup.,5,6,-1,0,0.47458071572562543,Memphis,SMU,4,4,0,0,NA,401169316,2020-01-21,
