game_id,away,home,away_rank,home_rank,away_score,home_score,date
401092586,Kansas,Baylor,NA,1,40,80,2019-02-20
401090641,Memphis,UConn,NA,3,45,102,2019-02-20
401092814,Iowa State,Oklahoma,20,NA,91,70,2019-02-20
401093857,UMBC,Vermont,NA,NA,50,58,2019-02-20
401093521,Boston University,American,NA,NA,48,50,2019-02-20
401090644,Tulane,Houston,NA,NA,82,83,2019-02-20
401094907,Sacramento State,Weber State,NA,NA,78,69,2019-02-20
401093522,Loyola (MD),Bucknell,NA,NA,55,87,2019-02-20
401093523,Holy Cross,Army,NA,NA,53,60,2019-02-20
401093524,Lehigh,Colgate,NA,NA,75,63,2019-02-20
401093525,Lafayette,Navy,NA,NA,53,65,2019-02-20
401093631,Stony Brook,Albany,NA,NA,68,52,2019-02-20
401093651,UMass Lowell,Binghamton,NA,NA,53,58,2019-02-20
401093673,New Hampshire,Hartford,NA,NA,49,56,2019-02-20
401090640,Tulsa,Cincinnati,NA,NA,47,74,2019-02-20
401090642,South Florida,East Carolina,NA,NA,63,50,2019-02-20
401090923,Davidson,Dayton,NA,NA,69,83,2019-02-20
401090924,Duquesne,Saint Joseph's,NA,NA,67,56,2019-02-20
401090925,George Washington,UMass,NA,NA,66,59,2019-02-20
401092158,Akron,Eastern Michigan,NA,NA,60,67,2019-02-20
401094989,West Virginia,Oklahoma State,NA,NA,77,54,2019-02-20
401096351,Sam Houston State,Nicholls,NA,NA,81,84,2019-02-20
401094148,Buffalo,Ball State,NA,NA,97,58,2019-02-20
401094150,Central Michigan,Bowling Green,NA,NA,92,54,2019-02-20
401094176,Kent State,Western Michigan,NA,NA,56,52,2019-02-20
401094177,Miami (OH),Toledo,NA,NA,65,56,2019-02-20
401090643,UCF,Wichita State,NA,NA,57,49,2019-02-20
401096415,New Orleans,SE Louisiana,NA,NA,61,58,2019-02-20
401096756,Stephen F. Austin,Texas A&M-CC,NA,NA,44,46,2019-02-20
401090645,Temple,SMU,NA,NA,52,53,2019-02-20
401095628,Purdue Fort Wayne,South Dakota State,NA,NA,68,92,2019-02-20
401096030,McNeese,Central Arkansas,NA,NA,45,76,2019-02-20
401096266,Incarnate Word,Lamar,NA,NA,53,79,2019-02-20
401094633,Illinois,Wisconsin,NA,NA,67,75,2019-02-20
401094502,Wyoming,UNLV,NA,NA,64,49,2019-02-20
401094503,Utah State,New Mexico,NA,NA,56,74,2019-02-20
401094504,Fresno State,Air Force,NA,NA,77,70,2019-02-20
401094505,San José State,Colorado State,NA,NA,78,70,2019-02-20
401094506,San Diego State,Nevada,NA,NA,69,74,2019-02-20
