game_id,away,home,away_rank,home_rank,away_score,home_score,date
401175821,Morehead State,Baylor,NA,6,47,94,2019-12-30
401200133,Samford,Hofstra,NA,NA,65,45,2019-12-30
401171210,Pittsburgh,North Carolina,NA,NA,62,70,2019-12-30
401173361,Duquesne,Oklahoma State,NA,NA,41,84,2019-12-30
401174284,Holy Cross,Stetson,NA,NA,75,63,2019-12-30
401175377,Columbia,Tennessee State,NA,NA,75,65,2019-12-30
401177720,Tuskegee,UAB,NA,NA,60,103,2019-12-30
401180307,Huston-Tillotson,Prairie View A&M,NA,NA,60,79,2019-12-30
401199953,Houston,Fordham,NA,NA,54,63,2019-12-30
401178831,Rider,Delaware State,NA,NA,71,69,2019-12-30
401175512,Maine,Drexel,NA,NA,57,70,2019-12-30
401178001,Pacific,San Francisco,NA,NA,84,61,2019-12-30
401178143,Southern Connecticut State,UMass,NA,NA,43,86,2019-12-30
401178144,Saint Louis,Indiana State,NA,NA,55,53,2019-12-30
401174093,BYU,Pepperdine,NA,NA,65,47,2019-12-30
401174147,San Diego,Loyola Marymount,NA,NA,67,59,2019-12-30
401178980,Davis & Elkins,Bowling Green,NA,NA,52,91,2019-12-30
401178981,Hiram,Kent State,NA,NA,36,92,2019-12-30
401169283,Brown,South Florida,NA,NA,60,70,2019-12-30
401169285,Central Michigan,UCF,NA,NA,58,64,2019-12-30
401178145,North Carolina A&T,VCU,NA,NA,69,58,2019-12-30
401178146,Rhode Island,Harvard,NA,NA,58,61,2019-12-30
401178147,Norfolk State,Richmond,NA,NA,69,77,2019-12-30
401169282,Alabama A&M,Memphis,NA,NA,71,79,2019-12-30
401178548,Western Carolina,Charleston,NA,NA,62,73,2019-12-30
401178704,UIC,Youngstown State,NA,NA,65,77,2019-12-30
401178705,IUPUI,Cleveland State,NA,NA,78,53,2019-12-30
401178982,Urbana,Ball State,NA,NA,49,84,2019-12-30
401178547,Elon,Furman,NA,NA,87,76,2019-12-30
401174285,NJIT,Binghamton,NA,NA,40,75,2019-12-30
401169280,Coppin State,Cincinnati,NA,NA,40,86,2019-12-30
401169281,Temple,La Salle,NA,NA,72,69,2019-12-30
401178148,Navy,Saint Joseph's,NA,NA,40,49,2019-12-30
401176027,Valparaiso,Eastern Illinois,NA,NA,78,66,2019-12-30
401176893,North Alabama,Iowa State,NA,NA,72,80,2019-12-30
401169286,Grambling,Wichita State,NA,NA,65,77,2019-12-30
401179563,Wiley,Sam Houston State,NA,NA,52,102,2019-12-30
401179727,Texas Southern,UT Arlington,NA,NA,74,63,2019-12-30
401179736,Alcorn State,Texas State,NA,NA,59,67,2019-12-30
401179537,Western Michigan,Loyola Chicago,NA,NA,70,60,2019-12-30
401178706,Northern Kentucky,Milwaukee,NA,NA,61,49,2019-12-30
401178707,Wright State,Green Bay,NA,NA,70,58,2019-12-30
401169284,Georgia Southern,Tulane,NA,NA,40,56,2019-12-30
401176894,Wofford,Kansas,NA,NA,64,83,2019-12-30
401178259,Saint Mary's,Santa Clara,NA,NA,95,87,2019-12-30
401174689,Montana State,Northern Arizona,NA,NA,72,64,2019-12-30
401177026,Nebraska Wesleyan,Air Force,NA,NA,42,93,2019-12-30
401174591,Portland State,Southern Utah,NA,NA,58,71,2019-12-30
401174594,Weber State,Idaho,NA,NA,50,70,2019-12-30
401174593,Idaho State,Eastern Washington,NA,NA,67,47,2019-12-30
401177528,Ottawa (AZ),UC Santa Barbara,NA,NA,57,72,2019-12-30
401174592,Montana,Sacramento State,NA,NA,64,60,2019-12-30
