game_id,away,home,away_rank,home_rank,away_score,home_score,date
400995580,UConn,Temple,1,NA,113,57,2018-01-21
400995072,Florida State,Louisville,12,2,50,49,2018-01-21
400987792,Mississippi State,Tennessee,3,6,71,52,2018-01-21
400995068,Clemson,Notre Dame,NA,5,37,90,2018-01-21
400994471,Oregon State,Oregon,18,7,63,75,2018-01-21
400987750,South Carolina,Kentucky,10,NA,81,64,2018-01-21
400987647,Arkansas,Missouri,NA,11,54,88,2018-01-21
400994470,Stanford,UCLA,NA,13,53,64,2018-01-21
400995071,Duke,North Carolina,15,NA,86,92,2018-01-21
400993634,Iowa,Minnesota,20,NA,72,77,2018-01-21
400994468,California,USC,21,NA,62,59,2018-01-21
400994469,Colorado,Arizona State,NA,22,59,73,2018-01-21
400993745,Nebraska,Rutgers,NA,25,52,42,2018-01-21
400995186,Binghamton,UMass Lowell,NA,NA,76,46,2018-01-21
400995820,Marquette,Villanova,NA,NA,67,57,2018-01-21
400996233,George Washington,Dayton,NA,NA,55,66,2018-01-21
400996236,George Mason,Duquesne,NA,NA,64,71,2018-01-21
400996385,Colgate,Loyola (MD),NA,NA,55,70,2018-01-21
400998783,Valparaiso,Southern Illinois,NA,NA,63,74,2018-01-21
400995066,Virginia Tech,Virginia,NA,NA,52,61,2018-01-21
400995067,Miami,Boston College,NA,NA,65,43,2018-01-21
400987699,Ole Miss,Florida,NA,NA,60,61,2018-01-21
400995821,Providence,Butler,NA,NA,57,68,2018-01-21
400995822,St. John's,Seton Hall,NA,NA,57,62,2018-01-21
400995161,Albany,UMBC,NA,NA,78,75,2018-01-21
400997141,Delaware,Elon,NA,NA,51,64,2018-01-21
400997460,Western Kentucky,Marshall,NA,NA,86,66,2018-01-21
400998431,UIC,Northern Kentucky,NA,NA,53,61,2018-01-21
400998780,Bradley,Evansville,NA,NA,117,59,2018-01-21
400998403,IUPUI,Wright State,NA,NA,64,61,2018-01-21
400997142,Towson,Charleston,NA,NA,83,58,2018-01-21
400997143,Drexel,Hofstra,NA,NA,58,47,2018-01-21
400997144,James Madison,UNC Wilmington,NA,NA,63,48,2018-01-21
400997145,William & Mary,Northeastern,NA,NA,46,64,2018-01-21
400998782,Illinois State,Indiana State,NA,NA,49,52,2018-01-21
400995581,Memphis,Cincinnati,NA,NA,53,64,2018-01-21
400995582,Tulsa,Tulane,NA,NA,39,70,2018-01-21
400995219,Hartford,Vermont,NA,NA,47,53,2018-01-21
400995288,New Hampshire,Stony Brook,NA,NA,51,50,2018-01-21
400994746,Rider,Marist,NA,NA,67,68,2018-01-21
400995823,DePaul,Georgetown,NA,NA,78,62,2018-01-21
400996237,Fordham,Richmond,NA,NA,43,38,2018-01-21
400996234,Saint Joseph's,Saint Louis,NA,NA,73,96,2018-01-21
400996235,VCU,UMass,NA,NA,75,79,2018-01-21
400995069,Wake Forest,Georgia Tech,NA,NA,67,79,2018-01-21
400995070,Pittsburgh,Syracuse,NA,NA,52,70,2018-01-21
400994466,Utah,Arizona,NA,NA,80,56,2018-01-21
400987673,Auburn,Georgia,NA,NA,48,60,2018-01-21
400987600,Vanderbilt,Alabama,NA,NA,75,77,2018-01-21
400998781,Loyola Chicago,Missouri State,NA,NA,36,75,2018-01-21
400994467,Washington State,Washington,NA,NA,49,56,2018-01-21
400995583,South Florida,Wichita State,NA,NA,56,64,2018-01-21
400993764,Northwestern,Wisconsin,NA,NA,46,58,2018-01-21
