game_id,away,home,away_rank,home_rank,away_score,home_score,date
401171164,Louisville,Ohio State,2,NA,60,67,2019-12-05
401169237,UConn,Seton Hall,4,NA,92,78,2019-12-05
401171163,Michigan State,Florida State,19,8,68,78,2019-12-05
401171162,Maryland,NC State,9,13,59,66,2019-12-05
401174114,Gonzaga,Montana State,18,NA,70,55,2019-12-05
401171166,Syracuse,Michigan,NA,24,76,84,2019-12-05
401175817,Morehead State,Dayton,NA,NA,41,58,2019-12-05
401178672,Valparaiso,Detroit Mercy,NA,NA,77,58,2019-12-05
401179831,Waldorf College,Drake,NA,NA,18,103,2019-12-05
401171159,Illinois,North Carolina,NA,NA,60,85,2019-12-05
401178477,Longwood,Norfolk State,NA,NA,46,49,2019-12-05
401178108,Richmond,Maryland-Eastern Shore,NA,NA,64,52,2019-12-05
401169238,Cincinnati,VCU,NA,NA,58,56,2019-12-05
401171167,Virginia,Rutgers,NA,NA,63,73,2019-12-05
401169236,Tulsa,Abilene Christian,NA,NA,63,73,2019-12-05
401171165,Pittsburgh,Penn State,NA,NA,73,78,2019-12-05
401171168,Wake Forest,East Tennessee State,NA,NA,60,67,2019-12-05
401171160,Wisconsin,Georgia Tech,NA,NA,41,60,2019-12-05
401171161,Purdue,Virginia Tech,NA,NA,54,67,2019-12-05
401166754,Iowa State,Alabama,NA,NA,75,66,2019-12-05
401178110,Fordham,Manhattan,NA,NA,51,45,2019-12-05
401175400,Binghamton,Cornell,NA,NA,59,56,2019-12-05
401176159,New Hampshire,UMass,NA,NA,65,67,2019-12-05
401177828,Old Dominion,William & Mary,NA,NA,69,58,2019-12-05
401179635,NC Pembroke,Coastal Carolina,NA,NA,44,86,2019-12-05
401179671,Georgia State,Furman,NA,NA,55,62,2019-12-05
401174259,Oakwood,North Alabama,NA,NA,38,120,2019-12-05
401175613,UMass Lowell,Central Connecticut,NA,NA,56,54,2019-12-05
401178109,Newberry,Davidson,NA,NA,46,75,2019-12-05
401178816,Iona,Central Michigan,NA,NA,50,70,2019-12-05
401177698,McNeese,Louisiana Tech,NA,NA,54,79,2019-12-05
401179832,North Dakota State,Bradley,NA,NA,64,70,2019-12-05
401166946,Florida,Prairie View A&M,NA,NA,51,44,2019-12-05
401167009,Saint Louis,Missouri,NA,NA,58,83,2019-12-05
401167032,Tennessee Tech,Vanderbilt,NA,NA,61,75,2019-12-05
401179778,Coppin State,South Dakota State,NA,NA,41,94,2019-12-05
401178673,Northern Illinois,Milwaukee,NA,NA,65,78,2019-12-05
401174566,Weber State,UTEP,NA,NA,51,70,2019-12-05
401180008,Oral Roberts,Utah,NA,NA,58,78,2019-12-05
401177513,Boston University,UC Davis,NA,NA,68,75,2019-12-05
401177514,Pacific,UC Santa Barbara,NA,NA,63,53,2019-12-05
401173821,UC Riverside,California Baptist,NA,NA,80,64,2019-12-05
