game_id,away,home,away_rank,home_rank,away_score,home_score,date
401090620,East Carolina,UConn,NA,5,55,118,2019-02-06
401090896,Rhode Island,La Salle,NA,NA,71,77,2019-02-06
401094482,New Mexico,San Diego State,NA,NA,59,61,2019-02-06
401094652,Minnesota,Indiana,NA,NA,65,61,2019-02-06
401094771,Penn State,Ohio State,NA,NA,73,78,2019-02-06
401095956,Lamar,Abilene Christian,NA,NA,63,60,2019-02-06
401090897,Richmond,Dayton,NA,NA,50,71,2019-02-06
401090898,Davidson,Saint Joseph's,NA,NA,54,66,2019-02-06
401090899,Saint Louis,Fordham,NA,NA,51,54,2019-02-06
401090900,George Washington,George Mason,NA,NA,46,61,2019-02-06
401090901,VCU,St. Bonaventure,NA,NA,59,50,2019-02-06
401092154,Akron,Ohio,NA,NA,70,92,2019-02-06
401092291,Wofford,UNC Greensboro,NA,NA,61,77,2019-02-06
401093648,Binghamton,Stony Brook,NA,NA,53,68,2019-02-06
401093670,UMBC,Hartford,NA,NA,47,92,2019-02-06
401093690,Vermont,Maine,NA,NA,45,66,2019-02-06
401093705,UMass Lowell,New Hampshire,NA,NA,46,54,2019-02-06
401094156,Bowling Green,Northern Illinois,NA,NA,47,88,2019-02-06
401094157,Ball State,Central Michigan,NA,NA,63,81,2019-02-06
401094158,Western Michigan,Kent State,NA,NA,51,55,2019-02-06
401094159,Toledo,Buffalo,NA,NA,63,73,2019-02-06
401094160,Eastern Michigan,Miami (OH),NA,NA,58,63,2019-02-06
401095626,Western Illinois,Purdue Fort Wayne,NA,NA,90,61,2019-02-06
401096165,Houston Baptist,Stephen F. Austin,NA,NA,53,65,2019-02-06
401096325,Sam Houston State,McNeese,NA,NA,93,80,2019-02-06
401096413,Northwestern State,New Orleans,NA,NA,73,84,2019-02-06
401096752,Texas A&M-CC,SE Louisiana,NA,NA,45,56,2019-02-06
401095007,TCU,Texas Tech,NA,NA,70,63,2019-02-06
401095605,Denver,Oral Roberts,NA,NA,66,74,2019-02-06
401090621,Wichita State,Memphis,NA,NA,57,48,2019-02-06
401090622,South Florida,Tulane,NA,NA,50,45,2019-02-06
401090623,SMU,Tulsa,NA,NA,35,49,2019-02-06
401095654,Omaha,South Dakota,NA,NA,33,78,2019-02-06
401093365,Kansas State,Kansas,NA,NA,72,62,2019-02-06
401094483,Air Force,Wyoming,NA,NA,60,80,2019-02-06
401094484,Boise State,UNLV,NA,NA,64,57,2019-02-06
401094485,Fresno State,Utah State,NA,NA,64,53,2019-02-06
401094974,Oklahoma,Oklahoma State,NA,NA,74,84,2019-02-06
401094486,Colorado State,Nevada,NA,NA,57,68,2019-02-06
401092763,Long Beach State,Cal Poly,NA,NA,59,66,2019-02-06
