game_id,away,home,away_rank,home_rank,away_score,home_score,date
401092088,Syracuse,Louisville,15,2,51,76,2019-02-07
401092089,Notre Dame,Miami,4,25,65,72,2019-02-07
401092086,NC State,Florida State,9,24,70,75,2019-02-07
401094691,Northwestern,Maryland,NA,10,57,72,2019-02-07
401091614,Ole Miss,South Carolina,NA,12,42,76,2019-02-07
401094675,Michigan State,Iowa,23,16,71,86,2019-02-07
401091611,Texas A&M,Missouri,18,NA,65,70,2019-02-07
401091613,Kentucky,Auburn,19,NA,78,68,2019-02-07
401094289,Arizona State,Washington State,20,NA,61,46,2019-02-07
401092522,UTSA,Florida International,NA,NA,40,51,2019-02-07
401094222,Texas State,Appalachian State,NA,NA,56,77,2019-02-07
401094038,Saint Mary's,BYU,NA,NA,78,75,2019-02-07
401094885,Southern Utah,Weber State,NA,NA,66,67,2019-02-07
401096085,Belmont,Eastern Kentucky,NA,NA,87,52,2019-02-07
401092292,Furman,Western Carolina,NA,NA,53,28,2019-02-07
401096278,Tennessee State,Morehead State,NA,NA,55,71,2019-02-07
401096204,Eastern Illinois,Murray State,NA,NA,51,60,2019-02-07
401095505,UL Monroe,Georgia State,NA,NA,46,68,2019-02-07
401095464,UT Arlington,Coastal Carolina,NA,NA,67,64,2019-02-07
401092523,North Texas,Marshall,NA,NA,55,67,2019-02-07
401096362,Tennessee Tech,Southeast Missouri State,NA,NA,53,62,2019-02-07
401096251,Jacksonville State,UT Martin,NA,NA,72,77,2019-02-07
401096048,SIU-Edwardsville,Austin Peay,NA,NA,65,77,2019-02-07
401095487,Louisiana,Georgia Southern,NA,NA,71,79,2019-02-07
401092520,UAB,Old Dominion,NA,NA,69,61,2019-02-07
401092521,Rice,Western Kentucky,NA,NA,68,46,2019-02-07
401093309,Marist,Manhattan,NA,NA,62,51,2019-02-07
401093310,Niagara,Quinnipiac,NA,NA,42,62,2019-02-07
401093311,Siena,Iona,NA,NA,66,45,2019-02-07
401093312,Canisius,Fairfield,NA,NA,65,72,2019-02-07
401093313,Monmouth,Rider,NA,NA,50,65,2019-02-07
401094724,Nebraska,Michigan,NA,NA,61,67,2019-02-07
401094629,Illinois,Purdue,NA,NA,50,72,2019-02-07
401092518,Middle Tennessee,Charlotte,NA,NA,62,55,2019-02-07
401092519,UTEP,Florida Atlantic,NA,NA,70,44,2019-02-07
401090902,Duquesne,UMass,NA,NA,66,69,2019-02-07
401091615,Alabama,Florida,NA,NA,55,57,2019-02-07
401092087,Pittsburgh,Georgia Tech,NA,NA,55,67,2019-02-07
401092090,Duke,North Carolina,NA,NA,85,69,2019-02-07
401092091,Boston College,Virginia,NA,NA,77,79,2019-02-07
401092092,Clemson,Wake Forest,NA,NA,69,53,2019-02-07
401095543,Troy,Little Rock,NA,NA,72,76,2019-02-07
401095641,North Dakota State,North Dakota,NA,NA,58,70,2019-02-07
401095280,Wright State,Milwaukee,NA,NA,73,69,2019-02-07
401095281,Northern Kentucky,Green Bay,NA,NA,42,70,2019-02-07
401095445,South Alabama,Arkansas State,NA,NA,58,69,2019-02-07
401093138,California Baptist,Chicago State,NA,NA,93,67,2019-02-07
401093139,Grand Canyon,UT Rio Grande Valley,NA,NA,42,49,2019-02-07
401093140,CSU Bakersfield,New Mexico State,NA,NA,48,61,2019-02-07
401094036,Pacific,San Diego,NA,NA,70,53,2019-02-07
401091612,Arkansas,LSU,NA,NA,34,71,2019-02-07
401094886,Montana,Idaho,NA,NA,68,76,2019-02-07
401094888,Northern Arizona,Idaho State,NA,NA,81,77,2019-02-07
401094887,Montana State,Eastern Washington,NA,NA,61,47,2019-02-07
401094889,Sacramento State,Portland State,NA,NA,58,74,2019-02-07
401092764,UC Davis,UC Santa Barbara,NA,NA,70,44,2019-02-07
401092765,Hawai'i,UC Irvine,NA,NA,70,68,2019-02-07
401092766,CSU Fullerton,UC Riverside,NA,NA,59,62,2019-02-07
401094037,Loyola Marymount,Santa Clara,NA,NA,69,60,2019-02-07
401094262,Arizona,Washington,NA,NA,69,59,2019-02-07
401094035,Pepperdine,San Francisco,NA,NA,72,66,2019-02-07
