game_id,away,home,away_rank,home_rank,away_score,home_score,date
400922548,Thomas University,Florida A&M,NA,NA,65,74,2016-11-28
400911670,Presbyterian,East Carolina,NA,NA,46,54,2016-11-28
400912346,Indiana State,Eastern Illinois,NA,NA,88,61,2016-11-28
400914054,Murray State,East Tennessee State,NA,NA,60,79,2016-11-28
400914055,Newberry,Furman,NA,NA,41,67,2016-11-28
400920290,Fairleigh Dickinson,Army,NA,NA,58,86,2016-11-28
400920474,Cornell,St. Francis (PA),NA,NA,78,72,2016-11-28
400920511,New Hampshire,Boston University,NA,NA,59,51,2016-11-28
400920695,Delaware State,William & Mary,NA,NA,48,82,2016-11-28
400921983,Kentucky Christian,Morehead State,NA,NA,52,100,2016-11-28
400912960,Mississippi Valley State,UAB,NA,NA,46,80,2016-11-28
400912347,Little Rock,Missouri State,NA,NA,58,47,2016-11-28
400913406,Youngstown State,Northern Arizona,NA,NA,49,70,2016-11-28
400911464,Whittier,CSU Fullerton,NA,NA,49,97,2016-11-28
