play_id,period,time_remaining_period,secs_remaining,secs_remaining_absolute,description,home_score,away_score,score_diff,play_length,win_prob,home,away,home_time_out_remaining,away_time_out_remaining,home_timeout_ind,away_timeout_ind,home_favored_by,game_id,date,whichScored
1,1,9:46,2386,2386,Chanelle Molina missed Three Point Jumper.,0,0,0,4,0.5,Washington State,CSU Northridge,4,4,0,0,NA,401177506,2019-11-24,NA
2,1,9:42,2382,2382,Ula Motuga Offensive Rebound.,0,0,0,13,0.5,Washington State,CSU Northridge,4,4,0,0,NA,401177506,2019-11-24,
3,1,9:29,2369,2369,Borislava Hristova missed Three Point Jumper.,0,0,0,4,0.5,Washington State,CSU Northridge,4,4,0,0,NA,401177506,2019-11-24,
4,1,9:25,2365,2365,Jordyn Jackson Defensive Rebound.,0,0,0,13,0.5,Washington State,CSU Northridge,4,4,0,0,NA,401177506,2019-11-24,
5,1,9:12,2352,2352,Jordyn Jackson made Three Point Jumper. Assisted by De'Jionae Calloway.,0,3,-3,27,0.4326567000509638,Washington State,CSU Northridge,4,4,0,0,NA,401177506,2019-11-24,CSU Northridge
6,1,8:45,2325,2325,Shir Levy missed Three Point Jumper.,0,3,-3,4,0.4317837894411538,Washington State,CSU Northridge,4,4,0,0,NA,401177506,2019-11-24,
7,1,8:41,2321,2321,Hayley Tanabe Defensive Rebound.,0,3,-3,14,0.4316533888996481,Washington State,CSU Northridge,4,4,0,0,NA,401177506,2019-11-24,
8,1,8:27,2307,2307,Meghann Henderson Turnover.,0,3,-3,0,0.43119494023910326,Washington State,CSU Northridge,4,4,0,0,NA,401177506,2019-11-24,
9,1,8:27,2307,2307,Shir Levy Steal.,0,3,-3,6,0.43119494023910326,Washington State,CSU Northridge,4,4,0,0,NA,401177506,2019-11-24,
10,1,8:21,2301,2301,Borislava Hristova made Layup. Assisted by Chanelle Molina.,2,3,-1,22,0.4768679886209129,Washington State,CSU Northridge,4,4,0,0,NA,401177506,2019-11-24,Washington State
11,1,7:59,2279,2279,De'Jionae Calloway missed Jumper.,2,3,-1,3,0.4766209850294595,Washington State,CSU Northridge,4,4,0,0,NA,401177506,2019-11-24,
12,1,7:56,2276,2276,Ula Motuga Defensive Rebound.,2,3,-1,13,0.476587121439937,Washington State,CSU Northridge,4,4,0,0,NA,401177506,2019-11-24,
13,1,7:43,2263,2263,Emma Nankervis Turnover.,2,3,-1,0,0.47643991116827855,Washington State,CSU Northridge,4,4,0,0,NA,401177506,2019-11-24,
14,1,7:43,2263,2263,Meghann Henderson Steal.,2,3,-1,14,0.47643991116827855,Washington State,CSU Northridge,4,4,0,0,NA,401177506,2019-11-24,
15,1,7:29,2249,2249,Foul on Lauren Shymkewicz.,2,3,-1,19,0.47628057622372727,Washington State,CSU Northridge,4,4,0,0,NA,401177506,2019-11-24,
16,1,7:10,2230,2230,Emma Nankervis made Layup. Assisted by Borislava Hristova.,4,3,1,15,0.523936865765826,Washington State,CSU Northridge,4,4,0,0,NA,401177506,2019-11-24,Washington State
17,1,6:55,2215,2215,De'Jionae Calloway missed Layup.,4,3,1,2,0.5241094005077541,Washington State,CSU Northridge,4,4,0,0,NA,401177506,2019-11-24,
18,1,6:53,2213,2213,Emma Nankervis Defensive Rebound.,4,3,1,9,0.5241324577688037,Washington State,CSU Northridge,4,4,0,0,NA,401177506,2019-11-24,
19,1,6:44,2204,2204,Shir Levy missed Three Point Jumper.,4,3,1,3,0.5242363573899839,Washington State,CSU Northridge,4,4,0,0,NA,401177506,2019-11-24,
20,1,6:41,2201,2201,CSU Northridge Defensive Rebound.,4,3,1,20,0.5242710400022217,Washington State,CSU Northridge,4,4,0,0,NA,401177506,2019-11-24,
21,1,6:21,2181,2181,Hayley Tanabe missed Layup.,4,3,1,2,0.5245028241138812,Washington State,CSU Northridge,4,4,0,0,NA,401177506,2019-11-24,
