game_id,away,home,away_rank,home_rank,away_score,home_score,date
401174337,Shorter,Kennesaw State,NA,NA,55,94,2020-02-11
401179340,UNC Asheville,Presbyterian,NA,NA,64,48,2020-02-11
401176699,South Carolina Upstate,Charleston Southern,NA,NA,71,64,2020-02-11
401176723,Longwood,Gardner-Webb,NA,NA,70,73,2020-02-11
401176745,Winthrop,Hampton,NA,NA,48,62,2020-02-11
401178896,Monmouth,Iona,NA,NA,56,50,2020-02-11
401178897,Marist,Rider,NA,NA,63,58,2020-02-11
401176672,Campbell,High Point,NA,NA,68,66,2020-02-11
401176947,Kansas State,West Virginia,NA,NA,56,55,2020-02-11
401177136,East Carolina,SMU,NA,NA,45,53,2020-02-11
401176948,Oklahoma State,Oklahoma,NA,NA,73,69,2020-02-11
