game_id,away,home,away_rank,home_rank,away_score,home_score,date
401092607,Texas,Oklahoma State,15,NA,61,55,2019-02-12
401093319,Manhattan,Monmouth,NA,NA,63,71,2019-02-12
401093320,Iona,Rider,NA,NA,64,75,2019-02-12
401095792,NJIT,Florida Gulf Coast,NA,NA,42,61,2019-02-12
401095814,Jacksonville,Stetson,NA,NA,46,54,2019-02-12
401095828,Kennesaw State,North Florida,NA,NA,66,74,2019-02-12
401095850,Lipscomb,Liberty,NA,NA,60,74,2019-02-12
401095867,Campbell,Hampton,NA,NA,50,61,2019-02-12
401095889,High Point,Charleston Southern,NA,NA,69,62,2019-02-12
401095908,Gardner-Webb,Winthrop,NA,NA,65,52,2019-02-12
401095972,South Carolina Upstate,Longwood,NA,NA,58,80,2019-02-12
401095982,Presbyterian,UNC Asheville,NA,NA,45,51,2019-02-12
401118753,Cal State-Los Angeles,Pepperdine,NA,NA,56,80,2019-02-12
