game_id,away,home,away_rank,home_rank,away_score,home_score,date
400994025,Baylor,Texas,3,6,93,87,2018-02-19
400994519,UCLA,Oregon,10,8,94,101,2018-02-19
400995126,Florida State,Duke,9,20,66,79,2018-02-19
400987732,Georgia,Ole Miss,19,NA,66,52,2018-02-19
400998393,Green Bay,UIC,22,NA,66,37,2018-02-19
400995989,Bryant,Wagner,NA,NA,70,60,2018-02-19
400999038,Howard,North Carolina Central,NA,NA,77,78,2018-02-19
400999027,Savannah State,Hampton,NA,NA,41,88,2018-02-19
400998359,Cleveland State,Wright State,NA,NA,70,63,2018-02-19
400998435,Youngstown State,Northern Kentucky,NA,NA,60,59,2018-02-19
400998978,Bethune-Cookman,Morgan State,NA,NA,64,57,2018-02-19
400998993,Coppin State,Delaware State,NA,NA,66,70,2018-02-19
400999050,Maryland-Eastern Shore,North Carolina A&T,NA,NA,60,65,2018-02-19
400999074,South Carolina State,Norfolk State,NA,NA,49,63,2018-02-19
400996026,Fairleigh Dickinson,St. Francis (PA),NA,NA,61,80,2018-02-19
400998871,Southern,Alabama A&M,NA,NA,58,46,2018-02-19
400998889,Alcorn State,Alabama State,NA,NA,65,57,2018-02-19
400998921,Texas Southern,Arkansas-Pine Bluff,NA,NA,59,61,2018-02-19
400998942,Prairie View A&M,Mississippi Valley State,NA,NA,75,74,2018-02-19
400996086,Sacred Heart,Robert Morris,NA,NA,49,60,2018-02-19
400998375,Oakland,Detroit Mercy,NA,NA,85,74,2018-02-19
400995127,Syracuse,Pittsburgh,NA,NA,62,53,2018-02-19
400996005,Central Connecticut,Mt. St. Mary's,NA,NA,56,76,2018-02-19
400993432,NJIT,Jacksonville,NA,NA,53,73,2018-02-19
400993433,Lipscomb,Stetson,NA,NA,71,91,2018-02-19
400993434,South Carolina Upstate,North Florida,NA,NA,61,79,2018-02-19
400993435,Kennesaw State,Florida Gulf Coast,NA,NA,51,78,2018-02-19
400994792,Fairfield,Saint Peter's,NA,NA,62,40,2018-02-19
400998408,Milwaukee,IUPUI,NA,NA,67,60,2018-02-19
