play_id,period,time_remaining_period,secs_remaining,secs_remaining_absolute,description,home_score,away_score,score_diff,play_length,win_prob,home,away,home_time_out_remaining,away_time_out_remaining,home_timeout_ind,away_timeout_ind,home_favored_by,game_id,date,whichScored
1,1,9:33,2373,2373,Melissa Dailey missed Three Point Jumper.,0,0,0,0,0.5,Denver,North Dakota,4,4,0,0,NA,401119778,2019-03-10,NA
2,1,9:33,2373,2373,Sydney Mech Defensive Rebound.,0,0,0,14,0.5,Denver,North Dakota,4,4,0,0,NA,401119778,2019-03-10,
3,1,9:19,2359,2359,Sydney Mech missed Three Point Jumper.,0,0,0,0,0.5,Denver,North Dakota,4,4,0,0,NA,401119778,2019-03-10,
4,1,9:19,2359,2359,Bailey Strand Defensive Rebound.,0,0,0,24,0.5,Denver,North Dakota,4,4,0,0,NA,401119778,2019-03-10,
5,1,8:55,2335,2335,Lexi Klabo missed Three Point Jumper.,0,0,0,0,0.5,Denver,North Dakota,4,4,0,0,NA,401119778,2019-03-10,
6,1,8:55,2335,2335,Claire Gritt Defensive Rebound.,0,0,0,10,0.5,Denver,North Dakota,4,4,0,0,NA,401119778,2019-03-10,
7,1,8:45,2325,2325,Foul on Bailey Strand.,0,0,0,5,0.5,Denver,North Dakota,4,4,0,0,NA,401119778,2019-03-10,
8,1,8:40,2320,2320,Maidson Nelson made Layup.,2,0,2,18,0.545745316074961,Denver,North Dakota,4,4,0,0,NA,401119778,2019-03-10,Denver
9,1,8:22,2302,2302,Jill Morton made Three Point Jumper. Assisted by Faith Dooley.,2,3,-1,14,0.4768791578380667,Denver,North Dakota,4,4,0,0,NA,401119778,2019-03-10,North Dakota
10,1,8:08,2288,2288,Lauren Loven missed Three Point Jumper.,2,3,-1,0,0.47672232091729994,Denver,North Dakota,4,4,0,0,NA,401119778,2019-03-10,
11,1,8:08,2288,2288,Faith Dooley Defensive Rebound.,2,3,-1,9,0.47672232091729994,Denver,North Dakota,4,4,0,0,NA,401119778,2019-03-10,
12,1,7:59,2279,2279,Lexi Klabo Turnover.,2,3,-1,1,0.4766209850294595,Denver,North Dakota,4,4,0,0,NA,401119778,2019-03-10,
13,1,7:58,2278,2278,Claire Gritt Turnover.,2,3,-1,8,0.47660970179848494,Denver,North Dakota,4,4,0,0,NA,401119778,2019-03-10,
14,1,7:50,2270,2270,Melissa Dailey Turnover.,2,3,-1,1,0.4765192710882224,Denver,North Dakota,4,4,0,0,NA,401119778,2019-03-10,
15,1,7:49,2269,2269,Sydney Mech Steal.,2,3,-1,7,0.47650794703677646,Denver,North Dakota,4,4,0,0,NA,401119778,2019-03-10,
16,1,7:42,2262,2262,Samantha Romanowski made Three Point Jumper. Assisted by Claire Gritt.,5,3,2,21,0.547038345861369,Denver,North Dakota,4,4,0,0,NA,401119778,2019-03-10,Denver
17,1,7:21,2241,2241,Lexi Klabo missed Jumper.,5,3,2,0,0.5475138833251382,Denver,North Dakota,4,4,0,0,NA,401119778,2019-03-10,
18,1,7:21,2241,2241,Lauren Loven Defensive Rebound.,5,3,2,12,0.5475138833251382,Denver,North Dakota,4,4,0,0,NA,401119778,2019-03-10,
19,1,7:09,2229,2229,Sydney Mech missed Jumper.,5,3,2,0,0.547787062890142,Denver,North Dakota,4,4,0,0,NA,401119778,2019-03-10,
20,1,7:09,2229,2229,Maidson Nelson Offensive Rebound.,5,3,2,13,0.547787062890142,Denver,North Dakota,4,4,0,0,NA,401119778,2019-03-10,
21,1,6:56,2216,2216,Sydney Mech missed Layup.,5,3,2,0,0.548084061544881,Denver,North Dakota,4,4,0,0,NA,401119778,2019-03-10,
22,1,6:56,2216,2216,Melissa Dailey Defensive Rebound.,5,3,2,10,0.548084061544881,Denver,North Dakota,4,4,0,0,NA,401119778,2019-03-10,
23,1,6:46,2206,2206,Lexi Klabo Turnover.,5,3,2,1,0.5483131976075708,Denver,North Dakota,4,4,0,0,NA,401119778,2019-03-10,
24,1,6:45,2205,2205,Samantha Romanowski Steal.,5,3,2,5,0.5483361412138311,Denver,North Dakota,4,4,0,0,NA,401119778,2019-03-10,
25,1,6:40,2200,2200,Lauren Loven missed Three Point Jumper.,5,3,2,0,0.5484509368654422,Denver,North Dakota,4,4,0,0,NA,401119778,2019-03-10,
26,1,6:40,2200,2200,Lexi Klabo Defensive Rebound.,5,3,2,20,0.5484509368654422,Denver,North Dakota,4,4,0,0,NA,401119778,2019-03-10,
27,1,6:20,2180,2180,Melissa Dailey made Three Point Jumper. Assisted by Jill Morton.,5,6,-1,13,0.47548556302100853,Denver,North Dakota,4,4,0,0,NA,401119778,2019-03-10,North Dakota
28,1,6:07,2167,2167,Lauren Loven made Three Point Jumper. Assisted by Samantha Romanowski.,8,6,2,23,0.5492114226540541,Denver,North Dakota,4,4,0,0,NA,401119778,2019-03-10,Denver
29,1,5:44,2144,2144,Foul on Sydney Mech.,8,6,2,16,0.549745172445259,Denver,North Dakota,4,4,0,0,NA,401119778,2019-03-10,
30,1,5:28,2128,2128,Melissa Dailey missed Three Point Jumper.,8,6,2,0,0.5501189748240702,Denver,North Dakota,4,4,0,0,NA,401119778,2019-03-10,
31,1,5:28,2128,2128,Denver Defensive Rebound.,8,6,2,13,0.5501189748240702,Denver,North Dakota,4,4,0,0,NA,401119778,2019-03-10,
32,1,5:15,2115,2115,Tsimba Malonga missed Layup.,8,6,2,0,0.5504243083587975,Denver,North Dakota,4,4,0,0,NA,401119778,2019-03-10,
33,1,5:15,2115,2115,Jasmine Jeffcoat Offensive Rebound.,8,6,2,2,0.5504243083587975,Denver,North Dakota,4,4,0,0,NA,401119778,2019-03-10,
34,1,5:13,2113,2113,Jasmine Jeffcoat Turnover.,8,6,2,12,0.5504714167946465,Denver,North Dakota,4,4,0,0,NA,401119778,2019-03-10,
35,1,5:01,2101,2101,Jill Morton made Three Point Jumper. Assisted by Melissa Dailey.,8,9,-1,9,0.47455686567115635,Denver,North Dakota,4,4,0,0,NA,401119778,2019-03-10,North Dakota
36,1,4:52,2092,2092,Jasmine Jeffcoat made Layup.,10,9,1,7,0.5255507035274625,Denver,North Dakota,4,4,0,0,NA,401119778,2019-03-10,Denver
37,1,4:45,2085,2085,Jill Morton missed Jumper.,10,9,1,0,0.5256346501751078,Denver,North Dakota,4,4,0,0,NA,401119778,2019-03-10,
38,1,4:45,2085,2085,Tsimba Malonga Defensive Rebound.,10,9,1,9,0.5256346501751078,Denver,North Dakota,4,4,0,0,NA,401119778,2019-03-10,
39,1,4:36,2076,2076,Lauren Loven made Three Point Jumper. Assisted by Tsimba Malonga.,13,9,4,22,0.6016276921538536,Denver,North Dakota,4,4,0,0,NA,401119778,2019-03-10,Denver
