game_id,away,home,away_rank,home_rank,away_score,home_score,date
400911816,Memphis,UConn,NA,1,48,91,2017-02-25
400905176,Texas Tech,Baylor,NA,4,48,86,2017-02-25
400914010,Utah,Washington,NA,11,77,84,2017-02-25
400911183,Oklahoma,TCU,16,NA,73,64,2017-02-25
400911817,Cincinnati,Temple,NA,23,64,88,2017-02-25
400920738,Detroit Mercy,Youngstown State,NA,NA,83,67,2017-02-25
400920387,Sacred Heart,Robert Morris,NA,NA,56,66,2017-02-25
400943861,St. Bonaventure,La Salle,NA,NA,70,73,2017-02-25
400921743,McNeese,Texas A&M-CC,NA,NA,66,77,2017-02-25
400920336,LIU Brooklyn,Mt. St. Mary's,NA,NA,43,56,2017-02-25
400921400,UL Monroe,Appalachian State,NA,NA,61,79,2017-02-25
400921435,Louisiana,Coastal Carolina,NA,NA,68,71,2017-02-25
400920720,Oakland,Cleveland State,NA,NA,93,79,2017-02-25
400917337,Jacksonville,North Florida,NA,NA,69,59,2017-02-25
400917339,South Carolina Upstate,NJIT,NA,NA,66,70,2017-02-25
400920267,Bryant,Wagner,NA,NA,58,55,2017-02-25
400920288,St. Francis (BKN),Central Connecticut,NA,NA,44,71,2017-02-25
400914348,Indiana,Illinois,NA,NA,74,60,2017-02-25
400914569,CSU Bakersfield,Chicago State,NA,NA,71,67,2017-02-25
400913120,Charlotte,Marshall,NA,NA,89,75,2017-02-25
400913329,Bowling Green,Buffalo,NA,NA,64,62,2017-02-25
400913589,Liberty,Winthrop,NA,NA,78,63,2017-02-25
400920210,North Dakota State,Oral Roberts,NA,NA,64,71,2017-02-25
400917338,Lipscomb,Kennesaw State,NA,NA,69,96,2017-02-25
400913332,Central Michigan,Ball State,NA,NA,73,81,2017-02-25
400913333,Western Michigan,Toledo,NA,NA,67,75,2017-02-25
400913858,Canisius,Quinnipiac,NA,NA,49,62,2017-02-25
400913328,Akron,Kent State,NA,NA,69,73,2017-02-25
400914153,Wofford,Chattanooga,NA,NA,56,76,2017-02-25
400914154,Furman,East Tennessee State,NA,NA,66,75,2017-02-25
400913610,Hampton,Morgan State,NA,NA,71,58,2017-02-25
400913635,New Orleans,Northwestern State,NA,NA,93,95,2017-02-25
400913330,Miami (OH),Ohio,NA,NA,63,77,2017-02-25
400911814,SMU,UCF,NA,NA,37,63,2017-02-25
400921520,Florida A&M,South Carolina State,NA,NA,81,61,2017-02-25
400921625,Loyola (MD),American,NA,NA,59,66,2017-02-25
400921626,Holy Cross,Boston University,NA,NA,56,68,2017-02-25
400921627,Colgate,Lafayette,NA,NA,85,90,2017-02-25
400921295,Bethune-Cookman,North Carolina Central,NA,NA,62,52,2017-02-25
400921006,Maryland-Eastern Shore,Delaware State,NA,NA,79,72,2017-02-25
400921025,Savannah State,North Carolina A&T,NA,NA,54,89,2017-02-25
400921754,SE Louisiana,Nicholls,NA,NA,57,92,2017-02-25
400921958,Jacksonville State,Morehead State,NA,NA,82,85,2017-02-25
400923085,Gardner-Webb,Campbell,NA,NA,56,67,2017-02-25
400923087,High Point,Presbyterian,NA,NA,72,64,2017-02-25
400923092,UNC Asheville,Radford,NA,NA,73,76,2017-02-25
400943862,Rhode Island,Saint Joseph's,NA,NA,51,77,2017-02-25
400943863,George Mason,Duquesne,NA,NA,55,66,2017-02-25
400913331,Northern Illinois,Eastern Michigan,NA,NA,81,71,2017-02-25
400920817,UIC,Valparaiso,NA,NA,63,72,2017-02-25
400920208,Denver,Omaha,NA,NA,78,100,2017-02-25
400920209,Purdue Fort Wayne,IUPUI,NA,NA,55,66,2017-02-25
400914152,Mercer,Samford,NA,NA,76,68,2017-02-25
400914570,Grand Canyon,UMKC,NA,NA,65,77,2017-02-25
400913116,Florida Atlantic,UTSA,NA,NA,66,97,2017-02-25
400913117,Old Dominion,Western Kentucky,NA,NA,73,79,2017-02-25
400913659,Troy,Texas State,NA,NA,72,74,2017-02-25
400913539,Northern Colorado,North Dakota,NA,NA,68,75,2017-02-25
400911818,South Florida,Tulsa,NA,NA,90,64,2017-02-25
400911815,East Carolina,Houston,NA,NA,65,81,2017-02-25
400912877,Wyoming,New Mexico,NA,NA,60,58,2017-02-25
400911184,Kansas State,Kansas,NA,NA,61,54,2017-02-25
400923082,Longwood,Charleston Southern,NA,NA,63,71,2017-02-25
400921916,Eastern Illinois,SIU-Edwardsville,NA,NA,52,68,2017-02-25
400921882,Austin Peay,Southeast Missouri State,NA,NA,74,64,2017-02-25
400921647,Jackson State,Mississippi Valley State,NA,NA,63,60,2017-02-25
400921499,South Alabama,UT Arlington,NA,NA,41,53,2017-02-25
400921684,Houston Baptist,Lamar,NA,NA,22,74,2017-02-25
400921628,Lehigh,Army,NA,NA,52,70,2017-02-25
400921418,Georgia Southern,Arkansas State,NA,NA,84,76,2017-02-25
400921045,Texas Southern,Alabama State,NA,NA,55,50,2017-02-25
400921067,Alcorn State,Southern,NA,NA,33,45,2017-02-25
400921316,Howard,Norfolk State,NA,NA,68,60,2017-02-25
400921898,Tennessee State,Belmont,NA,NA,71,87,2017-02-25
400912878,Utah State,Air Force,NA,NA,61,64,2017-02-25
400913540,Montana,Montana State,NA,NA,54,71,2017-02-25
400913541,Eastern Washington,Idaho State,NA,NA,61,58,2017-02-25
400913542,Portland State,Northern Arizona,NA,NA,74,73,2017-02-25
400913543,Sacramento State,Southern Utah,NA,NA,110,104,2017-02-25
400913118,Florida International,UTEP,NA,NA,47,88,2017-02-25
400914876,Gonzaga,BYU,NA,NA,63,71,2017-02-25
400914009,Colorado,Washington State,NA,NA,56,67,2017-02-25
400913538,Idaho,Weber State,NA,NA,82,77,2017-02-25
400920303,Fairleigh Dickinson,St. Francis (PA),NA,NA,64,73,2017-02-25
400920850,Harvard,Brown,NA,NA,66,63,2017-02-25
400921930,Tennessee Tech,Eastern Kentucky,NA,NA,65,78,2017-02-25
400923162,UNC Greensboro,Western Carolina,NA,NA,73,77,2017-02-25
400922003,Murray State,UT Martin,NA,NA,82,83,2017-02-25
400921665,Abilene Christian,Sam Houston State,NA,NA,72,39,2017-02-25
400920983,Stephen F. Austin,Central Arkansas,NA,NA,58,70,2017-02-25
400921084,Prairie View A&M,Alabama A&M,NA,NA,63,50,2017-02-25
400921462,Georgia State,Little Rock,NA,NA,45,52,2017-02-25
400912879,Colorado State,San Diego State,NA,NA,80,46,2017-02-25
400905204,Boise State,San José State,NA,NA,69,61,2017-02-25
400911593,UC Santa Barbara,UC Davis,NA,NA,61,70,2017-02-25
400913121,North Texas,Southern Miss,NA,NA,48,70,2017-02-25
400914877,San Diego,Portland,NA,NA,72,54,2017-02-25
400914878,Pacific,Loyola Marymount,NA,NA,64,75,2017-02-25
400914879,Pepperdine,San Francisco,NA,NA,78,84,2017-02-25
400914880,Saint Mary's,Santa Clara,NA,NA,73,58,2017-02-25
400914571,UT Rio Grande Valley,Utah Valley,NA,NA,64,45,2017-02-25
400920211,South Dakota,Western Illinois,NA,NA,75,81,2017-02-25
400920901,Cornell,Princeton,NA,NA,55,44,2017-02-25
400911185,West Virginia,Oklahoma State,NA,NA,63,67,2017-02-25
400921763,Grambling,Arkansas-Pine Bluff,NA,NA,68,58,2017-02-25
400921629,Bucknell,Navy,NA,NA,63,54,2017-02-25
400911591,UC Riverside,CSU Northridge,NA,NA,70,79,2017-02-25
400911592,UC Irvine,Long Beach State,NA,NA,74,87,2017-02-25
400912880,UNLV,Nevada,NA,NA,64,49,2017-02-25
400912512,Stetson,Florida Gulf Coast,NA,NA,67,64,2017-02-25
400920865,Columbia,Pennsylvania,NA,NA,59,68,2017-02-25
400914572,New Mexico State,Seattle U,NA,NA,64,61,2017-02-25
400920912,Dartmouth,Yale,NA,NA,44,58,2017-02-25
400913119,Rice,Louisiana Tech,NA,NA,51,62,2017-02-25
400911594,Hawai'i,CSU Fullerton,NA,NA,55,45,2017-02-25
