game_id,away,home,away_rank,home_rank,away_score,home_score,date
401166710,Auburn,South Carolina,NA,1,53,79,2020-02-13
401171301,Louisville,NC State,9,4,66,59,2020-02-13
401166889,Iowa,Maryland,17,10,59,93,2020-02-13
401174130,San Francisco,Gonzaga,NA,15,38,56,2020-02-13
401166711,Vanderbilt,Texas A&M,NA,16,53,74,2020-02-13
401166890,Northwestern,Michigan,19,NA,66,60,2020-02-13
401166888,Indiana,Illinois,20,NA,59,54,2020-02-13
401180019,Western Illinois,South Dakota,NA,21,51,88,2020-02-13
401166709,Tennessee,LSU,25,NA,65,75,2020-02-13
401175345,Jacksonville State,Tennessee Tech,NA,NA,66,50,2020-02-13
401179605,South Alabama,Appalachian State,NA,NA,59,71,2020-02-13
401179712,Texas State,Little Rock,NA,NA,50,47,2020-02-13
401174654,Montana,Weber State,NA,NA,78,46,2020-02-13
401175829,Eastern Kentucky,Morehead State,NA,NA,68,47,2020-02-13
401175389,Tennessee State,Belmont,NA,NA,58,70,2020-02-13
401171295,Duke,Pittsburgh,NA,NA,73,56,2020-02-13
401175659,Murray State,Austin Peay,NA,NA,61,69,2020-02-13
401166708,Ole Miss,Florida,NA,NA,72,74,2020-02-13
401177803,UTSA,Marshall,NA,NA,53,66,2020-02-13
401178215,St. Bonaventure,VCU,NA,NA,47,56,2020-02-13
401179647,Troy,Coastal Carolina,NA,NA,103,124,2020-02-13
401175497,UT Martin,Southeast Missouri State,NA,NA,69,71,2020-02-13
401176030,SIU-Edwardsville,Eastern Illinois,NA,NA,71,77,2020-02-13
401177801,Rice,Old Dominion,NA,NA,59,66,2020-02-13
401177802,North Texas,Charlotte,NA,NA,59,72,2020-02-13
401177798,Southern Miss,Florida Atlantic,NA,NA,71,67,2020-02-13
401177799,Louisiana Tech,Florida International,NA,NA,68,44,2020-02-13
401171296,Wake Forest,Clemson,NA,NA,66,52,2020-02-13
401171297,Notre Dame,Boston College,NA,NA,55,56,2020-02-13
401171298,Miami,Virginia,NA,NA,64,69,2020-02-13
401171299,Georgia Tech,Virginia Tech,NA,NA,61,64,2020-02-13
401171300,Syracuse,North Carolina,NA,NA,74,56,2020-02-13
401166893,Minnesota,Ohio State,NA,NA,76,99,2020-02-13
401173918,Grand Canyon,UMKC,NA,NA,62,56,2020-02-13
401179665,Georgia Southern,UL Monroe,NA,NA,72,66,2020-02-13
401179680,Georgia State,Louisiana,NA,NA,61,53,2020-02-13
401179875,Drake,Evansville,NA,NA,66,51,2020-02-13
401180182,East Tennessee State,Wofford,NA,NA,62,86,2020-02-13
401180195,Chattanooga,Furman,NA,NA,69,63,2020-02-13
401180340,Northern Iowa,Indiana State,NA,NA,63,65,2020-02-13
401178216,Davidson,Fordham,NA,NA,46,47,2020-02-13
401178762,IUPUI,Wright State,NA,NA,62,58,2020-02-13
401178763,UIC,Northern Kentucky,NA,NA,35,78,2020-02-13
401178898,Quinnipiac,Manhattan,NA,NA,62,77,2020-02-13
401178900,Niagara,Saint Peter's,NA,NA,68,64,2020-02-13
401178901,Rider,Siena,NA,NA,69,38,2020-02-13
401178899,Canisius,Marist,NA,NA,72,86,2020-02-13
401178902,Fairfield,Monmouth,NA,NA,40,39,2020-02-13
401166891,Rutgers,Michigan State,NA,NA,53,57,2020-02-13
401177800,UTEP,Western Kentucky,NA,NA,65,78,2020-02-13
401173835,Westcliff,California Baptist,NA,NA,43,108,2020-02-13
401173871,CSU Bakersfield,Chicago State,NA,NA,58,51,2020-02-13
401169354,South Florida,Tulane,NA,NA,53,43,2020-02-13
401174008,UT Rio Grande Valley,Utah Valley,NA,NA,54,61,2020-02-13
401166892,Penn State,Nebraska,NA,NA,58,75,2020-02-13
401166894,Purdue,Wisconsin,NA,NA,62,59,2020-02-13
401179624,UT Arlington,Arkansas State,NA,NA,89,62,2020-02-13
401179946,Denver,South Dakota State,NA,NA,72,62,2020-02-13
401179962,Purdue Fort Wayne,North Dakota State,NA,NA,53,74,2020-02-13
401180005,Omaha,Oral Roberts,NA,NA,57,84,2020-02-13
401174652,Sacramento State,Southern Utah,NA,NA,71,62,2020-02-13
401174653,Idaho,Eastern Washington,NA,NA,75,46,2020-02-13
401174655,Montana State,Idaho State,NA,NA,74,55,2020-02-13
401174656,Northern Arizona,Northern Colorado,NA,NA,71,60,2020-02-13
401178008,Pacific,San Diego,NA,NA,61,66,2020-02-13
401174104,Saint Mary's,BYU,NA,NA,39,60,2020-02-13
401173946,New Mexico State,Seattle U,NA,NA,57,67,2020-02-13
401177574,CSU Fullerton,UC Irvine,NA,NA,75,82,2020-02-13
401178037,Santa Clara,Portland,NA,NA,62,84,2020-02-13
401177573,UC Santa Barbara,Long Beach State,NA,NA,53,59,2020-02-13
401177575,CSU Northridge,Hawai'i,NA,NA,66,70,2020-02-13
