game_id,away,home,away_rank,home_rank,away_score,home_score,date
400914439,Minnesota,Maryland,NA,2,60,93,2017-02-26
400911019,Tennessee,Mississippi State,NA,3,82,64,2017-02-26
400912212,Florida State,Notre Dame,8,5,61,79,2017-02-26
400911016,Kentucky,South Carolina,22,7,87,95,2017-02-26
400914014,Stanford,Oregon,8,NA,65,59,2017-02-26
400914011,California,Oregon State,NA,10,56,71,2017-02-26
400917348,Ohio State,Rutgers,12,NA,73,45,2017-02-26
400912217,Duke,North Carolina,13,NA,95,71,2017-02-26
400912216,Louisville,Wake Forest,14,NA,75,46,2017-02-26
400914012,UCLA,Arizona State,15,NA,55,52,2017-02-26
400912211,Georgia Tech,Miami,NA,17,70,75,2017-02-26
400912215,NC State,Virginia,18,NA,59,48,2017-02-26
400911398,Georgetown,DePaul,NA,19,70,79,2017-02-26
400912214,Syracuse,Pittsburgh,20,NA,73,57,2017-02-26
400911013,Missouri,Alabama,24,NA,65,56,2017-02-26
400914454,Michigan,Penn State,25,NA,75,76,2017-02-26
400922482,Providence,Xavier,NA,NA,57,67,2017-02-26
400911015,Georgia,Florida,NA,NA,58,65,2017-02-26
400920320,New Hampshire,UMBC,NA,NA,65,61,2017-02-26
400913861,Iona,Siena,NA,NA,53,57,2017-02-26
400911017,Vanderbilt,LSU,NA,NA,58,64,2017-02-26
400911397,Creighton,Butler,NA,NA,65,53,2017-02-26
400943864,Richmond,VCU,NA,NA,64,72,2017-02-26
400917436,Binghamton,Maine,NA,NA,49,62,2017-02-26
400917413,Albany,Hartford,NA,NA,58,52,2017-02-26
400920683,Northeastern,UNC Wilmington,NA,NA,63,68,2017-02-26
400943865,Davidson,Fordham,NA,NA,54,62,2017-02-26
400922492,Seton Hall,St. John's,NA,NA,71,77,2017-02-26
400912213,Virginia Tech,Boston College,NA,NA,82,79,2017-02-26
400912471,Illinois State,Evansville,NA,NA,56,60,2017-02-26
400913862,Manhattan,Marist,NA,NA,76,81,2017-02-26
400914468,Michigan State,Nebraska,NA,NA,74,76,2017-02-26
400920564,Vermont,Stony Brook,NA,NA,57,43,2017-02-26
400920584,Delaware,Charleston,NA,NA,69,56,2017-02-26
400920636,Elon,Towson,NA,NA,67,65,2017-02-26
400920652,Drexel,Hofstra,NA,NA,53,58,2017-02-26
400913859,Niagara,Monmouth,NA,NA,62,68,2017-02-26
400913860,Rider,Fairfield,NA,NA,49,53,2017-02-26
400914402,Wisconsin,Iowa,NA,NA,60,71,2017-02-26
400911014,Auburn,Arkansas,NA,NA,70,64,2017-02-26
400911399,Villanova,Marquette,NA,NA,53,62,2017-02-26
400912472,Indiana State,Wichita State,NA,NA,43,67,2017-02-26
400912474,Bradley,Southern Illinois,NA,NA,63,69,2017-02-26
400943866,UMass,Saint Louis,NA,NA,51,91,2017-02-26
400912473,Loyola Chicago,Missouri State,NA,NA,52,61,2017-02-26
400920753,Green Bay,Northern Kentucky,NA,NA,74,37,2017-02-26
400917240,Northwestern,Purdue,NA,NA,59,61,2017-02-26
400914013,USC,Arizona,NA,NA,62,67,2017-02-26
400920674,William & Mary,James Madison,NA,NA,62,53,2017-02-26
400913122,UAB,Middle Tennessee,NA,NA,56,87,2017-02-26
400911018,Texas A&M,Ole Miss,NA,NA,49,62,2017-02-26
400920785,Milwaukee,Wright State,NA,NA,52,62,2017-02-26
