game_id,away,home,away_rank,home_rank,away_score,home_score,date
400995041,Notre Dame,Georgia Tech,2,NA,77,54,2018-01-07
400995042,Virginia Tech,Louisville,NA,3,56,67,2018-01-07
400987829,South Carolina,Missouri,4,15,74,83,2018-01-07
400987770,Mississippi State,LSU,5,NA,83,70,2018-01-07
400987879,Vanderbilt,Tennessee,NA,7,73,86,2018-01-07
400994063,Texas,Kansas State,8,NA,75,64,2018-01-07
400996736,Oregon,UCLA,9,14,70,61,2018-01-07
400993702,Ohio State,Michigan,10,22,78,71,2018-01-07
400995040,Florida State,Syracuse,11,NA,69,76,2018-01-07
400994038,Iowa State,West Virginia,NA,12,49,57,2018-01-07
400993654,Maryland,Wisconsin,13,NA,71,44,2018-01-07
400996737,Oregon State,USC,16,NA,61,65,2018-01-07
400995045,NC State,Duke,NA,17,56,69,2018-01-07
400993578,Iowa,Illinois,18,NA,84,71,2018-01-07
400987670,Texas A&M,Auburn,19,NA,82,73,2018-01-07
400994106,Oklahoma,Oklahoma State,NA,20,82,96,2018-01-07
400996733,California,Arizona,23,NA,53,51,2018-01-07
400996734,Stanford,Arizona State,24,25,66,73,2018-01-07
400995039,Wake Forest,Miami,NA,NA,61,50,2018-01-07
400995561,SMU,Temple,NA,NA,52,55,2018-01-07
400995797,Seton Hall,Butler,NA,NA,48,66,2018-01-07
400995798,DePaul,Providence,NA,NA,71,48,2018-01-07
400996210,Duquesne,VCU,NA,NA,70,51,2018-01-07
400994725,Niagara,Siena,NA,NA,73,68,2018-01-07
400997123,Hofstra,UNC Wilmington,NA,NA,69,61,2018-01-07
400997126,Delaware,Charleston,NA,NA,68,59,2018-01-07
400997127,Towson,William & Mary,NA,NA,67,66,2018-01-07
400997433,UTEP,Florida Atlantic,NA,NA,66,72,2018-01-07
400997124,Drexel,James Madison,NA,NA,48,56,2018-01-07
400997125,Northeastern,Elon,NA,NA,71,78,2018-01-07
400997435,Marshall,Florida International,NA,NA,54,67,2018-01-07
400998763,Illinois State,Loyola Chicago,NA,NA,59,62,2018-01-07
400996738,Utah,Washington State,NA,NA,81,79,2018-01-07
400996211,Rhode Island,Davidson,NA,NA,67,77,2018-01-07
400996212,Dayton,Saint Joseph's,NA,NA,65,59,2018-01-07
400995043,Pittsburgh,North Carolina,NA,NA,67,68,2018-01-07
400995044,Clemson,Virginia,NA,NA,41,70,2018-01-07
400995799,St. John's,Xavier,NA,NA,67,63,2018-01-07
400995800,Marquette,Creighton,NA,NA,92,77,2018-01-07
400994723,Canisius,Rider,NA,NA,54,70,2018-01-07
400994724,Saint Peter's,Monmouth,NA,NA,44,51,2018-01-07
400987724,Georgia,Kentucky,NA,NA,56,42,2018-01-07
400987696,Florida,Ole Miss,NA,NA,75,78,2018-01-07
400994141,Texas Tech,TCU,NA,NA,72,93,2018-01-07
400993744,Nebraska,Northwestern,NA,NA,69,59,2018-01-07
400998765,Northern Iowa,Missouri State,NA,NA,52,62,2018-01-07
400998762,Drake,Southern Illinois,NA,NA,75,64,2018-01-07
400997434,UTSA,Rice,NA,NA,52,83,2018-01-07
400998764,Bradley,Valparaiso,NA,NA,88,69,2018-01-07
400987596,Alabama,Arkansas,NA,NA,83,76,2018-01-07
400993681,Michigan State,Minnesota,NA,NA,77,83,2018-01-07
400996735,Colorado,Washington,NA,NA,66,61,2018-01-07
400996213,George Mason,George Washington,NA,NA,52,62,2018-01-07
