game_id,away,home,away_rank,home_rank,away_score,home_score,date
400913956,California,Washington,NA,7,67,90,2017-01-27
400913958,Stanford,Washington State,10,NA,76,54,2017-01-27
400913959,Oregon State,Oregon,11,NA,43,40,2017-01-27
400913960,Arizona State,UCLA,16,13,60,69,2017-01-27
400911372,DePaul,Creighton,21,NA,60,56,2017-01-27
400920575,Hofstra,Charleston,NA,NA,55,71,2017-01-27
400920842,Brown,Yale,NA,NA,51,73,2017-01-27
400920857,Columbia,Dartmouth,NA,NA,91,88,2017-01-27
400920873,Cornell,Harvard,NA,NA,59,62,2017-01-27
400922457,Marquette,Providence,NA,NA,64,66,2017-01-27
400922488,Xavier,Seton Hall,NA,NA,62,71,2017-01-27
400922529,Butler,St. John's,NA,NA,55,62,2017-01-27
400920612,Delaware,William & Mary,NA,NA,68,54,2017-01-27
400920628,Elon,Northeastern,NA,NA,76,65,2017-01-27
400920646,Drexel,James Madison,NA,NA,47,54,2017-01-27
400920680,Towson,UNC Wilmington,NA,NA,56,59,2017-01-27
400920730,Detroit Mercy,Wright State,NA,NA,69,77,2017-01-27
400920793,Oakland,Northern Kentucky,NA,NA,61,47,2017-01-27
400912430,Wichita State,Indiana State,NA,NA,56,42,2017-01-27
400912431,Missouri State,Loyola Chicago,NA,NA,60,32,2017-01-27
400912432,Drake,Northern Iowa,NA,NA,88,79,2017-01-27
400912433,Southern Illinois,Bradley,NA,NA,66,57,2017-01-27
400912434,Evansville,Illinois State,NA,NA,58,71,2017-01-27
400913957,Arizona,USC,NA,NA,54,58,2017-01-27
