game_id,away,home,away_rank,home_rank,away_score,home_score,date
401095347,Washington,Oregon,NA,5,71,84,2019-01-04
401095375,USC,Stanford,NA,6,64,72,2019-01-04
401095360,Washington State,Oregon State,NA,11,69,76,2019-01-04
401095316,UCLA,California,NA,18,84,79,2019-01-04
401091095,DePaul,Marquette,24,20,63,96,2019-01-04
401094281,Arizona State,Utah,22,NA,65,63,2019-01-04
401093755,Charleston,UNC Wilmington,NA,NA,49,71,2019-01-04
401093756,William & Mary,Hofstra,NA,NA,60,55,2019-01-04
401093757,James Madison,Delaware,NA,NA,68,43,2019-01-04
401093758,Elon,Northeastern,NA,NA,71,79,2019-01-04
401093759,Towson,Drexel,NA,NA,55,54,2019-01-04
401093258,Monmouth,Iona,NA,NA,55,38,2019-01-04
401093259,Siena,Saint Peter's,NA,NA,84,57,2019-01-04
401094793,Brown,Rutgers,NA,NA,52,73,2019-01-04
401095239,Detroit Mercy,Oakland,NA,NA,67,74,2019-01-04
401091091,Seton Hall,Butler,NA,NA,59,62,2019-01-04
401091092,Georgetown,Providence,NA,NA,68,52,2019-01-04
401091093,St. John's,Xavier,NA,NA,76,57,2019-01-04
401092941,Evansville,Southern Illinois,NA,NA,47,67,2019-01-04
401096389,Central State (OH),Stetson,NA,NA,51,81,2019-01-04
401090568,Wichita State,Tulsa,NA,NA,49,63,2019-01-04
401092942,Northern Iowa,Illinois State,NA,NA,64,66,2019-01-04
401092943,Indiana State,Missouri State,NA,NA,58,71,2019-01-04
401092944,Drake,Bradley,NA,NA,92,63,2019-01-04
401091094,Villanova,Creighton,NA,NA,54,52,2019-01-04
401094253,Arizona,Colorado,NA,NA,69,67,2019-01-04
