game_id,away,home,away_rank,home_rank,away_score,home_score,date
400993673,Michigan State,Notre Dame,NA,3,59,90,2017-12-06
400987875,Troy,Tennessee,NA,11,69,131,2017-12-06
400987689,Ohio State,Florida,12,NA,103,77,2017-12-06
400993649,Mt. St. Mary's,Maryland,NA,15,57,97,2017-12-06
400987890,TCU,Texas A&M,NA,21,58,71,2017-12-06
400994666,Villanova,Fairfield,22,NA,73,44,2017-12-06
400996165,Green Bay,Dayton,23,NA,75,64,2017-12-06
400995764,Xavier,Bowling Green,NA,NA,53,63,2017-12-06
400996340,NJIT,Lehigh,NA,NA,50,64,2017-12-06
400997736,Ohio,Cleveland State,NA,NA,64,71,2017-12-06
400997734,Loyola Chicago,Northern Illinois,NA,NA,71,80,2017-12-06
400995922,Harvard,Northeastern,NA,NA,79,69,2017-12-06
400995662,CSU Bakersfield,UC Riverside,NA,NA,65,68,2017-12-06
400994671,Rhode Island,Marist,NA,NA,42,64,2017-12-06
400996617,Utah State,BYU,NA,NA,76,69,2017-12-06
400998449,Indiana-Northwest,UIC,NA,NA,56,74,2017-12-06
400996076,Robert Morris,Delaware State,NA,NA,65,42,2017-12-06
400996166,Toledo,Duquesne,NA,NA,54,73,2017-12-06
400996167,Old Dominion,VCU,NA,NA,39,68,2017-12-06
400995964,Princeton,Lafayette,NA,NA,53,45,2017-12-06
400993793,Fordham,Penn State,NA,NA,60,65,2017-12-06
400997385,Morgan State,Marshall,NA,NA,68,73,2017-12-06
400995212,Central Connecticut,Hartford,NA,NA,52,68,2017-12-06
400995296,Yale,Stony Brook,NA,NA,77,71,2017-12-06
400995682,Sacred Heart,Brown,NA,NA,77,102,2017-12-06
400995711,St. Francis (PA),Columbia,NA,NA,81,94,2017-12-06
400996168,George Washington,Mercer,NA,NA,44,61,2017-12-06
400996169,Elon,Davidson,NA,NA,75,58,2017-12-06
400996170,Navy,Richmond,NA,NA,76,56,2017-12-06
400996099,Loyola (MD),St. Francis (BKN),NA,NA,47,64,2017-12-06
400996341,Delaware,Army,NA,NA,70,59,2017-12-06
400994971,Colgate,Syracuse,NA,NA,39,79,2017-12-06
400994667,Providence,Quinnipiac,NA,NA,36,62,2017-12-06
400994668,Monmouth,Fairleigh Dickinson,NA,NA,61,78,2017-12-06
400994669,Rider,La Salle,NA,NA,76,55,2017-12-06
400994670,Albany,Manhattan,NA,NA,62,56,2017-12-06
400997099,Liberty,James Madison,NA,NA,47,58,2017-12-06
400997735,Miami (OH),IUPUI,NA,NA,96,83,2017-12-06
400994972,Boston College,Holy Cross,NA,NA,70,61,2017-12-06
400993625,Iowa,Iowa State,NA,NA,61,55,2017-12-06
400993838,UT Rio Grande Valley,Wisconsin,NA,NA,54,82,2017-12-06
400994057,UT Arlington,Kansas State,NA,NA,56,70,2017-12-06
400994120,Oklahoma,South Dakota State,NA,NA,61,67,2017-12-06
400996483,Oral Roberts,UMKC,NA,NA,76,73,2017-12-06
400995428,San Francisco,UC Davis,NA,NA,55,72,2017-12-06
400993738,Nebraska,Kansas,NA,NA,66,49,2017-12-06
400997973,Paul Quinn,Houston Baptist,NA,NA,54,74,2017-12-06
400998226,Northern Iowa,Omaha,NA,NA,74,78,2017-12-06
400996918,Antelope Valley,Sacramento State,NA,NA,62,95,2017-12-06
400994973,Maryland-Eastern Shore,Virginia Tech,NA,NA,52,90,2017-12-06
400994162,Texas Tech,New Mexico,NA,NA,56,90,2017-12-06
400994397,Colorado,Colorado State,NA,NA,70,67,2017-12-06
400994398,Gonzaga,Washington State,NA,NA,64,56,2017-12-06
