game_id,away,home,away_rank,home_rank,away_score,home_score,date
401092037,Louisville,Notre Dame,2,1,68,82,2019-01-10
401091562,Georgia,Mississippi State,NA,7,71,80,2019-01-10
401092036,Pittsburgh,NC State,NA,8,34,63,2019-01-10
401091561,Kentucky,Tennessee,16,13,73,71,2019-01-10
401094668,Iowa,Purdue,17,NA,57,62,2019-01-10
401091564,Florida,South Carolina,NA,21,40,71,2019-01-10
401094644,Indiana,Ohio State,25,NA,50,55,2019-01-10
401092035,Clemson,Miami,NA,NA,76,67,2019-01-10
401093267,Canisius,Iona,NA,NA,48,40,2019-01-10
401093265,Rider,Monmouth,NA,NA,55,43,2019-01-10
401093266,Quinnipiac,Marist,NA,NA,76,69,2019-01-10
401095244,Youngstown State,Milwaukee,NA,NA,68,71,2019-01-10
401095934,Presbyterian,High Point,NA,NA,40,79,2019-01-10
401096078,Morehead State,Belmont,NA,NA,50,77,2019-01-10
401095917,Radford,Hampton,NA,NA,54,68,2019-01-10
401095899,UNC Asheville,Gardner-Webb,NA,NA,59,69,2019-01-10
401092262,Western Carolina,Wofford,NA,NA,65,91,2019-01-10
401096197,Eastern Illinois,Jacksonville State,NA,NA,49,78,2019-01-10
401096040,Austin Peay,Southeast Missouri State,NA,NA,54,64,2019-01-10
401096233,Eastern Kentucky,Tennessee State,NA,NA,38,60,2019-01-10
401096334,SIU-Edwardsville,Tennessee Tech,NA,NA,55,79,2019-01-10
401096399,Murray State,UT Martin,NA,NA,67,75,2019-01-10
401092466,Florida Atlantic,Old Dominion,NA,NA,53,87,2019-01-10
401092467,Louisiana Tech,UAB,NA,NA,73,68,2019-01-10
401092038,Virginia Tech,Virginia,NA,NA,58,62,2019-01-10
401092039,Boston College,Wake Forest,NA,NA,65,64,2019-01-10
401090850,St. Bonaventure,George Mason,NA,NA,68,57,2019-01-10
401092034,Duke,Georgia Tech,NA,NA,64,70,2019-01-10
401093268,Niagara,Saint Peter's,NA,NA,75,66,2019-01-10
401092263,UNC Greensboro,Furman,NA,NA,61,64,2019-01-10
401092470,Florida International,Charlotte,NA,NA,54,69,2019-01-10
401096006,South Carolina Upstate,Winthrop,NA,NA,76,50,2019-01-10
401095539,Little Rock,Troy,NA,NA,66,71,2019-01-10
401095859,Campbell,Charleston Southern,NA,NA,60,58,2019-01-10
401095480,Georgia Southern,UL Monroe,NA,NA,57,58,2019-01-10
401095499,Georgia State,Louisiana,NA,NA,54,57,2019-01-10
401092468,Southern Miss,Middle Tennessee,NA,NA,49,66,2019-01-10
401092469,UTSA,Rice,NA,NA,54,85,2019-01-10
401091563,Arkansas,Missouri,NA,NA,53,71,2019-01-10
401091565,Texas A&M,Vanderbilt,NA,NA,50,43,2019-01-10
401091566,Auburn,Alabama,NA,NA,66,56,2019-01-10
401091567,LSU,Ole Miss,NA,NA,55,41,2019-01-10
401092471,UTEP,North Texas,NA,NA,51,70,2019-01-10
401093108,New Mexico State,Grand Canyon,NA,NA,51,54,2019-01-10
401095245,Cleveland State,Green Bay,NA,NA,53,62,2019-01-10
401094215,Appalachian State,UT Arlington,NA,NA,94,99,2019-01-10
401095459,Coastal Carolina,Texas State,NA,NA,58,73,2019-01-10
401095439,Arkansas State,South Alabama,NA,NA,77,64,2019-01-10
401094850,Eastern Washington,Montana,NA,NA,68,62,2019-01-10
401094852,Idaho State,Weber State,NA,NA,70,57,2019-01-10
401094938,Idaho,Montana State,NA,NA,82,66,2019-01-10
401093109,UMKC,California Baptist,NA,NA,78,74,2019-01-10
401094002,San Diego,Saint Mary's,NA,NA,60,74,2019-01-10
401093110,UT Rio Grande Valley,CSU Bakersfield,NA,NA,63,68,2019-01-10
401092735,Long Beach State,UC Riverside,NA,NA,63,45,2019-01-10
401093999,Santa Clara,Pepperdine,NA,NA,48,74,2019-01-10
401094000,San Francisco,Loyola Marymount,NA,NA,58,66,2019-01-10
401094001,BYU,Pacific,NA,NA,77,74,2019-01-10
