play_id,period,time_remaining_period,secs_remaining,secs_remaining_absolute,description,home_score,away_score,score_diff,play_length,win_prob,home,away,home_time_out_remaining,away_time_out_remaining,home_timeout_ind,away_timeout_ind,home_favored_by,game_id,date,whichScored
1,1,9:46,2386,2386,Bayley Plummer made Layup. Assisted by Tierra Wilson.,0,0,0,14,0.5,Wake Forest,Appalachian State,4,4,0,0,NA,400994976,2017-12-07,NA
2,1,9:32,2372,2372,Elisa Penna missed Jumper.,0,2,-2,0,0.4553819653286264,Wake Forest,Appalachian State,4,4,0,0,NA,400994976,2017-12-07,Appalachian State
3,1,9:32,2372,2372,LaPresha Stanley Defensive Rebound.,0,2,-2,18,0.4553819653286264,Wake Forest,Appalachian State,4,4,0,0,NA,400994976,2017-12-07,
4,1,9:14,2354,2354,LaPresha Stanley Turnover.,0,2,-2,17,0.45499566896610333,Wake Forest,Appalachian State,4,4,0,0,NA,400994976,2017-12-07,
5,1,8:57,2337,2337,Elisa Penna missed Jumper.,0,2,-2,0,0.4546269370703341,Wake Forest,Appalachian State,4,4,0,0,NA,400994976,2017-12-07,
6,1,8:57,2337,2337,LaPresha Stanley Defensive Rebound.,0,2,-2,7,0.4546269370703341,Wake Forest,Appalachian State,4,4,0,0,NA,400994976,2017-12-07,
7,1,8:50,2330,2330,LaPresha Stanley missed Jumper.,0,2,-2,0,0.4544740680669303,Wake Forest,Appalachian State,4,4,0,0,NA,400994976,2017-12-07,
8,1,8:50,2330,2330,Amber Campbell Defensive Rebound.,0,2,-2,12,0.4544740680669303,Wake Forest,Appalachian State,4,4,0,0,NA,400994976,2017-12-07,
9,1,8:38,2318,2318,Elisa Penna missed Jumper.,0,2,-2,0,0.4542106699426587,Wake Forest,Appalachian State,4,4,0,0,NA,400994976,2017-12-07,
10,1,8:38,2318,2318,Bayley Plummer Defensive Rebound.,0,2,-2,27,0.4542106699426587,Wake Forest,Appalachian State,4,4,0,0,NA,400994976,2017-12-07,
11,1,8:11,2291,2291,Armani Hampton made Jumper. Assisted by LaPresha Stanley.,0,4,-4,31,0.40801627888770187,Wake Forest,Appalachian State,4,4,0,0,NA,400994976,2017-12-07,Appalachian State
12,1,7:40,2260,2260,Ariel Stephenson missed Jumper.,0,4,-4,0,0.40666070605256693,Wake Forest,Appalachian State,4,4,0,0,NA,400994976,2017-12-07,
13,1,7:40,2260,2260,Bayley Plummer Defensive Rebound.,0,4,-4,2,0.40666070605256693,Wake Forest,Appalachian State,4,4,0,0,NA,400994976,2017-12-07,
14,1,7:38,2258,2258,Foul on Ona Udoh.,0,4,-4,12,0.4065727307217593,Wake Forest,Appalachian State,4,4,0,0,NA,400994976,2017-12-07,
15,1,7:26,2246,2246,LaPresha Stanley missed Jumper.,0,4,-4,0,0.40604368878856145,Wake Forest,Appalachian State,4,4,0,0,NA,400994976,2017-12-07,
16,1,7:26,2246,2246,Wake Forest Defensive Rebound.,0,4,-4,21,0.40604368878856145,Wake Forest,Appalachian State,4,4,0,0,NA,400994976,2017-12-07,
17,1,7:05,2225,2225,Alex Sharp Turnover.,0,4,-4,9,0.40511337697178423,Wake Forest,Appalachian State,4,4,0,0,NA,400994976,2017-12-07,
18,1,6:56,2216,2216,Bayley Plummer Turnover.,0,4,-4,0,0.4047131193214512,Wake Forest,Appalachian State,4,4,0,0,NA,400994976,2017-12-07,
19,1,6:56,2216,2216,Foul on Bayley Plummer.,0,4,-4,7,0.4047131193214512,Wake Forest,Appalachian State,4,4,0,0,NA,400994976,2017-12-07,
20,1,6:49,2209,2209,Alex Sharp made Jumper.,2,4,-2,19,0.4517556012186242,Wake Forest,Appalachian State,4,4,0,0,NA,400994976,2017-12-07,Wake Forest
21,1,6:30,2190,2190,Foul on Tyra Whitehead.,2,4,-2,6,0.45131910471459613,Wake Forest,Appalachian State,4,4,0,0,NA,400994976,2017-12-07,
22,1,6:24,2184,2184,Armani Hampton missed Jumper.,2,4,-2,0,0.4511809123319471,Wake Forest,Appalachian State,4,4,0,0,NA,400994976,2017-12-07,
23,1,6:24,2184,2184,Elisa Penna Block.,2,4,-2,2,0.4511809123319471,Wake Forest,Appalachian State,4,4,0,0,NA,400994976,2017-12-07,
24,1,6:22,2182,2182,Tyra Whitehead Defensive Rebound.,2,4,-2,10,0.4511348144998577,Wake Forest,Appalachian State,4,4,0,0,NA,400994976,2017-12-07,
25,1,6:12,2172,2172,Ariel Stephenson made Three Point Jumper. Assisted by Alex Sharp.,5,4,1,9,0.5246074118573106,Wake Forest,Appalachian State,4,4,0,0,NA,400994976,2017-12-07,Wake Forest
26,1,6:03,2163,2163,Foul on Gina Conti.,5,4,1,13,0.5247121988153477,Wake Forest,Appalachian State,4,4,0,0,NA,400994976,2017-12-07,
27,1,5:50,2150,2150,LaPresha Stanley made Layup.,5,6,-1,0,0.47513589657523964,Wake Forest,Appalachian State,4,4,0,0,NA,400994976,2017-12-07,Appalachian State
28,1,5:50,2150,2150,Foul on Elisa Penna.,5,6,-1,0,0.47513589657523964,Wake Forest,Appalachian State,4,4,0,0,NA,400994976,2017-12-07,
29,1,5:50,2150,2150,LaPresha Stanley made Free Throw.,5,7,-2,18,0.4503944624143455,Wake Forest,Appalachian State,4,4,0,0,NA,400994976,2017-12-07,Appalachian State
30,1,5:32,2132,2132,Tyra Whitehead made Jumper. Assisted by Alex Sharp.,7,7,0,12,0.5,Wake Forest,Appalachian State,4,4,0,0,NA,400994976,2017-12-07,Wake Forest
