play_id,period,time_remaining_period,secs_remaining,secs_remaining_absolute,description,home_score,away_score,score_diff,play_length,win_prob,home,away,home_time_out_remaining,away_time_out_remaining,home_timeout_ind,away_timeout_ind,home_favored_by,game_id,date,whichScored
1,1,9:42,2682,2682,Holly Kersgieter missed Three Point Jumper.,0,0,0,4,NA,Kansas,Oklahoma,4,4,0,0,NA,401176936,2020-02-02,NA
2,1,9:38,2678,2678,Tatum Veitenheimer Defensive Rebound.,0,0,0,8,NA,Kansas,Oklahoma,4,4,0,0,NA,401176936,2020-02-02,
3,1,9:30,2670,2670,Taylor Robertson made Layup. Assisted by Madi Williams.,0,2,-2,23,NA,Kansas,Oklahoma,4,4,0,0,NA,401176936,2020-02-02,Oklahoma
4,1,9:07,2647,2647,Holly Kersgieter missed Jumper.,0,2,-2,4,NA,Kansas,Oklahoma,4,4,0,0,NA,401176936,2020-02-02,
5,1,9:03,2643,2643,Tatum Veitenheimer Defensive Rebound.,0,2,-2,6,NA,Kansas,Oklahoma,4,4,0,0,NA,401176936,2020-02-02,
6,1,8:57,2637,2637,Gabby Gregory Turnover.,0,2,-2,0,NA,Kansas,Oklahoma,4,4,0,0,NA,401176936,2020-02-02,
7,1,8:57,2637,2637,Bailey Helgren Steal.,0,2,-2,5,NA,Kansas,Oklahoma,4,4,0,0,NA,401176936,2020-02-02,
8,1,8:52,2632,2632,Foul on Tatum Veitenheimer.,0,2,-2,0,NA,Kansas,Oklahoma,4,4,0,0,NA,401176936,2020-02-02,
9,1,8:52,2632,2632,Mariane De Carvalho made Free Throw.,1,2,-1,0,NA,Kansas,Oklahoma,4,4,0,0,NA,401176936,2020-02-02,Kansas
10,1,8:52,2632,2632,Mariane De Carvalho made Free Throw.,2,2,0,8,NA,Kansas,Oklahoma,4,4,0,0,NA,401176936,2020-02-02,Kansas
11,1,8:44,2624,2624,Taylor Robertson made Jumper. Assisted by Tatum Veitenheimer.,2,4,-2,15,NA,Kansas,Oklahoma,4,4,0,0,NA,401176936,2020-02-02,Oklahoma
12,1,8:29,2609,2609,Bailey Helgren Turnover.,2,4,-2,14,NA,Kansas,Oklahoma,4,4,0,0,NA,401176936,2020-02-02,
13,1,8:15,2595,2595,Tatum Veitenheimer made Layup. Assisted by Mandy Simpson.,2,6,-4,14,NA,Kansas,Oklahoma,4,4,0,0,NA,401176936,2020-02-02,Oklahoma
14,1,8:01,2581,2581,Holly Kersgieter missed Layup.,2,6,-4,4,NA,Kansas,Oklahoma,4,4,0,0,NA,401176936,2020-02-02,
15,1,7:57,2577,2577,Gabby Gregory Defensive Rebound.,2,6,-4,2,NA,Kansas,Oklahoma,4,4,0,0,NA,401176936,2020-02-02,
16,1,7:55,2575,2575,Taylor Robertson missed Three Point Jumper.,2,6,-4,4,NA,Kansas,Oklahoma,4,4,0,0,NA,401176936,2020-02-02,
17,1,7:51,2571,2571,Kansas Defensive Rebound.,2,6,-4,13,NA,Kansas,Oklahoma,4,4,0,0,NA,401176936,2020-02-02,
18,1,7:38,2558,2558,Foul on Mandy Simpson.,2,6,-4,6,NA,Kansas,Oklahoma,4,4,0,0,NA,401176936,2020-02-02,
19,1,7:32,2552,2552,Foul on Bailey Helgren.,2,6,-4,0,NA,Kansas,Oklahoma,4,4,0,0,NA,401176936,2020-02-02,
20,1,7:32,2552,2552,Bailey Helgren Turnover.,2,6,-4,14,NA,Kansas,Oklahoma,4,4,0,0,NA,401176936,2020-02-02,
21,1,7:18,2538,2538,Gabby Gregory Turnover.,2,6,-4,4,NA,Kansas,Oklahoma,4,4,0,0,NA,401176936,2020-02-02,
22,1,7:14,2534,2534,Aniya Thomas Turnover.,2,6,-4,0,NA,Kansas,Oklahoma,4,4,0,0,NA,401176936,2020-02-02,
23,1,7:14,2534,2534,Taylor Robertson Steal.,2,6,-4,8,NA,Kansas,Oklahoma,4,4,0,0,NA,401176936,2020-02-02,
24,1,7:06,2526,2526,Gabby Gregory Turnover.,2,6,-4,13,NA,Kansas,Oklahoma,4,4,0,0,NA,401176936,2020-02-02,
25,1,6:53,2513,2513,Zakiyah Franklin Turnover.,2,6,-4,0,NA,Kansas,Oklahoma,4,4,0,0,NA,401176936,2020-02-02,
26,1,6:53,2513,2513,Mandy Simpson Steal.,2,6,-4,10,NA,Kansas,Oklahoma,4,4,0,0,NA,401176936,2020-02-02,
27,1,6:43,2503,2503,Mandy Simpson Turnover.,2,6,-4,0,NA,Kansas,Oklahoma,4,4,0,0,NA,401176936,2020-02-02,
28,1,6:43,2503,2503,Bailey Helgren Steal.,2,6,-4,17,NA,Kansas,Oklahoma,4,4,0,0,NA,401176936,2020-02-02,
29,1,6:26,2486,2486,Zakiyah Franklin made Jumper.,4,6,-2,13,NA,Kansas,Oklahoma,4,4,0,0,NA,401176936,2020-02-02,Kansas
